grid_id,province,centroid_lon,centroid_lat
3127,Inner Mongolia,115.625507417112,43.4299236787043
3128,Inner Mongolia,116.245912387714,43.3810004750731
3129,Inner Mongolia,116.865436540592,43.3293214829348
3130,Inner Mongolia,117.484033609007,43.2748935907042
3131,Inner Mongolia,118.101657752479,43.217724015877
3132,Inner Mongolia,118.71826357579,43.1578202985092
3133,Inner Mongolia,119.333806147482,43.095190294452
3134,Inner Mongolia,119.948241017846,43.0298421683533
3135,Inner Mongolia,120.561524236377,42.9617843864382
3136,Inner Mongolia,121.173612368682,42.8910257090821
3137,Inner Mongolia,121.784462512832,42.8175751831869
3138,Inner Mongolia,122.394032315143,42.7414421343757
3139,Liaoning,123.002279985362,42.6626361590164
3140,Liaoning,123.609164311275,42.5811671160895
3141,Liaoning,124.2146446727,42.4970451189115
3142,Liaoning,124.818681054872,42.4102805267282
3143,Jilin,125.421234061208,42.3208839361892
3144,Jilin,126.02226492545,42.228866172719
3145,Jilin,126.621735523174,42.1342382817956
3146,Jilin,127.219608382667,42.0370115201497
3147,Jilin,127.815846695172,41.9371973468984
3148,Xinjiang,80.2371615339544,42.0491193465141
3149,Xinjiang,80.8315441585218,42.1574199944126
3150,Xinjiang,81.4276996220719,42.2631559419938
3151,Xinjiang,82.0255926870702,42.3663148375445
3152,Xinjiang,82.6251874061862,42.4668845076282
3153,Xinjiang,83.2264471307105,42.564852966415
3154,Xinjiang,83.829334519635,42.6602084249843
3155,Xinjiang,84.4338115493967,42.7529393005882
3156,Xinjiang,85.0398395242835,42.8430342258641
3157,Xinjiang,85.6473790875027,42.9304820579811
3158,Xinjiang,86.256390232908,43.0152718877096
3159,Xinjiang,86.8668323173811,43.0973930483985
3160,Xinjiang,87.4786640738649,43.1768351248479
3161,Xinjiang,88.0918436250403,43.2535879620626
3162,Xinjiang,88.7063284976401,43.3276416738733
3163,Xinjiang,89.3220756373928,43.3989866514116
3164,Xinjiang,89.939041424584,43.4676135714247
3165,Xinjiang,90.5571816902284,43.5335134044162
3166,Xinjiang,91.1764517328372,43.5966774225996
3167,Xinjiang,91.7968063357698,43.65709720765
3168,Xinjiang,92.4181997851553,43.7147646582418
3169,Xinjiang,93.0405858883676,43.769671997358
3170,Xinjiang,93.663917993039,43.8218117793592
3171,Xinjiang,94.2881490065942,43.8711768967978
3172,Xinjiang,94.913231416285,43.9177605869675
3173,Xinjiang,95.5391173097083,43.9615564381735
3174,Inner Mongolia,111.930920337752,44.1097041118794
3175,Inner Mongolia,112.559551726817,44.0772030595871
3176,Inner Mongolia,113.187576374137,44.0418920003004
3177,Inner Mongolia,113.814944973479,44.0037758733684
3178,Inner Mongolia,114.441608531113,43.9628599913748
3179,Inner Mongolia,115.067518388052,43.9191500351027
3180,Inner Mongolia,115.692626241899,43.8726520481764
3181,Inner Mongolia,116.316884168284,43.8233724313918
3182,Inner Mongolia,116.94024464185,43.7713179367448
3183,Inner Mongolia,117.562660556788,43.7164956611696
3184,Inner Mongolia,118.184085246891,43.6589130399981
3185,Inner Mongolia,118.804472505096,43.5985778401529
3186,Inner Mongolia,119.423776602521,43.5354981530868
3187,Inner Mongolia,120.041952306952,43.4696823874801
3188,Inner Mongolia,120.658954900785,43.40113926171
3189,Inner Mongolia,121.274740198393,43.3298777961055
3190,Inner Mongolia,121.889264562913,43.2559073049992
3191,Inner Mongolia,122.502484922438,43.1792373885927
3192,Inner Mongolia,123.114358785593,43.0998779246469
3193,Liaoning,123.724844256501,43.0178390600115
3194,Liaoning,124.333900049118,42.9331312020085
3195,Jilin,124.941485500925,42.8457650096822
3196,Jilin,125.547560585984,42.7557513849302
3197,Jilin,126.152085927341,42.6631014635289
3198,Jilin,126.755022808771,42.5678266060669
3199,Jilin,127.356333185865,42.4699383888007
3200,Jilin,127.955979696461,42.3694485944437
3201,Jilin,128.553925670405,42.2663692029044
3202,Xinjiang,80.68280932868,42.5884048189929
3203,Xinjiang,81.2823470653316,42.6948600900885
3204,Xinjiang,81.8836534966805,42.7987245707954
3205,Xinjiang,82.4866921532198,42.8999857457083
3206,Xinjiang,83.0914258438093,42.9986312904175
3207,Xinjiang,83.6978166648897,43.0946490811667
3208,Xinjiang,84.3058260103865,43.1880272044737
3209,Xinjiang,84.9154145823031,43.2787539667034
3210,Xinjiang,85.526542402001,43.3668179035759
3211,Xinjiang,86.1391688221659,43.4522077895982
3212,Xinjiang,86.7532525394555,43.534912647404
3213,Xinjiang,87.3687516078239,43.6149217569887
3214,Xinjiang,87.9856234525174,43.6922246648232
3215,Xinjiang,88.6038248847333,43.7668111928341
3216,Xinjiang,89.223312116934,43.8386714472339
3217,Xinjiang,89.8440407788062,43.9077958271876
3218,Xinjiang,90.4659659338556,43.9741750333012
3219,Xinjiang,91.0890420966217,44.0378000759168
3220,Xinjiang,91.7132232505033,44.0986622832004
3221,Xinjiang,92.3384628661771,44.1567533090087
3222,Xinjiang,92.9647139205946,44.212065140519
3223,Xinjiang,93.5919289165404,44.2645901056113
3224,Xinjiang,94.2200599027337,44.3143208799854
3225,Inner Mongolia,111.975177801555,44.5546283250588
3226,Inner Mongolia,112.607793263888,44.5218833885898
3227,Inner Mongolia,113.239790340633,44.4863078311099
3228,Inner Mongolia,113.871118796504,44.4479067449582
3229,Inner Mongolia,114.501728718715,44.406685606923
3230,Inner Mongolia,115.131570539906,44.362650272976
3231,Inner Mongolia,115.760595060666,44.3158069726696
3232,Inner Mongolia,116.388753471611,44.2661623032099
3233,Inner Mongolia,117.015997375015,44.2137232232144
3234,Inner Mongolia,117.642278805945,44.1584970461688
3235,Inner Mongolia,118.267550252911,44.1004914335938
3236,Inner Mongolia,118.891764677976,44.0397143879353
3237,Inner Mongolia,119.514875536337,43.9761742451912
3238,Inner Mongolia,120.136836795335,43.9098796672885
3239,Inner Mongolia,120.757602952894,43.8408396342232
3240,Inner Mongolia,121.377129055367,43.7690634359798
3241,Inner Mongolia,121.995370714763,43.6945606642421
3242,Inner Mongolia,122.61228412537,43.61734120391
3243,Inner Mongolia,123.227826079726,43.537415224439
3244,Liaoning,123.841953983959,43.4547931710139
3245,Jilin,124.45462587246,43.3694857555739
3246,Jilin,125.065800421907,43.2815039477017
3247,Jilin,125.675436964602,43.1908589653931
3248,Jilin,126.283495501148,43.0975622657194
3249,Jilin,126.889936712429,43.0016255353988
3250,Jilin,127.494721970914,42.9030606812898
3251,Jilin,128.097813351272,42.8018798208208
3252,Jilin,128.699173640297,42.6980952723704
3253,Jilin,129.298766346144,42.5917195456098
3254,Xinjiang,80.5322699417749,43.019565692556
3255,Xinjiang,81.1352256921818,43.1267567114188
3256,Xinjiang,81.739981960809,43.231342956543
3257,Xinjiang,82.3465017474477,43.3333115588937
3258,Xinjiang,82.9547473093122,43.4326498438238
3259,Xinjiang,83.5646801703882,43.5293453411037
3260,Xinjiang,84.1762611314973,43.623385794918
3261,Xinjiang,84.7894502810767,43.7147591738151
3262,Xinjiang,85.4042070066755,43.8034536805958
3263,Xinjiang,86.0204900071633,43.8894577621255
3264,Xinjiang,86.6382573056478,43.9727601190559
3265,Xinjiang,87.2574662630981,44.0533497154399
3266,Xinjiang,87.8780735926651,44.131215788226
3267,Xinjiang,88.5000353746949,44.206347856615
3268,Xinjiang,89.1233070724226,44.2787357312661
3269,Xinjiang,89.7478435483403,44.3483695233335
3270,Xinjiang,90.3735990812261,44.415239653322
3271,Xinjiang,91.0005273838209,44.4793368597424
3272,Xinjiang,91.6285816211415,44.5406522075546
3273,Xinjiang,92.2577144294123,44.5991770963808
3274,Xinjiang,92.8878779356011,44.6549032684759
3275,Xinjiang,93.5190237775403,44.7078228164389
3276,Inner Mongolia,112.020003162401,45.0000596789389
3277,Inner Mongolia,113.928011210773,44.8925251760776
3278,Inner Mongolia,114.562617068673,44.850991271818
3279,Inner Mongolia,115.19644005721,44.8066225696908
3280,Inner Mongolia,115.829430057869,44.7594254925284
3281,Inner Mongolia,116.461537354628,44.7094068416821
3282,Inner Mongolia,117.09271265624,44.6565737904946
3283,Inner Mongolia,117.722907118008,44.6009338774584
3284,Inner Mongolia,118.352072363036,44.5424949990731
3285,Inner Mongolia,118.980160502935,44.4812654024158
3286,Inner Mongolia,119.607124157963,44.4172536774368
3287,Inner Mongolia,120.232916476577,44.3504687489983
3288,Inner Mongolia,120.857491154386,44.2809198686675
3289,Inner Mongolia,121.48080245248,44.208616606281
3290,Inner Mongolia,122.10280521513,44.1335688412952
3291,Inner Mongolia,122.723454886836,44.055786753937
3292,Inner Mongolia,123.342707528714,43.9752808161722
3293,Jilin,123.960519834212,43.8920617825048
3294,Jilin,124.576849144147,43.8061406806241
3295,Jilin,125.191653461041,43.7175288019153
3296,Jilin,125.80489146277,43.6262376918468
3297,Jilin,126.416522515504,43.5322791402526
3298,Jilin,127.026506685935,43.435665171522
3299,Jilin,127.634804752795,43.3364080347139
3300,Jilin,128.241378217661,43.2345201936081
3301,Jilin,128.846189315039,43.1300143167099
