year,temp_native_anom_range,species
2016,1.18237155657969,Pterorhinus pectoralis
2017,1.438209763802,Pterorhinus pectoralis
2018,0.826216356489393,Pterorhinus pectoralis
2019,1.10249269932896,Pterorhinus pectoralis
2020,1.16631304950052,Pterorhinus pectoralis
2021,1.25918256746455,Pterorhinus pectoralis
2022,1.36785150993438,Pterorhinus pectoralis
2023,1.50139865896689,Pterorhinus pectoralis
2024,1.51714017811816,Pterorhinus pectoralis
2002,1.17134623314362,Pterorhinus sannio
2003,1.06283088139723,Pterorhinus sannio
2004,1.18315755922352,Pterorhinus sannio
2005,1.18075099459425,Pterorhinus sannio
2006,1.18374495739029,Pterorhinus sannio
2007,1.5076562062959,Pterorhinus sannio
2008,1.1380932461524,Pterorhinus sannio
2009,0.797644095502505,Pterorhinus sannio
2010,1.20246682273074,Pterorhinus sannio
2011,0.786476870270875,Pterorhinus sannio
2012,1.18638988917491,Pterorhinus sannio
2013,1.10285595338836,Pterorhinus sannio
2014,1.16747344952592,Pterorhinus sannio
2015,1.0879192777664,Pterorhinus sannio
2016,1.18237155657969,Pterorhinus sannio
2017,1.438209763802,Pterorhinus sannio
2018,0.826216356489393,Pterorhinus sannio
2019,1.10249269932896,Pterorhinus sannio
2020,1.16631304950052,Pterorhinus sannio
2021,1.25918256746455,Pterorhinus sannio
2022,1.36785150993438,Pterorhinus sannio
2023,1.50139865896689,Pterorhinus sannio
2024,1.51714017811816,Pterorhinus sannio
2002,1.17134623314362,Pteruthius rufiventer
2003,1.06283088139723,Pteruthius rufiventer
2004,1.18315755922352,Pteruthius rufiventer
2005,1.18075099459425,Pteruthius rufiventer
2006,1.18374495739029,Pteruthius rufiventer
2007,1.5076562062959,Pteruthius rufiventer
2008,1.1380932461524,Pteruthius rufiventer
2009,0.797644095502505,Pteruthius rufiventer
2010,1.20246682273074,Pteruthius rufiventer
2011,0.786476870270875,Pteruthius rufiventer
2012,1.18638988917491,Pteruthius rufiventer
2013,1.10285595338836,Pteruthius rufiventer
2014,1.16747344952592,Pteruthius rufiventer
2015,1.0879192777664,Pteruthius rufiventer
2016,1.18237155657969,Pteruthius rufiventer
2017,1.438209763802,Pteruthius rufiventer
2018,0.826216356489393,Pteruthius rufiventer
2019,1.10249269932896,Pteruthius rufiventer
2020,1.16631304950052,Pteruthius rufiventer
2021,1.25918256746455,Pteruthius rufiventer
2022,1.36785150993438,Pteruthius rufiventer
2023,1.50139865896689,Pteruthius rufiventer
2024,1.51714017811816,Pteruthius rufiventer
2002,1.17134623314362,Pteruthius xanthochlorus
2003,1.06283088139723,Pteruthius xanthochlorus
2004,1.18315755922352,Pteruthius xanthochlorus
2005,1.18075099459425,Pteruthius xanthochlorus
2006,1.18374495739029,Pteruthius xanthochlorus
2007,1.5076562062959,Pteruthius xanthochlorus
2008,1.1380932461524,Pteruthius xanthochlorus
2009,0.797644095502505,Pteruthius xanthochlorus
2010,1.20246682273074,Pteruthius xanthochlorus
2011,0.786476870270875,Pteruthius xanthochlorus
2012,1.18638988917491,Pteruthius xanthochlorus
2013,1.10285595338836,Pteruthius xanthochlorus
2014,1.16747344952592,Pteruthius xanthochlorus
2015,1.0879192777664,Pteruthius xanthochlorus
2016,1.18237155657969,Pteruthius xanthochlorus
2017,1.438209763802,Pteruthius xanthochlorus
2018,0.826216356489393,Pteruthius xanthochlorus
2019,1.10249269932896,Pteruthius xanthochlorus
2020,1.16631304950052,Pteruthius xanthochlorus
2021,1.25918256746455,Pteruthius xanthochlorus
2022,1.36785150993438,Pteruthius xanthochlorus
2023,1.50139865896689,Pteruthius xanthochlorus
2024,1.51714017811816,Pteruthius xanthochlorus
2002,1.17134623314362,Ptyonoprogne rupestris
2003,1.06283088139723,Ptyonoprogne rupestris
2004,1.18315755922352,Ptyonoprogne rupestris
2005,1.18075099459425,Ptyonoprogne rupestris
2006,1.18374495739029,Ptyonoprogne rupestris
2007,1.5076562062959,Ptyonoprogne rupestris
2008,1.1380932461524,Ptyonoprogne rupestris
2009,0.797644095502505,Ptyonoprogne rupestris
2010,1.20246682273074,Ptyonoprogne rupestris
2011,0.786476870270875,Ptyonoprogne rupestris
2012,1.18638988917491,Ptyonoprogne rupestris
2013,1.10285595338836,Ptyonoprogne rupestris
2014,1.16747344952592,Ptyonoprogne rupestris
2015,1.0879192777664,Ptyonoprogne rupestris
2016,1.18237155657969,Ptyonoprogne rupestris
2017,1.438209763802,Ptyonoprogne rupestris
2018,0.826216356489393,Ptyonoprogne rupestris
2019,1.10249269932896,Ptyonoprogne rupestris
2020,1.16631304950052,Ptyonoprogne rupestris
2021,1.25918256746455,Ptyonoprogne rupestris
2022,1.36785150993438,Ptyonoprogne rupestris
2023,1.50139865896689,Ptyonoprogne rupestris
2024,1.51714017811816,Ptyonoprogne rupestris
2002,1.17134623314362,Pycnonotus aurigaster
2003,1.06283088139723,Pycnonotus aurigaster
2004,1.18315755922352,Pycnonotus aurigaster
2005,1.18075099459425,Pycnonotus aurigaster
2006,1.18374495739029,Pycnonotus aurigaster
2007,1.5076562062959,Pycnonotus aurigaster
2008,1.1380932461524,Pycnonotus aurigaster
2009,0.797644095502505,Pycnonotus aurigaster
2010,1.20246682273074,Pycnonotus aurigaster
2011,0.786476870270875,Pycnonotus aurigaster
2012,1.18638988917491,Pycnonotus aurigaster
2013,1.10285595338836,Pycnonotus aurigaster
2014,1.16747344952592,Pycnonotus aurigaster
2015,1.0879192777664,Pycnonotus aurigaster
2016,1.18237155657969,Pycnonotus aurigaster
2017,1.438209763802,Pycnonotus aurigaster
2018,0.826216356489393,Pycnonotus aurigaster
2019,1.10249269932896,Pycnonotus aurigaster
2020,1.16631304950052,Pycnonotus aurigaster
2021,1.25918256746455,Pycnonotus aurigaster
2022,1.36785150993438,Pycnonotus aurigaster
2023,1.50139865896689,Pycnonotus aurigaster
2024,1.51714017811816,Pycnonotus aurigaster
2002,1.17134623314362,Pycnonotus jocosus
2003,1.06283088139723,Pycnonotus jocosus
2004,1.18315755922352,Pycnonotus jocosus
2005,1.18075099459425,Pycnonotus jocosus
2006,1.18374495739029,Pycnonotus jocosus
2007,1.5076562062959,Pycnonotus jocosus
2008,1.1380932461524,Pycnonotus jocosus
2009,0.797644095502505,Pycnonotus jocosus
2010,1.20246682273074,Pycnonotus jocosus
2011,0.786476870270875,Pycnonotus jocosus
2012,1.18638988917491,Pycnonotus jocosus
2013,1.10285595338836,Pycnonotus jocosus
2014,1.16747344952592,Pycnonotus jocosus
2015,1.0879192777664,Pycnonotus jocosus
2016,1.18237155657969,Pycnonotus jocosus
2017,1.438209763802,Pycnonotus jocosus
2018,0.826216356489393,Pycnonotus jocosus
2019,1.10249269932896,Pycnonotus jocosus
2020,1.16631304950052,Pycnonotus jocosus
2021,1.25918256746455,Pycnonotus jocosus
2022,1.36785150993438,Pycnonotus jocosus
2023,1.50139865896689,Pycnonotus jocosus
2024,1.51714017811816,Pycnonotus jocosus
2002,1.17134623314362,Pycnonotus sinensis
2003,1.06283088139723,Pycnonotus sinensis
2004,1.18315755922352,Pycnonotus sinensis
2005,1.18075099459425,Pycnonotus sinensis
2006,1.18374495739029,Pycnonotus sinensis
2007,1.5076562062959,Pycnonotus sinensis
2008,1.1380932461524,Pycnonotus sinensis
2009,0.797644095502505,Pycnonotus sinensis
2010,1.20246682273074,Pycnonotus sinensis
2011,0.786476870270875,Pycnonotus sinensis
2012,1.18638988917491,Pycnonotus sinensis
2013,1.10285595338836,Pycnonotus sinensis
2014,1.16747344952592,Pycnonotus sinensis
2015,1.0879192777664,Pycnonotus sinensis
2016,1.18237155657969,Pycnonotus sinensis
2017,1.438209763802,Pycnonotus sinensis
2018,0.826216356489393,Pycnonotus sinensis
2019,1.10249269932896,Pycnonotus sinensis
2020,1.16631304950052,Pycnonotus sinensis
2021,1.25918256746455,Pycnonotus sinensis
2022,1.36785150993438,Pycnonotus sinensis
2023,1.50139865896689,Pycnonotus sinensis
2024,1.51714017811816,Pycnonotus sinensis
2002,1.17134623314362,Pycnonotus xanthorrhous
2003,1.06283088139723,Pycnonotus xanthorrhous
2004,1.18315755922352,Pycnonotus xanthorrhous
2005,1.18075099459425,Pycnonotus xanthorrhous
2006,1.18374495739029,Pycnonotus xanthorrhous
2007,1.5076562062959,Pycnonotus xanthorrhous
2008,1.1380932461524,Pycnonotus xanthorrhous
2009,0.797644095502505,Pycnonotus xanthorrhous
2010,1.20246682273074,Pycnonotus xanthorrhous
2011,0.786476870270875,Pycnonotus xanthorrhous
2012,1.18638988917491,Pycnonotus xanthorrhous
2013,1.10285595338836,Pycnonotus xanthorrhous
2014,1.16747344952592,Pycnonotus xanthorrhous
2015,1.0879192777664,Pycnonotus xanthorrhous
2016,1.18237155657969,Pycnonotus xanthorrhous
2017,1.438209763802,Pycnonotus xanthorrhous
2018,0.826216356489393,Pycnonotus xanthorrhous
2019,1.10249269932896,Pycnonotus xanthorrhous
2020,1.16631304950052,Pycnonotus xanthorrhous
2021,1.25918256746455,Pycnonotus xanthorrhous
2022,1.36785150993438,Pycnonotus xanthorrhous
2023,1.50139865896689,Pycnonotus xanthorrhous
2024,1.51714017811816,Pycnonotus xanthorrhous
2002,1.17134623314362,Pyrrhula erythaca
2003,1.06283088139723,Pyrrhula erythaca
2004,1.18315755922352,Pyrrhula erythaca
2005,1.18075099459425,Pyrrhula erythaca
2006,1.18374495739029,Pyrrhula erythaca
2007,1.5076562062959,Pyrrhula erythaca
2008,1.1380932461524,Pyrrhula erythaca
2009,0.797644095502505,Pyrrhula erythaca
2010,1.20246682273074,Pyrrhula erythaca
2011,0.786476870270875,Pyrrhula erythaca
2012,1.18638988917491,Pyrrhula erythaca
2013,1.10285595338836,Pyrrhula erythaca
2014,1.16747344952592,Pyrrhula erythaca
2015,1.0879192777664,Pyrrhula erythaca
2016,1.18237155657969,Pyrrhula erythaca
2017,1.438209763802,Pyrrhula erythaca
2018,0.826216356489393,Pyrrhula erythaca
2019,1.10249269932896,Pyrrhula erythaca
2020,1.16631304950052,Pyrrhula erythaca
2021,1.25918256746455,Pyrrhula erythaca
2022,1.36785150993438,Pyrrhula erythaca
2023,1.50139865896689,Pyrrhula erythaca
2024,1.51714017811816,Pyrrhula erythaca
2002,1.17134623314362,Pyrrhula nipalensis
2003,1.06283088139723,Pyrrhula nipalensis
2004,1.18315755922352,Pyrrhula nipalensis
2005,1.18075099459425,Pyrrhula nipalensis
2006,1.18374495739029,Pyrrhula nipalensis
2007,1.5076562062959,Pyrrhula nipalensis
2008,1.1380932461524,Pyrrhula nipalensis
2009,0.797644095502505,Pyrrhula nipalensis
2010,1.20246682273074,Pyrrhula nipalensis
2011,0.786476870270875,Pyrrhula nipalensis
2012,1.18638988917491,Pyrrhula nipalensis
2013,1.10285595338836,Pyrrhula nipalensis
2014,1.16747344952592,Pyrrhula nipalensis
2015,1.0879192777664,Pyrrhula nipalensis
2016,1.18237155657969,Pyrrhula nipalensis
2017,1.438209763802,Pyrrhula nipalensis
2018,0.826216356489393,Pyrrhula nipalensis
2019,1.10249269932896,Pyrrhula nipalensis
2020,1.16631304950052,Pyrrhula nipalensis
2021,1.25918256746455,Pyrrhula nipalensis
2022,1.36785150993438,Pyrrhula nipalensis
2023,1.50139865896689,Pyrrhula nipalensis
2024,1.51714017811816,Pyrrhula nipalensis
2002,1.17134623314362,Rallina eurizonoides
2003,1.06283088139723,Rallina eurizonoides
2004,1.18315755922352,Rallina eurizonoides
2005,1.18075099459425,Rallina eurizonoides
2006,1.18374495739029,Rallina eurizonoides
2007,1.5076562062959,Rallina eurizonoides
2008,1.1380932461524,Rallina eurizonoides
2009,0.797644095502505,Rallina eurizonoides
2010,1.20246682273074,Rallina eurizonoides
2011,0.786476870270875,Rallina eurizonoides
2012,1.18638988917491,Rallina eurizonoides
2013,1.10285595338836,Rallina eurizonoides
2014,1.16747344952592,Rallina eurizonoides
2015,1.0879192777664,Rallina eurizonoides
2016,1.18237155657969,Rallina eurizonoides
2017,1.438209763802,Rallina eurizonoides
2018,0.826216356489393,Rallina eurizonoides
2019,1.10249269932896,Rallina eurizonoides
2020,1.16631304950052,Rallina eurizonoides
2021,1.25918256746455,Rallina eurizonoides
2022,1.36785150993438,Rallina eurizonoides
2023,1.50139865896689,Rallina eurizonoides
2024,1.51714017811816,Rallina eurizonoides
2002,1.17134623314362,Rallus aquaticus
2003,1.06283088139723,Rallus aquaticus
2004,1.18315755922352,Rallus aquaticus
2005,1.18075099459425,Rallus aquaticus
2006,1.18374495739029,Rallus aquaticus
2007,1.5076562062959,Rallus aquaticus
2008,1.1380932461524,Rallus aquaticus
2009,0.797644095502505,Rallus aquaticus
2010,1.20246682273074,Rallus aquaticus
2011,0.786476870270875,Rallus aquaticus
2012,1.18638988917491,Rallus aquaticus
2013,1.10285595338836,Rallus aquaticus
2014,1.16747344952592,Rallus aquaticus
2015,1.0879192777664,Rallus aquaticus
2016,1.18237155657969,Rallus aquaticus
2017,1.438209763802,Rallus aquaticus
2018,0.826216356489393,Rallus aquaticus
2019,1.10249269932896,Rallus aquaticus
2020,1.16631304950052,Rallus aquaticus
2021,1.25918256746455,Rallus aquaticus
2022,1.36785150993438,Rallus aquaticus
2023,1.50139865896689,Rallus aquaticus
2024,1.51714017811816,Rallus aquaticus
2002,1.17134623314362,Recurvirostra avosetta
2003,1.06283088139723,Recurvirostra avosetta
2004,1.18315755922352,Recurvirostra avosetta
2005,1.18075099459425,Recurvirostra avosetta
2006,1.18374495739029,Recurvirostra avosetta
2007,1.5076562062959,Recurvirostra avosetta
2008,1.1380932461524,Recurvirostra avosetta
2009,0.797644095502505,Recurvirostra avosetta
2010,1.20246682273074,Recurvirostra avosetta
2011,0.786476870270875,Recurvirostra avosetta
2012,1.18638988917491,Recurvirostra avosetta
2013,1.10285595338836,Recurvirostra avosetta
2014,1.16747344952592,Recurvirostra avosetta
2015,1.0879192777664,Recurvirostra avosetta
2016,1.18237155657969,Recurvirostra avosetta
2017,1.438209763802,Recurvirostra avosetta
2018,0.826216356489393,Recurvirostra avosetta
2019,1.10249269932896,Recurvirostra avosetta
2020,1.16631304950052,Recurvirostra avosetta
2021,1.25918256746455,Recurvirostra avosetta
2022,1.36785150993438,Recurvirostra avosetta
2023,1.50139865896689,Recurvirostra avosetta
2024,1.51714017811816,Recurvirostra avosetta
2002,1.17134623314362,Regulus regulus
2003,1.06283088139723,Regulus regulus
2004,1.18315755922352,Regulus regulus
2005,1.18075099459425,Regulus regulus
2006,1.18374495739029,Regulus regulus
2007,1.5076562062959,Regulus regulus
2008,1.1380932461524,Regulus regulus
2009,0.797644095502505,Regulus regulus
2010,1.20246682273074,Regulus regulus
2011,0.786476870270875,Regulus regulus
2012,1.18638988917491,Regulus regulus
2013,1.10285595338836,Regulus regulus
2014,1.16747344952592,Regulus regulus
2015,1.0879192777664,Regulus regulus
2016,1.18237155657969,Regulus regulus
2017,1.438209763802,Regulus regulus
2018,0.826216356489393,Regulus regulus
2019,1.10249269932896,Regulus regulus
2020,1.16631304950052,Regulus regulus
2021,1.25918256746455,Regulus regulus
2022,1.36785150993438,Regulus regulus
2023,1.50139865896689,Regulus regulus
2024,1.51714017811816,Regulus regulus
2002,1.17134623314362,Remiz consobrinus
2003,1.06283088139723,Remiz consobrinus
2004,1.18315755922352,Remiz consobrinus
2005,1.18075099459425,Remiz consobrinus
2006,1.18374495739029,Remiz consobrinus
2007,1.5076562062959,Remiz consobrinus
2008,1.1380932461524,Remiz consobrinus
2009,0.797644095502505,Remiz consobrinus
2010,1.20246682273074,Remiz consobrinus
2011,0.786476870270875,Remiz consobrinus
2012,1.18638988917491,Remiz consobrinus
2013,1.10285595338836,Remiz consobrinus
2014,1.16747344952592,Remiz consobrinus
2015,1.0879192777664,Remiz consobrinus
2016,1.18237155657969,Remiz consobrinus
2017,1.438209763802,Remiz consobrinus
2018,0.826216356489393,Remiz consobrinus
2019,1.10249269932896,Remiz consobrinus
2020,1.16631304950052,Remiz consobrinus
2021,1.25918256746455,Remiz consobrinus
2022,1.36785150993438,Remiz consobrinus
2023,1.50139865896689,Remiz consobrinus
2024,1.51714017811816,Remiz consobrinus
2002,1.17134623314362,Remiz coronatus
2003,1.06283088139723,Remiz coronatus
2004,1.18315755922352,Remiz coronatus
2005,1.18075099459425,Remiz coronatus
2006,1.18374495739029,Remiz coronatus
2007,1.5076562062959,Remiz coronatus
2008,1.1380932461524,Remiz coronatus
2009,0.797644095502505,Remiz coronatus
2010,1.20246682273074,Remiz coronatus
2011,0.786476870270875,Remiz coronatus
2012,1.18638988917491,Remiz coronatus
2013,1.10285595338836,Remiz coronatus
2014,1.16747344952592,Remiz coronatus
2015,1.0879192777664,Remiz coronatus
2016,1.18237155657969,Remiz coronatus
2017,1.438209763802,Remiz coronatus
2018,0.826216356489393,Remiz coronatus
2019,1.10249269932896,Remiz coronatus
2020,1.16631304950052,Remiz coronatus
2021,1.25918256746455,Remiz coronatus
2022,1.36785150993438,Remiz coronatus
2023,1.50139865896689,Remiz coronatus
2024,1.51714017811816,Remiz coronatus
2002,1.17134623314362,Rhodospiza obsoleta
2003,1.06283088139723,Rhodospiza obsoleta
2004,1.18315755922352,Rhodospiza obsoleta
2005,1.18075099459425,Rhodospiza obsoleta
2006,1.18374495739029,Rhodospiza obsoleta
2007,1.5076562062959,Rhodospiza obsoleta
2008,1.1380932461524,Rhodospiza obsoleta
2009,0.797644095502505,Rhodospiza obsoleta
2010,1.20246682273074,Rhodospiza obsoleta
2011,0.786476870270875,Rhodospiza obsoleta
2012,1.18638988917491,Rhodospiza obsoleta
2013,1.10285595338836,Rhodospiza obsoleta
2014,1.16747344952592,Rhodospiza obsoleta
2015,1.0879192777664,Rhodospiza obsoleta
2016,1.18237155657969,Rhodospiza obsoleta
2017,1.438209763802,Rhodospiza obsoleta
2018,0.826216356489393,Rhodospiza obsoleta
2019,1.10249269932896,Rhodospiza obsoleta
2020,1.16631304950052,Rhodospiza obsoleta
2021,1.25918256746455,Rhodospiza obsoleta
2022,1.36785150993438,Rhodospiza obsoleta
2023,1.50139865896689,Rhodospiza obsoleta
2024,1.51714017811816,Rhodospiza obsoleta
2002,1.17134623314362,Rubigula flaviventris
2003,1.06283088139723,Rubigula flaviventris
2004,1.18315755922352,Rubigula flaviventris
2005,1.18075099459425,Rubigula flaviventris
2006,1.18374495739029,Rubigula flaviventris
2007,1.5076562062959,Rubigula flaviventris
2008,1.1380932461524,Rubigula flaviventris
2009,0.797644095502505,Rubigula flaviventris
2010,1.20246682273074,Rubigula flaviventris
2011,0.786476870270875,Rubigula flaviventris
2012,1.18638988917491,Rubigula flaviventris
2013,1.10285595338836,Rubigula flaviventris
2014,1.16747344952592,Rubigula flaviventris
2015,1.0879192777664,Rubigula flaviventris
2016,1.18237155657969,Rubigula flaviventris
2017,1.438209763802,Rubigula flaviventris
2018,0.826216356489393,Rubigula flaviventris
2019,1.10249269932896,Rubigula flaviventris
2020,1.16631304950052,Rubigula flaviventris
2021,1.25918256746455,Rubigula flaviventris
2022,1.36785150993438,Rubigula flaviventris
2023,1.50139865896689,Rubigula flaviventris
2024,1.51714017811816,Rubigula flaviventris
2002,1.17134623314362,Sasia ochracea
2003,1.06283088139723,Sasia ochracea
2004,1.18315755922352,Sasia ochracea
2005,1.18075099459425,Sasia ochracea
2006,1.18374495739029,Sasia ochracea
2007,1.5076562062959,Sasia ochracea
2008,1.1380932461524,Sasia ochracea
2009,0.797644095502505,Sasia ochracea
2010,1.20246682273074,Sasia ochracea
2011,0.786476870270875,Sasia ochracea
2012,1.18638988917491,Sasia ochracea
2013,1.10285595338836,Sasia ochracea
2014,1.16747344952592,Sasia ochracea
2015,1.0879192777664,Sasia ochracea
2016,1.18237155657969,Sasia ochracea
2017,1.438209763802,Sasia ochracea
2018,0.826216356489393,Sasia ochracea
2019,1.10249269932896,Sasia ochracea
2020,1.16631304950052,Sasia ochracea
2021,1.25918256746455,Sasia ochracea
2022,1.36785150993438,Sasia ochracea
2023,1.50139865896689,Sasia ochracea
2024,1.51714017811816,Sasia ochracea
2002,1.17134623314362,Sitta cinnamoventris
2003,1.06283088139723,Sitta cinnamoventris
2004,1.18315755922352,Sitta cinnamoventris
2005,1.18075099459425,Sitta cinnamoventris
2006,1.18374495739029,Sitta cinnamoventris
2007,1.5076562062959,Sitta cinnamoventris
2008,1.1380932461524,Sitta cinnamoventris
2009,0.797644095502505,Sitta cinnamoventris
2010,1.20246682273074,Sitta cinnamoventris
2011,0.786476870270875,Sitta cinnamoventris
2012,1.18638988917491,Sitta cinnamoventris
2013,1.10285595338836,Sitta cinnamoventris
2014,1.16747344952592,Sitta cinnamoventris
2015,1.0879192777664,Sitta cinnamoventris
2016,1.18237155657969,Sitta cinnamoventris
2017,1.438209763802,Sitta cinnamoventris
2018,0.826216356489393,Sitta cinnamoventris
2019,1.10249269932896,Sitta cinnamoventris
2020,1.16631304950052,Sitta cinnamoventris
2021,1.25918256746455,Sitta cinnamoventris
2022,1.36785150993438,Sitta cinnamoventris
2023,1.50139865896689,Sitta cinnamoventris
2024,1.51714017811816,Sitta cinnamoventris
2002,1.17134623314362,Sitta formosa
2003,1.06283088139723,Sitta formosa
2004,1.18315755922352,Sitta formosa
2005,1.18075099459425,Sitta formosa
2006,1.18374495739029,Sitta formosa
2007,1.5076562062959,Sitta formosa
2008,1.1380932461524,Sitta formosa
2009,0.797644095502505,Sitta formosa
2010,1.20246682273074,Sitta formosa
2011,0.786476870270875,Sitta formosa
2012,1.18638988917491,Sitta formosa
2013,1.10285595338836,Sitta formosa
2014,1.16747344952592,Sitta formosa
2015,1.0879192777664,Sitta formosa
2016,1.18237155657969,Sitta formosa
2017,1.438209763802,Sitta formosa
2018,0.826216356489393,Sitta formosa
2019,1.10249269932896,Sitta formosa
2020,1.16631304950052,Sitta formosa
2021,1.25918256746455,Sitta formosa
2022,1.36785150993438,Sitta formosa
2023,1.50139865896689,Sitta formosa
2024,1.51714017811816,Sitta formosa
2002,1.17134623314362,Sitta villosa
2003,1.06283088139723,Sitta villosa
2004,1.18315755922352,Sitta villosa
2005,1.18075099459425,Sitta villosa
2006,1.18374495739029,Sitta villosa
2007,1.5076562062959,Sitta villosa
2008,1.1380932461524,Sitta villosa
2009,0.797644095502505,Sitta villosa
2010,1.20246682273074,Sitta villosa
2011,0.786476870270875,Sitta villosa
2012,1.18638988917491,Sitta villosa
2013,1.10285595338836,Sitta villosa
2014,1.16747344952592,Sitta villosa
2015,1.0879192777664,Sitta villosa
2016,1.18237155657969,Sitta villosa
2017,1.438209763802,Sitta villosa
2018,0.826216356489393,Sitta villosa
2019,1.10249269932896,Sitta villosa
2020,1.16631304950052,Sitta villosa
2021,1.25918256746455,Sitta villosa
2022,1.36785150993438,Sitta villosa
2023,1.50139865896689,Sitta villosa
2024,1.51714017811816,Sitta villosa
2002,1.17134623314362,Sittiparus varius
2003,1.06283088139723,Sittiparus varius
2004,1.18315755922352,Sittiparus varius
2005,1.18075099459425,Sittiparus varius
2006,1.18374495739029,Sittiparus varius
2007,1.5076562062959,Sittiparus varius
2008,1.1380932461524,Sittiparus varius
2009,0.797644095502505,Sittiparus varius
2010,1.20246682273074,Sittiparus varius
2011,0.786476870270875,Sittiparus varius
2012,1.18638988917491,Sittiparus varius
2013,1.10285595338836,Sittiparus varius
2014,1.16747344952592,Sittiparus varius
2015,1.0879192777664,Sittiparus varius
2016,1.18237155657969,Sittiparus varius
2017,1.438209763802,Sittiparus varius
2018,0.826216356489393,Sittiparus varius
2019,1.10249269932896,Sittiparus varius
2020,1.16631304950052,Sittiparus varius
2021,1.25918256746455,Sittiparus varius
2022,1.36785150993438,Sittiparus varius
2023,1.50139865896689,Sittiparus varius
2024,1.51714017811816,Sittiparus varius
2002,1.17134623314362,Spilopelia chinensis
2003,1.06283088139723,Spilopelia chinensis
2004,1.18315755922352,Spilopelia chinensis
2005,1.18075099459425,Spilopelia chinensis
2006,1.18374495739029,Spilopelia chinensis
2007,1.5076562062959,Spilopelia chinensis
2008,1.1380932461524,Spilopelia chinensis
2009,0.797644095502505,Spilopelia chinensis
2010,1.20246682273074,Spilopelia chinensis
2011,0.786476870270875,Spilopelia chinensis
2012,1.18638988917491,Spilopelia chinensis
2013,1.10285595338836,Spilopelia chinensis
2014,1.16747344952592,Spilopelia chinensis
2015,1.0879192777664,Spilopelia chinensis
2016,1.18237155657969,Spilopelia chinensis
2017,1.438209763802,Spilopelia chinensis
2018,0.826216356489393,Spilopelia chinensis
2019,1.10249269932896,Spilopelia chinensis
2020,1.16631304950052,Spilopelia chinensis
2021,1.25918256746455,Spilopelia chinensis
2022,1.36785150993438,Spilopelia chinensis
2023,1.50139865896689,Spilopelia chinensis
2024,1.51714017811816,Spilopelia chinensis
2002,1.17134623314362,Spilopelia senegalensis
2003,1.06283088139723,Spilopelia senegalensis
2004,1.18315755922352,Spilopelia senegalensis
2005,1.18075099459425,Spilopelia senegalensis
2006,1.18374495739029,Spilopelia senegalensis
2007,1.5076562062959,Spilopelia senegalensis
2008,1.1380932461524,Spilopelia senegalensis
2009,0.797644095502505,Spilopelia senegalensis
2010,1.20246682273074,Spilopelia senegalensis
2011,0.786476870270875,Spilopelia senegalensis
2012,1.18638988917491,Spilopelia senegalensis
2013,1.10285595338836,Spilopelia senegalensis
2014,1.16747344952592,Spilopelia senegalensis
2015,1.0879192777664,Spilopelia senegalensis
2016,1.18237155657969,Spilopelia senegalensis
2017,1.438209763802,Spilopelia senegalensis
2018,0.826216356489393,Spilopelia senegalensis
2019,1.10249269932896,Spilopelia senegalensis
2020,1.16631304950052,Spilopelia senegalensis
2021,1.25918256746455,Spilopelia senegalensis
2022,1.36785150993438,Spilopelia senegalensis
2023,1.50139865896689,Spilopelia senegalensis
2024,1.51714017811816,Spilopelia senegalensis
2002,1.17134623314362,Spilornis cheela
2003,1.06283088139723,Spilornis cheela
2004,1.18315755922352,Spilornis cheela
2005,1.18075099459425,Spilornis cheela
2006,1.18374495739029,Spilornis cheela
2007,1.5076562062959,Spilornis cheela
2008,1.1380932461524,Spilornis cheela
2009,0.797644095502505,Spilornis cheela
2010,1.20246682273074,Spilornis cheela
2011,0.786476870270875,Spilornis cheela
2012,1.18638988917491,Spilornis cheela
2013,1.10285595338836,Spilornis cheela
2014,1.16747344952592,Spilornis cheela
2015,1.0879192777664,Spilornis cheela
2016,1.18237155657969,Spilornis cheela
2017,1.438209763802,Spilornis cheela
2018,0.826216356489393,Spilornis cheela
2019,1.10249269932896,Spilornis cheela
2020,1.16631304950052,Spilornis cheela
2021,1.25918256746455,Spilornis cheela
2022,1.36785150993438,Spilornis cheela
2023,1.50139865896689,Spilornis cheela
2024,1.51714017811816,Spilornis cheela
2002,1.17134623314362,Spinus spinus
2003,1.06283088139723,Spinus spinus
2004,1.18315755922352,Spinus spinus
2005,1.18075099459425,Spinus spinus
2006,1.18374495739029,Spinus spinus
2007,1.5076562062959,Spinus spinus
2008,1.1380932461524,Spinus spinus
2009,0.797644095502505,Spinus spinus
2010,1.20246682273074,Spinus spinus
2011,0.786476870270875,Spinus spinus
2012,1.18638988917491,Spinus spinus
2013,1.10285595338836,Spinus spinus
2014,1.16747344952592,Spinus spinus
2015,1.0879192777664,Spinus spinus
2016,1.18237155657969,Spinus spinus
2017,1.438209763802,Spinus spinus
2018,0.826216356489393,Spinus spinus
2019,1.10249269932896,Spinus spinus
2020,1.16631304950052,Spinus spinus
2021,1.25918256746455,Spinus spinus
2022,1.36785150993438,Spinus spinus
2023,1.50139865896689,Spinus spinus
2024,1.51714017811816,Spinus spinus
2002,1.17134623314362,Spizixos semitorques
2003,1.06283088139723,Spizixos semitorques
2004,1.18315755922352,Spizixos semitorques
2005,1.18075099459425,Spizixos semitorques
2006,1.18374495739029,Spizixos semitorques
