province,year,climate_velocity,precip_velocity,climate_exposure,warming_rate,spatial_temp_grad,spatial_prec_grad,mahalanobis_dist,temp_anom,prec_anom,temp_grad_prov,prec_grad_prov,climate_velocity_z,precip_velocity_z,climate_exposure_z,warming_rate_z,mahalanobis_dist_z,temp_anom_z,prec_anom_z,temp_grad_prov_z,prec_grad_prov_z
Heilongjiang,2007,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,0.752909231276324,0.669404466119078,18.1081609725952,0.669404466119078,18.1081609725952,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.16158252133948,-0.378933340952766,-0.08173604995573,-0.378933340952766,-0.08173604995573
Heilongjiang,2008,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,6.31711545311995,1.45941615104675,-27.5500183105469,1.45941615104675,-27.5500183105469,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-0.446791409013346,1.45774415868705,-0.504574812447252,1.45774415868705,-0.504574812447252
Heilongjiang,2009,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,0.752909231276324,0.669404466119078,18.1081609725952,0.669404466119078,18.1081609725952,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.16158252133948,-0.378933340952766,-0.08173604995573,-0.378933340952766,-0.08173604995573
Heilongjiang,2010,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,8.25488069154663,-0.349728882312775,-35.2062377929688,-0.349728882312775,-35.2062377929688,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-0.197861496106024,-2.7482898022673,-0.575478786765519,-2.7482898022673,-0.575478786765519
Heilongjiang,2011,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,1.30756285108661,0.373166680335999,-32.6625061035156,0.373166680335999,-32.6625061035156,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.0903304034177,-1.0676488195608,-0.551921378726781,-1.0676488195608,-0.551921378726781
Heilongjiang,2012,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,7.46985747354762,-0.236666679382324,37.8500366210938,-0.236666679382324,37.8500366210938,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-0.298707438334497,-2.48543444437335,0.101092753109458,-2.48543444437335,0.101092753109458
Heilongjiang,2013,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,6.51127853382654,-0.0310001373291016,190.724975585938,-0.0310001373291016,190.724975585938,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-0.421848759712159,-2.00728568097567,1.5168620856314,-2.00728568097567,1.5168620856314
Heilongjiang,2014,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,1.07232160818771,0.829916626214981,-11.1624908447266,0.829916626214981,-11.1624908447266,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.12055005074431,-0.00576281893229736,-0.352810507721642,-0.00576281893229736,-0.352810507721642
Heilongjiang,2015,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,3.69172235780693,1.19908326864243,-54.7749938964844,1.19908326864243,-54.7749938964844,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-0.784055625340387,0.852503050674605,-0.756704335927179,0.852503050674605,-0.756704335927179
Heilongjiang,2016,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,2.84717939801878,0.0740832686424255,-93.3999938964844,0.0740832686424255,-93.3999938964844,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-0.892547614595623,-1.76298001940677,-1.11440907706356,-1.76298001940677,-1.11440907706356
