algorithm,mean_auc,mean_tss,mean_threshold,available,species
MaxEnt,NA,NA,NA,TRUE,Anthus richardi
RF,0.6425327987662732,0.11664921169980103,0.019333333333333334,TRUE,Anthus richardi
GAM,0.6712346393085259,0.38344129588526676,0.09637810130774004,TRUE,Enicurus leschenaulti
GBM,0.61843986060325,0.3344210408492152,0.0807885098664505,TRUE,Enicurus leschenaulti
GLM,0.7063764867399488,0.43933376240330246,0.17220910716598326,TRUE,Enicurus leschenaulti
MaxEnt,NA,NA,NA,TRUE,Enicurus leschenaulti
RF,0.6078243188425879,0.20044887864793134,0.016666666666666666,TRUE,Enicurus leschenaulti
GAM,0.6136776724145512,0.18306311420938742,0.11188949493988527,TRUE,Spinus spinus
GBM,0.6297363961649428,0.1938042047963287,0.030622776140242867,TRUE,Spinus spinus
GLM,0.6000747833510183,0.2608377508575303,0.10319109721509741,TRUE,Spinus spinus
MaxEnt,NA,NA,NA,TRUE,Spinus spinus
RF,0.6201825839467108,0.04040360316197211,0.002666666666666667,TRUE,Spinus spinus
GAM,0.7345856326283694,0.39768237337407386,0.27699833383030087,TRUE,Emberiza chrysophrys
GBM,0.7054216474827733,0.4236454178946209,0.08411387498263496,TRUE,Emberiza chrysophrys
GLM,0.7628561670644087,0.4185480964036291,0.13918057253413144,TRUE,Emberiza chrysophrys
MaxEnt,NA,NA,NA,TRUE,Emberiza chrysophrys
RF,0.6576585691759917,0.2941776661934522,0.028,TRUE,Emberiza chrysophrys
GAM,0.707283166020349,0.40373406346895496,0.1499769118938787,TRUE,Pericrocotus cantonensis
GBM,0.6687700930469234,0.4337879726972421,0.057034756475121996,TRUE,Pericrocotus cantonensis
GLM,0.7633661255651178,0.49720532664696326,0.2224832041221248,TRUE,Pericrocotus cantonensis
MaxEnt,NA,NA,NA,TRUE,Pericrocotus cantonensis
RF,0.6366304376887529,0.3342251456910529,0.017333333333333333,TRUE,Pericrocotus cantonensis
GAM,0.7248620034745964,0.4902060914317195,0.15093559964039427,TRUE,Anser fabalis
GBM,0.7125956884870238,0.43673085326590166,0.08855766103711164,TRUE,Anser fabalis
GLM,0.748526672130485,0.47036089972946893,0.14134786395345203,TRUE,Anser fabalis
MaxEnt,NA,NA,NA,TRUE,Anser fabalis
RF,0.6109846147862591,0.23887431870949513,0.020666666666666667,TRUE,Anser fabalis
GAM,0.7057066725360038,0.4242949446026251,0.15830308666008458,TRUE,Cisticola juncidis
GBM,0.6953509973630385,0.39403049321357797,0.0728776698212596,TRUE,Cisticola juncidis
GLM,0.7446495039495131,0.5003753431189258,0.17760805327046575,TRUE,Cisticola juncidis
MaxEnt,NA,NA,NA,TRUE,Cisticola juncidis
RF,0.6338228789187795,0.2249395298043181,0.018666666666666668,TRUE,Cisticola juncidis
GAM,0.7261172079592968,0.5082842083721322,0.09502100607992671,TRUE,Psilopogon virens
GBM,0.652564287193024,0.4393629684660197,0.04520097188448581,TRUE,Psilopogon virens
GLM,0.7665206948757339,0.5517291927717487,0.17842083713829926,TRUE,Psilopogon virens
MaxEnt,NA,NA,NA,TRUE,Psilopogon virens
RF,0.617697504282468,0.3670791469305648,0.010666666666666666,TRUE,Psilopogon virens
GAM,0.6858346265574726,0.2153814230845871,0.036246946436174265,TRUE,Megaceryle lugubris
GBM,0.6288034062071841,0.23187989930256908,0.03647716700342093,TRUE,Megaceryle lugubris
GLM,0.6465662837010498,0.1877914902278132,0.04764912972812667,TRUE,Megaceryle lugubris
MaxEnt,NA,NA,NA,TRUE,Megaceryle lugubris
RF,0.6366206601559924,0.1458932391615783,0.006,TRUE,Megaceryle lugubris
GAM,0.6364355987944115,0.0648436543852815,0.01560733532240018,TRUE,Anser anser
GBM,0.671506169594892,0.034569957685534905,0.12648549825696262,TRUE,Anser anser
GLM,0.5463773483162843,0.15087669685860344,0.05155232056906787,TRUE,Anser anser
MaxEnt,NA,NA,NA,TRUE,Anser anser
RF,0.7052403638726179,0,0,TRUE,Anser anser
GAM,0.686419892422097,0.3170166749246407,0.17346026871907033,TRUE,Phoenicurus leucocephalus
GBM,0.6123063589100625,0.27187740416464046,0.09980968498717457,TRUE,Phoenicurus leucocephalus
GLM,0.6515611003341963,0.24164510572151868,0.23847176891426827,TRUE,Phoenicurus leucocephalus
MaxEnt,NA,NA,NA,TRUE,Phoenicurus leucocephalus
RF,0.5497567856041473,0.12616931633884962,0.01,TRUE,Phoenicurus leucocephalus
GAM,0.6924003647652243,0.23165457327222577,0.2182536852105073,TRUE,Pernis ptilorhynchus
GBM,0.6568541009975086,0.21602459297640983,0.06655678417014335,TRUE,Pernis ptilorhynchus
GLM,0.709527165613147,0.37358838480801904,0.22045997263216366,TRUE,Pernis ptilorhynchus
MaxEnt,NA,NA,NA,TRUE,Pernis ptilorhynchus
RF,0.5765087255935493,0.0885940124297373,0.008,TRUE,Pernis ptilorhynchus
GAM,0.7107101122620437,0.24286134644690213,0.08456454551747847,TRUE,Circus spilonotus
GBM,0.6598421474501012,0.26995060062862614,0.07542452971648397,TRUE,Circus spilonotus
GLM,0.6802014869344206,0.3411071922983588,0.23448772765891435,TRUE,Circus spilonotus
MaxEnt,NA,NA,NA,TRUE,Circus spilonotus
RF,0.6449696736038659,0.11419745981664967,0.023333333333333334,TRUE,Circus spilonotus
GAM,0.6194339184212175,0.25553013307171724,0.03817688594422361,TRUE,Charadrius placidus
GBM,0.6349316601286383,0.30838194339961744,0.05586301160863518,TRUE,Charadrius placidus
GLM,0.6830367714071063,0.42175089693973,0.19624883941130816,TRUE,Charadrius placidus
MaxEnt,NA,NA,NA,TRUE,Charadrius placidus
RF,0.6368658023938832,0.10554473447232024,0.01,TRUE,Charadrius placidus
GAM,0.5934110922327483,0.25249083357098756,0.0369788480181621,TRUE,Emberiza pallasi
GBM,0.5527833146726665,0.21678028307021377,0.032648596833113754,TRUE,Emberiza pallasi
GLM,0.6296669189316065,0.28879885201053146,0.07642034216038734,TRUE,Emberiza pallasi
MaxEnt,NA,NA,NA,TRUE,Emberiza pallasi
RF,0.5273023824205351,0.04445624668752703,0.007333333333333334,TRUE,Emberiza pallasi
GAM,0.6627608414810328,0.3977839874892242,0.08815430187422992,TRUE,Accipiter virgatus
GBM,0.6044435934105528,0.3394784974774195,0.0631042389402194,TRUE,Accipiter virgatus
GLM,0.7233568586003764,0.47009925935866065,0.1548674772287169,TRUE,Accipiter virgatus
MaxEnt,NA,NA,NA,TRUE,Accipiter virgatus
RF,0.5588461358748054,0.2261613917957872,0.012666666666666666,TRUE,Accipiter virgatus
GAM,0.7060037119449704,0.3990606685215491,0.11079359775495005,TRUE,Cygnus columbianus
GBM,0.6992815197926445,0.38359718220122113,0.06349734230883519,TRUE,Cygnus columbianus
GLM,0.7352065318686278,0.39970996358428257,0.11345440533809986,TRUE,Cygnus columbianus
MaxEnt,NA,NA,NA,TRUE,Cygnus columbianus
RF,0.6166782087230563,0.21160143352658173,0.015333333333333334,TRUE,Cygnus columbianus
GAM,0.7405292831542015,0.535132483987747,0.11598899510933872,TRUE,Spilornis cheela
GBM,0.6914039606852204,0.4978428710665552,0.06452158609486433,TRUE,Spilornis cheela
GLM,0.7909086629266889,0.6135800612642718,0.20140472701506956,TRUE,Spilornis cheela
MaxEnt,NA,NA,NA,TRUE,Spilornis cheela
RF,0.6442110893018433,0.38514257817514624,0.016,TRUE,Spilornis cheela
GAM,0.64379445617072,0.3386578271286422,0.07511819514314777,TRUE,Accipiter soloensis
GBM,0.6023559125899253,0.2945450760485103,0.04372134098663553,TRUE,Accipiter soloensis
GLM,0.6992991300514498,0.31130793367649456,0.1293641052212737,TRUE,Accipiter soloensis
MaxEnt,NA,NA,NA,TRUE,Accipiter soloensis
RF,0.5610179565844318,0.1665237588200951,0.009333333333333334,TRUE,Accipiter soloensis
GAM,0.5753857116686858,0.15452079680631975,0.012383769953194462,TRUE,Alauda gulgula
GBM,0.5950070721234965,0.1186195129866233,0.032963018294075726,TRUE,Alauda gulgula
GLM,0.6454986869293504,0.13906181193762648,0.16477229157857198,TRUE,Alauda gulgula
MaxEnt,NA,NA,NA,TRUE,Alauda gulgula
RF,0.6252709353052193,0.017643257216716935,6.666666666666668e-4,TRUE,Alauda gulgula
GAM,0.7390338547649917,0.4001468416145545,0.11825336015041608,TRUE,Tringa stagnatilis
GBM,0.7435953115844703,0.3624513216364854,0.06188620133311809,TRUE,Tringa stagnatilis
GLM,0.7505306248822082,0.4321807535668122,0.11676403008124946,TRUE,Tringa stagnatilis
MaxEnt,NA,NA,NA,TRUE,Tringa stagnatilis
RF,0.690664635761009,0.252773138767335,0.06800000000000007,TRUE,Tringa stagnatilis
GAM,0.6731885941108771,0.07173829467043265,0.1590394262874888,TRUE,Ciconia nigra
GBM,0.6513030156730297,0.1209895198564858,0.04059455066622495,TRUE,Ciconia nigra
GLM,0.6427571398594369,0.12083350074758585,0.13780837190706813,TRUE,Ciconia nigra
MaxEnt,NA,NA,NA,TRUE,Ciconia nigra
RF,0.6808101361252205,0.0027374728308758645,6.333333333333448e-4,TRUE,Ciconia nigra
GAM,0.7082986270038663,0.028242832576450373,0.06080207439396204,TRUE,Motacilla citreola
GBM,0.7009401775986136,-0.00969745399571027,0.1246318708923312,TRUE,Motacilla citreola
GLM,0.683393281480913,0.07009660183785289,0.23709161151878552,TRUE,Motacilla citreola
MaxEnt,NA,NA,NA,TRUE,Motacilla citreola
RF,0.7214644201985176,0,0,TRUE,Motacilla citreola
GAM,0.6028308091926321,0.2124148779565301,0.10599599734734798,TRUE,Lanius sphenocercus
GBM,0.5461932280842232,0.15489948658931235,0.030187450431177022,TRUE,Lanius sphenocercus
GLM,0.6325941471500728,0.2599003529291062,0.07726077273608617,TRUE,Lanius sphenocercus
MaxEnt,NA,NA,NA,TRUE,Lanius sphenocercus
RF,0.5639162731981306,0.04894520633578052,0.09543333333333338,TRUE,Lanius sphenocercus
GAM,0.559031038903558,0.3419478933906567,0.0643063809800805,TRUE,Glaucidium cuculoides
GBM,0.6003448343402779,0.2885335124955668,0.06269578333267689,TRUE,Glaucidium cuculoides
GLM,0.6420544819456717,0.3855196199220264,0.1302266955142853,TRUE,Glaucidium cuculoides
MaxEnt,NA,NA,NA,TRUE,Glaucidium cuculoides
RF,0.5910907405470931,0.2751005627018649,0.019333333333333334,TRUE,Glaucidium cuculoides
GAM,0.6710766226595664,0.35878751633583095,0.1762163039315337,TRUE,Acrocephalus bistrigiceps
GBM,0.619887937082666,0.3108229006185016,0.08615322479417374,TRUE,Acrocephalus bistrigiceps
GLM,0.7200913722693192,0.4755622825218401,0.2312855683703416,TRUE,Acrocephalus bistrigiceps
MaxEnt,NA,NA,NA,TRUE,Acrocephalus bistrigiceps
RF,0.6369480045298942,0.22751842734880773,0.03530000000000003,TRUE,Acrocephalus bistrigiceps
GAM,0.639637223828799,0.3874748963715464,0.07343592790139679,TRUE,Staphida torqueola
GBM,0.6347946333548883,0.38528419735684494,0.05456635032546683,TRUE,Staphida torqueola
GLM,0.7048066440349284,0.3963797982598397,0.11929170985360263,TRUE,Staphida torqueola
MaxEnt,NA,NA,NA,TRUE,Staphida torqueola
RF,0.6291406401339519,0.307730531357288,0.018666666666666668,TRUE,Staphida torqueola
GAM,0.7077477374707491,0.34582833960833964,0.1726207867287028,TRUE,Ciconia boyciana
GBM,0.7094210162573451,0.3122979600768691,0.0626448241068435,TRUE,Ciconia boyciana
GLM,0.745593924818865,0.4652273689938681,0.2506958478127367,TRUE,Ciconia boyciana
MaxEnt,NA,NA,NA,TRUE,Ciconia boyciana
RF,0.6687791459345516,0.2080125285237183,0.03073333333333335,TRUE,Ciconia boyciana
GAM,0.7667673271037919,0.44817145771728933,0.14064308819286322,TRUE,Remiz consobrinus
GBM,0.663075461278622,0.3849718414218337,0.1253387324330612,TRUE,Remiz consobrinus
GLM,0.780881930084047,0.5180850136794393,0.19302340857631164,TRUE,Remiz consobrinus
MaxEnt,NA,NA,NA,TRUE,Remiz consobrinus
RF,0.6865511677887582,0.29447647216636186,0.025366666666666676,TRUE,Remiz consobrinus
GAM,0.7521447691744446,0.42403100329414206,0.09484371162089,TRUE,Turdus cardis
GBM,0.6544767078142949,0.4185975509993753,0.0699017898068706,TRUE,Turdus cardis
GLM,0.789985753025696,0.47904215781423043,0.1946566903763392,TRUE,Turdus cardis
MaxEnt,NA,NA,NA,TRUE,Turdus cardis
RF,0.600324232654404,0.26643438944360565,0.018200000000000008,TRUE,Turdus cardis
GAM,0.6548537349733309,0.3778737030629219,0.10602573799446284,TRUE,Lalage melaschistos
GBM,0.5873352216238366,0.3411047052326966,0.05072038231764434,TRUE,Lalage melaschistos
GLM,0.7269914251478925,0.43498158791651564,0.14743505040214963,TRUE,Lalage melaschistos
MaxEnt,NA,NA,NA,TRUE,Lalage melaschistos
RF,0.5660082002742846,0.2399792316748258,0.007333333333333334,TRUE,Lalage melaschistos
GAM,0.6783741241569958,0.24584923539732992,0.06871446881512636,TRUE,Regulus regulus
GBM,0.678814467070623,0.16083052877565335,0.13321892198454857,TRUE,Regulus regulus
GLM,0.7164487315409381,0.2031999719964189,0.2145985899390572,TRUE,Regulus regulus
MaxEnt,NA,NA,NA,TRUE,Regulus regulus
RF,0.6149185398428487,0.06545548930954559,0.016666666666666666,TRUE,Regulus regulus
GAM,0.7932915034987571,0.5024068171889613,0.11190749068908318,TRUE,Calidris alpina
GBM,0.6757450655407174,0.42094306755741556,0.04553128495791562,TRUE,Calidris alpina
GLM,0.7256912839354671,0.47278271721792986,0.1653647115388727,TRUE,Calidris alpina
MaxEnt,NA,NA,NA,TRUE,Calidris alpina
RF,0.7487111000892606,0.2934167836774467,0.03066666666666667,TRUE,Calidris alpina
GAM,0.6517257588407699,0.20938251151159248,0.06340266240428528,TRUE,Turdus ruficollis
GBM,0.5748028186080965,0.15433328824463438,0.05211342871384454,TRUE,Turdus ruficollis
GLM,0.6491954626703185,0.1992756488740857,0.3249521459164052,TRUE,Turdus ruficollis
MaxEnt,NA,NA,NA,TRUE,Turdus ruficollis
RF,0.5973677041573355,0.06664588503306446,0.006666666666666667,TRUE,Turdus ruficollis
GAM,0.6707074403984711,0.2955953856396069,0.19953210760200693,TRUE,Delichon dasypus
GBM,0.6025557246490754,0.24686555118852543,0.1690903849794069,TRUE,Delichon dasypus
GLM,0.7097228779965045,0.38907972936151786,0.20020495241118455,TRUE,Delichon dasypus
MaxEnt,NA,NA,NA,TRUE,Delichon dasypus
RF,0.5684296487576981,0.11912248611511092,0.029333333333333333,TRUE,Delichon dasypus
GAM,0.6904415229958224,0.3742622222762756,0.11097317028931891,TRUE,Limosa limosa
GBM,0.6669693073304077,0.23874531979857672,0.12740977255513286,TRUE,Limosa limosa
GLM,0.7024046063708098,0.3772425371667211,0.17312441113715146,TRUE,Limosa limosa
MaxEnt,NA,NA,NA,TRUE,Limosa limosa
RF,0.6771943717578218,0.16014438291712824,0.051333333333333335,TRUE,Limosa limosa
GAM,0.585556987029502,0.16997857949391654,0.04476848857802149,TRUE,Netta rufina
GBM,0.5857471708020195,0.14092516695482288,0.04509185823779593,TRUE,Netta rufina
GLM,0.6471975483997654,0.193491614078733,0.22597672755186343,TRUE,Netta rufina
MaxEnt,NA,NA,NA,TRUE,Netta rufina
RF,0.6693993790565271,0.01881280014684452,0.002666666666666667,TRUE,Netta rufina
GAM,0.7270374903924215,0.4449863179004213,0.08447061915790775,TRUE,Ictinaetus malaiensis
GBM,0.6642714251961077,0.40298016041810153,0.07295421533560531,TRUE,Ictinaetus malaiensis
GLM,0.7447683079919009,0.5661335634211955,0.1697725985696195,TRUE,Ictinaetus malaiensis
MaxEnt,NA,NA,NA,TRUE,Ictinaetus malaiensis
RF,0.6188490272374092,0.27854305841959176,0.031133333333333364,TRUE,Ictinaetus malaiensis
GAM,0.6700128769704782,0.3185107441385134,0.1136242732811635,TRUE,Butastur indicus
GBM,0.6427724640704614,0.2758207778675889,0.07740878031893943,TRUE,Butastur indicus
GLM,0.7186791886303914,0.3694908487910867,0.19208482252459147,TRUE,Butastur indicus
MaxEnt,NA,NA,NA,TRUE,Butastur indicus
RF,0.6040565491899562,0.17202045143474795,0.016666666666666666,TRUE,Butastur indicus
GAM,0.7534165246627647,0.4622349036567476,0.161929514143143,TRUE,Lanius tephronotus
GBM,0.690152339670864,0.3728856985710761,0.1078168297639935,TRUE,Lanius tephronotus
GLM,0.7060838869391397,0.4290925742885143,0.19100076378991498,TRUE,Lanius tephronotus
MaxEnt,NA,NA,NA,TRUE,Lanius tephronotus
RF,0.6564093807013434,0.2858485267082985,0.04906666666666676,TRUE,Lanius tephronotus
GAM,0.5944453658224227,0.1480820036557442,0.15542151023251782,TRUE,Riparia riparia
GBM,0.6287813562436569,0.11411023627269076,0.0648183009776444,TRUE,Riparia riparia
GLM,0.687569450080122,0.2069660961210227,0.27616260340541365,TRUE,Riparia riparia
MaxEnt,NA,NA,NA,TRUE,Riparia riparia
RF,0.638884472080929,0.012283330395440384,6.666666666666668e-4,TRUE,Riparia riparia
GAM,0.6812588601268975,0.34248169422051933,0.07674261249676415,TRUE,Ardea purpurea
GBM,0.6165662006917675,0.22928845243402596,0.038695032748382194,TRUE,Ardea purpurea
GLM,0.6970956145282896,0.3900864087651531,0.13689158606542398,TRUE,Ardea purpurea
MaxEnt,NA,NA,NA,TRUE,Ardea purpurea
RF,0.6104525308706907,0.05741191764468887,0.048666666666666664,TRUE,Ardea purpurea
GAM,0.7589292985732672,0.37629024465456923,0.1874236464495878,TRUE,Gyps himalayensis
GBM,0.7208079753563962,0.3566289416473154,0.09554054379311719,TRUE,Gyps himalayensis
GLM,0.71709083566997045,0.3273230710512954,0.16099802614551376,TRUE,Gyps himalayensis
MaxEnt,NA,NA,NA,TRUE,Gyps himalayensis
RF,0.6484511864445454,0.27070472325661477,0.03133333333333333,TRUE,Gyps himalayensis
GAM,0.6874182529961416,0.35555074666806946,0.15912956205511905,TRUE,Phoenicurus frontalis
GBM,0.6913747591139368,0.31766399885437463,0.08194590147760378,TRUE,Phoenicurus frontalis
GLM,0.6539089409744356,0.27240562944524926,0.16222043703988448,TRUE,Phoenicurus frontalis
MaxEnt,NA,NA,NA,TRUE,Phoenicurus frontalis
RF,0.6875761304381042,0.22592924430860833,0.03666666666666667,TRUE,Phoenicurus frontalis
GAM,0.686558269837606,0.250456343905778,0.09988063379359498,TRUE,Phylloscopus claudiae
GBM,0.6636209969185988,0.22563930535198967,0.09786169996728852,TRUE,Phylloscopus claudiae
GLM,0.6839720619773407,0.2556639459434751,0.18186259394727058,TRUE,Phylloscopus claudiae
MaxEnt,NA,NA,NA,TRUE,Phylloscopus claudiae
RF,0.6110445784140206,0.15038266779759227,0.020666666666666667,TRUE,Phylloscopus claudiae
GAM,0.7017574086406448,0.2778248737392535,0.29884859591142915,TRUE,Phoenicurus ochruros
GBM,0.623667001935389,0.21086733625651338,0.15801315009088404,TRUE,Phoenicurus ochruros
GLM,0.6723399805688104,0.29016840805140776,0.2801193962855511,TRUE,Phoenicurus ochruros
MaxEnt,NA,NA,NA,TRUE,Phoenicurus ochruros
RF,0.5696118361803779,0.14170159685842934,0.016100000000000024,TRUE,Phoenicurus ochruros
GAM,0.6985370650105599,0.2575491153917882,0.1719807958312185,TRUE,Sturnus vulgaris
GBM,0.6790398090577676,0.23082690682985454,0.12255686306545178,TRUE,Sturnus vulgaris
GLM,0.6394968742590039,0.29175853176854516,0.145832033037317,TRUE,Sturnus vulgaris
MaxEnt,NA,NA,NA,TRUE,Sturnus vulgaris
RF,0.653822356223881,0.12448131146347072,0.058666666666666666,TRUE,Sturnus vulgaris
GAM,0.7050538883522081,0.42511741690239135,0.152497726297262,TRUE,Eumyias thalassinus
GBM,0.6611041237077147,0.3907196577987499,0.07835085614035273,TRUE,Eumyias thalassinus
GLM,0.7424050007947671,0.4990569313677762,0.20813392570173425,TRUE,Eumyias thalassinus
MaxEnt,NA,NA,NA,TRUE,Eumyias thalassinus
RF,0.6356304912207813,0.3192856983762834,0.03066666666666667,TRUE,Eumyias thalassinus
GAM,0.6739369938130528,0.3175827734515126,0.04830632195569158,TRUE,Anser albifrons
GBM,0.6252057575235278,0.2976308150233228,0.03865517408334479,TRUE,Anser albifrons
GLM,0.7121307430195325,0.41436203482831424,0.10706296599201519,TRUE,Anser albifrons
MaxEnt,NA,NA,NA,TRUE,Anser albifrons
RF,0.582460100930073,0.11943442995354606,0.03383333333333341,TRUE,Anser albifrons
GAM,0.7926307385051455,0.5470721665131089,0.2116587331887356,TRUE,Hydrophasianus chirurgus
GBM,0.6994481467100004,0.3870639288102636,0.0838931953544907,TRUE,Hydrophasianus chirurgus
GLM,0.7901893334056843,0.5431064834132087,0.24108278776506115,TRUE,Hydrophasianus chirurgus
MaxEnt,NA,NA,NA,TRUE,Hydrophasianus chirurgus
RF,0.6567646873598197,0.26329769582372153,0.028,TRUE,Hydrophasianus chirurgus
GAM,0.6348751139363267,0.32348255978360746,0.060590393443474715,TRUE,Phylloscopus coronatus
GBM,0.6271952105000699,0.27182585004682314,0.045412412092060296,TRUE,Phylloscopus coronatus
GLM,0.6863154827443008,0.3711561721571252,0.11075283372892174,TRUE,Phylloscopus coronatus
MaxEnt,NA,NA,NA,TRUE,Phylloscopus coronatus
RF,0.6064777947553734,0.1630652057553644,0.016666666666666666,TRUE,Phylloscopus coronatus
GAM,0.6177486864033414,0.27596861784028703,0.040178057384661355,TRUE,Monticola solitarius
GBM,0.6614855493362718,0.2104985955541594,0.15516330765340555,TRUE,Monticola solitarius
GLM,0.719377849863017,0.3411791732526569,0.08804270182760549,TRUE,Monticola solitarius
MaxEnt,NA,NA,NA,TRUE,Monticola solitarius
RF,0.6206182726176647,0.14719709433491288,0.012,TRUE,Monticola solitarius
GAM,0.6478360698979225,0.41997865160589376,0.10837713612183653,TRUE,Pterorhinus pectoralis
GBM,0.6552066842212709,0.3360017554594851,0.04404943002857562,TRUE,Pterorhinus pectoralis
GLM,0.7219424830823908,0.5110347740932435,0.18065775785034727,TRUE,Pterorhinus pectoralis
MaxEnt,NA,NA,NA,TRUE,Pterorhinus pectoralis
RF,0.6715629907656632,0.2949277083024541,0.025333333333333333,TRUE,Pterorhinus pectoralis
GAM,0.6220599933398155,0.2465685207219161,0.04520219003904472,TRUE,Aegithalos caudatus
GBM,0.614405192913593,0.17105661416126022,0.02007394537208041,TRUE,Aegithalos caudatus
GLM,0.6968086197094562,0.23026793699105885,0.1971509558329296,TRUE,Aegithalos caudatus
MaxEnt,NA,NA,NA,TRUE,Aegithalos caudatus
RF,0.6220064356335456,0.04421547283386125,0.0033333333333333335,TRUE,Aegithalos caudatus
GAM,0.6770957914374638,0.39416910110744524,0.12027464734843567,TRUE,Centropus bengalensis
GBM,0.6478207262560893,0.38615117653112185,0.06780864244080739,TRUE,Centropus bengalensis
GLM,0.7328078949528098,0.4366828542618096,0.12598937488534995,TRUE,Centropus bengalensis
MaxEnt,NA,NA,NA,TRUE,Centropus bengalensis
RF,0.5987295573682192,0.24037580293256458,0.016600000000000024,TRUE,Centropus bengalensis
GAM,0.6695722039498856,0.26012954085102535,0.1720174240349801,TRUE,Chlidonias leucopterus
