species,threshold_type,threshold_name,algorithm,threshold_value
Branta ruficollis,model_config,buffer_km,NA,500
Branta ruficollis,algorithm_mean_threshold,mean_threshold,GAM,0.026718289202609772
Branta ruficollis,algorithm_mean_threshold,mean_threshold,GBM,0.0017410070520042953
Branta ruficollis,algorithm_mean_threshold,mean_threshold,GLM,0.019999915279823033
Branta ruficollis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Branta ruficollis,algorithm_mean_threshold,mean_threshold,RF,6.666666666666668e-4
Branta ruficollis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.019999915279823033
Falco severus,model_config,presence_cell_threshold,NA,10
Falco severus,model_config,presence_cell_maximum,NA,10000
Falco severus,model_config,pseudoabsence_multiplier,NA,3
Falco severus,model_config,pseudoabsence_minimum,NA,1000
Falco severus,model_config,pseudoabsence_maximum,NA,20000
Falco severus,model_config,cv_folds,NA,5
Falco severus,model_config,cv_presence_threshold_spatial,NA,20
Falco severus,model_config,tss_selection_threshold,NA,0.6
Falco severus,model_config,buffer_km,NA,500
Falco severus,algorithm_mean_threshold,mean_threshold,GAM,0.0012010204801459893
Falco severus,algorithm_mean_threshold,mean_threshold,GBM,0.015901945582771
Falco severus,algorithm_mean_threshold,mean_threshold,GLM,0.02062244323619403
Falco severus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Falco severus,algorithm_mean_threshold,mean_threshold,RF,0.01000000000000002
Falco severus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.02062244323619403
Larus hyperboreus,model_config,presence_cell_threshold,NA,10
Larus hyperboreus,model_config,presence_cell_maximum,NA,10000
Larus hyperboreus,model_config,pseudoabsence_multiplier,NA,3
Larus hyperboreus,model_config,pseudoabsence_minimum,NA,1000
Larus hyperboreus,model_config,pseudoabsence_maximum,NA,20000
Larus hyperboreus,model_config,cv_folds,NA,5
Larus hyperboreus,model_config,cv_presence_threshold_spatial,NA,20
Larus hyperboreus,model_config,tss_selection_threshold,NA,0.6
Larus hyperboreus,model_config,buffer_km,NA,500
Larus hyperboreus,algorithm_mean_threshold,mean_threshold,GAM,0.011807424814070808
Larus hyperboreus,algorithm_mean_threshold,mean_threshold,GBM,0.001166837723072027
Larus hyperboreus,algorithm_mean_threshold,mean_threshold,GLM,0.03011070990149188
Larus hyperboreus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Larus hyperboreus,algorithm_mean_threshold,mean_threshold,RF,0.021333333333333333
Larus hyperboreus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.03011070990149188
Lophura leucomelanos,model_config,presence_cell_threshold,NA,10
Lophura leucomelanos,model_config,presence_cell_maximum,NA,10000
Lophura leucomelanos,model_config,pseudoabsence_multiplier,NA,3
Lophura leucomelanos,model_config,pseudoabsence_minimum,NA,1000
Lophura leucomelanos,model_config,pseudoabsence_maximum,NA,20000
Lophura leucomelanos,model_config,cv_folds,NA,5
Lophura leucomelanos,model_config,cv_presence_threshold_spatial,NA,20
Lophura leucomelanos,model_config,tss_selection_threshold,NA,0.6
Lophura leucomelanos,model_config,buffer_km,NA,500
Lophura leucomelanos,algorithm_mean_threshold,mean_threshold,GAM,0.008545461672286826
Lophura leucomelanos,algorithm_mean_threshold,mean_threshold,GBM,0.0022531409409881163
Lophura leucomelanos,algorithm_mean_threshold,mean_threshold,GLM,0.037685462624331104
Lophura leucomelanos,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Lophura leucomelanos,algorithm_mean_threshold,mean_threshold,RF,0.03546666666666668
Lophura leucomelanos,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.02098768297606818
Cutia nipalensis,model_config,presence_cell_threshold,NA,10
Cutia nipalensis,model_config,presence_cell_maximum,NA,10000
Cutia nipalensis,model_config,pseudoabsence_multiplier,NA,3
Cutia nipalensis,model_config,pseudoabsence_minimum,NA,1000
Cutia nipalensis,model_config,pseudoabsence_maximum,NA,20000
Cutia nipalensis,model_config,cv_folds,NA,5
Cutia nipalensis,model_config,cv_presence_threshold_spatial,NA,20
Cutia nipalensis,model_config,tss_selection_threshold,NA,0.6
Cutia nipalensis,model_config,buffer_km,NA,500
Cutia nipalensis,algorithm_mean_threshold,mean_threshold,GAM,0.057792042307708
Cutia nipalensis,algorithm_mean_threshold,mean_threshold,GBM,0.002879948280114362
Cutia nipalensis,algorithm_mean_threshold,mean_threshold,GLM,0.04794977526100629
Cutia nipalensis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Cutia nipalensis,algorithm_mean_threshold,mean_threshold,RF,0.05146666666666654
Cutia nipalensis,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.0400221081288738
Alcippe morrisonia,model_config,presence_cell_threshold,NA,10
Alcippe morrisonia,model_config,presence_cell_maximum,NA,10000
Alcippe morrisonia,model_config,pseudoabsence_multiplier,NA,3
Alcippe morrisonia,model_config,pseudoabsence_minimum,NA,1000
Alcippe morrisonia,model_config,pseudoabsence_maximum,NA,20000
Alcippe morrisonia,model_config,cv_folds,NA,5
Alcippe morrisonia,model_config,cv_presence_threshold_spatial,NA,20
Alcippe morrisonia,model_config,tss_selection_threshold,NA,0.6
Alcippe morrisonia,model_config,buffer_km,NA,500
Alcippe morrisonia,algorithm_mean_threshold,mean_threshold,GAM,0.01681388203191374
Alcippe morrisonia,algorithm_mean_threshold,mean_threshold,GBM,0.009534498732285308
Alcippe morrisonia,algorithm_mean_threshold,mean_threshold,GLM,0.0195710746264818
Alcippe morrisonia,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Alcippe morrisonia,algorithm_mean_threshold,mean_threshold,RF,0.00826666666666669
Alcippe morrisonia,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.013546530514336885
Branta bernicla,model_config,presence_cell_threshold,NA,10
Branta bernicla,model_config,presence_cell_maximum,NA,10000
Branta bernicla,model_config,pseudoabsence_multiplier,NA,3
Branta bernicla,model_config,pseudoabsence_minimum,NA,1000
Branta bernicla,model_config,pseudoabsence_maximum,NA,20000
Branta bernicla,model_config,cv_folds,NA,5
Branta bernicla,model_config,cv_presence_threshold_spatial,NA,20
Branta bernicla,model_config,tss_selection_threshold,NA,0.6
Branta bernicla,model_config,buffer_km,NA,500
Branta bernicla,algorithm_mean_threshold,mean_threshold,GAM,0.03541734335644065
Branta bernicla,algorithm_mean_threshold,mean_threshold,GBM,0.0018941567851434378
Branta bernicla,algorithm_mean_threshold,mean_threshold,GLM,0.00465910706042894
Branta bernicla,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Branta bernicla,algorithm_mean_threshold,mean_threshold,RF,7.333333333333485e-4
Branta bernicla,ensemble_binary_threshold,ensemble_binary_threshold,GBM,0.0018941567851434378
Sitta formosa,model_config,presence_cell_threshold,NA,10
Sitta formosa,model_config,presence_cell_maximum,NA,10000
Sitta formosa,model_config,pseudoabsence_multiplier,NA,3
Sitta formosa,model_config,pseudoabsence_minimum,NA,1000
Sitta formosa,model_config,pseudoabsence_maximum,NA,20000
Sitta formosa,model_config,cv_folds,NA,5
Sitta formosa,model_config,cv_presence_threshold_spatial,NA,20
Sitta formosa,model_config,tss_selection_threshold,NA,0.6
Sitta formosa,model_config,buffer_km,NA,500
Sitta formosa,algorithm_mean_threshold,mean_threshold,GAM,0.004761093791606368
Sitta formosa,algorithm_mean_threshold,mean_threshold,GBM,8.304936119248824e-4
Sitta formosa,algorithm_mean_threshold,mean_threshold,GLM,0.029984646170828345
Sitta formosa,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Sitta formosa,algorithm_mean_threshold,mean_threshold,RF,0.047533333333333136
Sitta formosa,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.020777391726923184
Plectrophenax nivalis,model_config,presence_cell_threshold,NA,10
Plectrophenax nivalis,model_config,presence_cell_maximum,NA,10000
Plectrophenax nivalis,model_config,pseudoabsence_multiplier,NA,3
Plectrophenax nivalis,model_config,pseudoabsence_minimum,NA,1000
Plectrophenax nivalis,model_config,pseudoabsence_maximum,NA,20000
Plectrophenax nivalis,model_config,cv_folds,NA,5
Plectrophenax nivalis,model_config,cv_presence_threshold_spatial,NA,20
Plectrophenax nivalis,model_config,tss_selection_threshold,NA,0.6
Plectrophenax nivalis,model_config,buffer_km,NA,500
Plectrophenax nivalis,algorithm_mean_threshold,mean_threshold,GAM,0.061925007265840826
Plectrophenax nivalis,algorithm_mean_threshold,mean_threshold,GBM,0.0028198027454615048
Plectrophenax nivalis,algorithm_mean_threshold,mean_threshold,GLM,0.0697800156453477
Plectrophenax nivalis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Plectrophenax nivalis,algorithm_mean_threshold,mean_threshold,RF,0.011333333333333334
Plectrophenax nivalis,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GLM,0.06585251145559426
Podoces biddulphi,model_config,presence_cell_threshold,NA,10
Podoces biddulphi,model_config,presence_cell_maximum,NA,10000
Podoces biddulphi,model_config,pseudoabsence_multiplier,NA,3
Podoces biddulphi,model_config,pseudoabsence_minimum,NA,1000
Podoces biddulphi,model_config,pseudoabsence_maximum,NA,20000
Podoces biddulphi,model_config,cv_folds,NA,5
Podoces biddulphi,model_config,cv_presence_threshold_spatial,NA,20
Podoces biddulphi,model_config,tss_selection_threshold,NA,0.6
Podoces biddulphi,model_config,buffer_km,NA,500
Podoces biddulphi,algorithm_mean_threshold,mean_threshold,GAM,0.008161273013982276
Podoces biddulphi,algorithm_mean_threshold,mean_threshold,GBM,0.0037493268679209945
Podoces biddulphi,algorithm_mean_threshold,mean_threshold,GLM,0.01689988147164025
Podoces biddulphi,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Podoces biddulphi,algorithm_mean_threshold,mean_threshold,RF,0.019000000000000038
Podoces biddulphi,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.01689988147164025
Ficedula superciliaris,model_config,presence_cell_threshold,NA,10
Ficedula superciliaris,model_config,presence_cell_maximum,NA,10000
Ficedula superciliaris,model_config,pseudoabsence_multiplier,NA,3
Ficedula superciliaris,model_config,pseudoabsence_minimum,NA,1000
Ficedula superciliaris,model_config,pseudoabsence_maximum,NA,20000
Ficedula superciliaris,model_config,cv_folds,NA,5
Ficedula superciliaris,model_config,cv_presence_threshold_spatial,NA,20
Ficedula superciliaris,model_config,tss_selection_threshold,NA,0.6
Ficedula superciliaris,model_config,buffer_km,NA,500
Ficedula superciliaris,algorithm_mean_threshold,mean_threshold,GAM,0.020197249585784453
Ficedula superciliaris,algorithm_mean_threshold,mean_threshold,GBM,0.002284195302045015
Ficedula superciliaris,algorithm_mean_threshold,mean_threshold,GLM,0.022717664833172876
Ficedula superciliaris,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Ficedula superciliaris,algorithm_mean_threshold,mean_threshold,RF,0.028333333333333374
Ficedula superciliaris,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.022717664833172876
Hydrocoloeus minutus,model_config,presence_cell_threshold,NA,10
Hydrocoloeus minutus,model_config,presence_cell_maximum,NA,10000
Hydrocoloeus minutus,model_config,pseudoabsence_multiplier,NA,3
Hydrocoloeus minutus,model_config,pseudoabsence_minimum,NA,1000
Hydrocoloeus minutus,model_config,pseudoabsence_maximum,NA,20000
Hydrocoloeus minutus,model_config,cv_folds,NA,5
Hydrocoloeus minutus,model_config,cv_presence_threshold_spatial,NA,20
Hydrocoloeus minutus,model_config,tss_selection_threshold,NA,0.6
Hydrocoloeus minutus,model_config,buffer_km,NA,500
Hydrocoloeus minutus,algorithm_mean_threshold,mean_threshold,GAM,0.04716003308638742
Hydrocoloeus minutus,algorithm_mean_threshold,mean_threshold,GBM,0.005174945190144743
Hydrocoloeus minutus,algorithm_mean_threshold,mean_threshold,GLM,0.0613294345139285
Hydrocoloeus minutus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Hydrocoloeus minutus,algorithm_mean_threshold,mean_threshold,RF,0.010333333333333352
Hydrocoloeus minutus,ensemble_binary_threshold,ensemble_binary_threshold,GBM,0.005174945190144743
Alcedo hercules,model_config,presence_cell_threshold,NA,10
Alcedo hercules,model_config,presence_cell_maximum,NA,10000
Alcedo hercules,model_config,pseudoabsence_multiplier,NA,3
Alcedo hercules,model_config,pseudoabsence_minimum,NA,1000
Alcedo hercules,model_config,pseudoabsence_maximum,NA,20000
Alcedo hercules,model_config,cv_folds,NA,5
Alcedo hercules,model_config,cv_presence_threshold_spatial,NA,20
Alcedo hercules,model_config,tss_selection_threshold,NA,0.6
Alcedo hercules,model_config,buffer_km,NA,500
Alcedo hercules,algorithm_mean_threshold,mean_threshold,GAM,0.0056924766173931125
Alcedo hercules,algorithm_mean_threshold,mean_threshold,GBM,0.0019440399981383793
Alcedo hercules,algorithm_mean_threshold,mean_threshold,GLM,0.026824000134960703
Alcedo hercules,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Alcedo hercules,algorithm_mean_threshold,mean_threshold,RF,0.002
Alcedo hercules,ensemble_binary_threshold,ensemble_binary_threshold,GBM,0.0019440399981383793
Dicrurus annectens,model_config,presence_cell_threshold,NA,10
Dicrurus annectens,model_config,presence_cell_maximum,NA,10000
Dicrurus annectens,model_config,pseudoabsence_multiplier,NA,3
Dicrurus annectens,model_config,pseudoabsence_minimum,NA,1000
Dicrurus annectens,model_config,pseudoabsence_maximum,NA,20000
Dicrurus annectens,model_config,cv_folds,NA,5
Dicrurus annectens,model_config,cv_presence_threshold_spatial,NA,20
Dicrurus annectens,model_config,tss_selection_threshold,NA,0.6
Dicrurus annectens,model_config,buffer_km,NA,500
Dicrurus annectens,algorithm_mean_threshold,mean_threshold,GAM,0.0011329168943650107
Dicrurus annectens,algorithm_mean_threshold,mean_threshold,GBM,0.009714392325318207
Dicrurus annectens,algorithm_mean_threshold,mean_threshold,GLM,0.026022497500926535
Dicrurus annectens,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Dicrurus annectens,algorithm_mean_threshold,mean_threshold,RF,0.02796666666666664
Dicrurus annectens,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.026022497500926535
Dicrurus remifer,model_config,presence_cell_threshold,NA,10
Dicrurus remifer,model_config,presence_cell_maximum,NA,10000
Dicrurus remifer,model_config,pseudoabsence_multiplier,NA,3
Dicrurus remifer,model_config,pseudoabsence_minimum,NA,1000
Dicrurus remifer,model_config,pseudoabsence_maximum,NA,20000
Dicrurus remifer,model_config,cv_folds,NA,5
Dicrurus remifer,model_config,cv_presence_threshold_spatial,NA,20
Dicrurus remifer,model_config,tss_selection_threshold,NA,0.6
Dicrurus remifer,model_config,buffer_km,NA,500
Dicrurus remifer,algorithm_mean_threshold,mean_threshold,GAM,0.015804169188700007
Dicrurus remifer,algorithm_mean_threshold,mean_threshold,GBM,0.002606687322284819
Dicrurus remifer,algorithm_mean_threshold,mean_threshold,GLM,0.014777978680935961
Dicrurus remifer,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Dicrurus remifer,algorithm_mean_threshold,mean_threshold,RF,0.01823333333333333
Dicrurus remifer,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.015804169188700007
Agropsar philippensis,model_config,presence_cell_threshold,NA,10
Agropsar philippensis,model_config,presence_cell_maximum,NA,10000
Agropsar philippensis,model_config,pseudoabsence_multiplier,NA,3
Agropsar philippensis,model_config,pseudoabsence_minimum,NA,1000
Agropsar philippensis,model_config,pseudoabsence_maximum,NA,20000
Agropsar philippensis,model_config,cv_folds,NA,5
Agropsar philippensis,model_config,cv_presence_threshold_spatial,NA,20
Agropsar philippensis,model_config,tss_selection_threshold,NA,0.6
Agropsar philippensis,model_config,buffer_km,NA,500
Agropsar philippensis,algorithm_mean_threshold,mean_threshold,GAM,0.008249504733110142
Agropsar philippensis,algorithm_mean_threshold,mean_threshold,GBM,0.0032960359018747113
Agropsar philippensis,algorithm_mean_threshold,mean_threshold,GLM,0.03772435348322062
Agropsar philippensis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Agropsar philippensis,algorithm_mean_threshold,mean_threshold,RF,0.013733333333333273
Agropsar philippensis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.03772435348322062
Anastomus oscitans,model_config,presence_cell_threshold,NA,10
Anastomus oscitans,model_config,presence_cell_maximum,NA,10000
Anastomus oscitans,model_config,pseudoabsence_multiplier,NA,3
Anastomus oscitans,model_config,pseudoabsence_minimum,NA,1000
Anastomus oscitans,model_config,pseudoabsence_maximum,NA,20000
Anastomus oscitans,model_config,cv_folds,NA,5
Anastomus oscitans,model_config,cv_presence_threshold_spatial,NA,20
Anastomus oscitans,model_config,tss_selection_threshold,NA,0.6
Anastomus oscitans,model_config,buffer_km,NA,500
Anastomus oscitans,algorithm_mean_threshold,mean_threshold,GAM,0.020015775236181334
Anastomus oscitans,algorithm_mean_threshold,mean_threshold,GBM,0.003974160904616918
Anastomus oscitans,algorithm_mean_threshold,mean_threshold,GLM,0.025694150543488697
Anastomus oscitans,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Anastomus oscitans,algorithm_mean_threshold,mean_threshold,RF,0.009500000000000019
Anastomus oscitans,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.025694150543488697
Crex crex,model_config,presence_cell_threshold,NA,10
Crex crex,model_config,presence_cell_maximum,NA,10000
Crex crex,model_config,pseudoabsence_multiplier,NA,3
Crex crex,model_config,pseudoabsence_minimum,NA,1000
Crex crex,model_config,pseudoabsence_maximum,NA,20000
Crex crex,model_config,cv_folds,NA,5
Crex crex,model_config,cv_presence_threshold_spatial,NA,20
Crex crex,model_config,tss_selection_threshold,NA,0.6
Crex crex,model_config,buffer_km,NA,500
Crex crex,algorithm_mean_threshold,mean_threshold,GAM,0.01866469475759177
Crex crex,algorithm_mean_threshold,mean_threshold,GBM,0.01760560519170065
Crex crex,algorithm_mean_threshold,mean_threshold,GLM,0.02935291585500053
Crex crex,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Crex crex,algorithm_mean_threshold,mean_threshold,RF,0.011200000000000007
Crex crex,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM,0.021874405268097648
Branta leucopsis,model_config,presence_cell_threshold,NA,10
Branta leucopsis,model_config,presence_cell_maximum,NA,10000
Branta leucopsis,model_config,pseudoabsence_multiplier,NA,3
Branta leucopsis,model_config,pseudoabsence_minimum,NA,1000
Branta leucopsis,model_config,pseudoabsence_maximum,NA,20000
Branta leucopsis,model_config,cv_folds,NA,5
Branta leucopsis,model_config,cv_presence_threshold_spatial,NA,20
Branta leucopsis,model_config,tss_selection_threshold,NA,0.6
Branta leucopsis,model_config,buffer_km,NA,500
Branta leucopsis,algorithm_mean_threshold,mean_threshold,GAM,0.058806247582780205
Branta leucopsis,algorithm_mean_threshold,mean_threshold,GBM,0.0024551293253151376
Branta leucopsis,algorithm_mean_threshold,mean_threshold,GLM,0.0361911836972858
Branta leucopsis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Branta leucopsis,algorithm_mean_threshold,mean_threshold,RF,0.014633333333333345
Branta leucopsis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.0361911836972858
Zoothera mollissima,model_config,presence_cell_threshold,NA,10
Zoothera mollissima,model_config,presence_cell_maximum,NA,10000
Zoothera mollissima,model_config,pseudoabsence_multiplier,NA,3
Zoothera mollissima,model_config,pseudoabsence_minimum,NA,1000
Zoothera mollissima,model_config,pseudoabsence_maximum,NA,20000
Zoothera mollissima,model_config,cv_folds,NA,5
Zoothera mollissima,model_config,cv_presence_threshold_spatial,NA,20
Zoothera mollissima,model_config,tss_selection_threshold,NA,0.6
Zoothera mollissima,model_config,buffer_km,NA,500
Zoothera mollissima,algorithm_mean_threshold,mean_threshold,GAM,0.006173711426832441
Zoothera mollissima,algorithm_mean_threshold,mean_threshold,GBM,0.009180856918313737
Zoothera mollissima,algorithm_mean_threshold,mean_threshold,GLM,0.01804299214555399
Zoothera mollissima,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Zoothera mollissima,algorithm_mean_threshold,mean_threshold,RF,0.05796666666666664
Zoothera mollissima,ensemble_binary_threshold,ensemble_binary_threshold,GBM,0.009180856918313737
Napothera malacoptila,model_config,presence_cell_threshold,NA,10
Napothera malacoptila,model_config,presence_cell_maximum,NA,10000
Napothera malacoptila,model_config,pseudoabsence_multiplier,NA,3
Napothera malacoptila,model_config,pseudoabsence_minimum,NA,1000
Napothera malacoptila,model_config,pseudoabsence_maximum,NA,20000
Napothera malacoptila,model_config,cv_folds,NA,5
Napothera malacoptila,model_config,cv_presence_threshold_spatial,NA,20
Napothera malacoptila,model_config,tss_selection_threshold,NA,0.6
Napothera malacoptila,model_config,buffer_km,NA,500
Napothera malacoptila,algorithm_mean_threshold,mean_threshold,GAM,2.2204460492503126e-16
Napothera malacoptila,algorithm_mean_threshold,mean_threshold,GBM,9.916540370764213e-5
Napothera malacoptila,algorithm_mean_threshold,mean_threshold,GLM,0.012374109210942391
Napothera malacoptila,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Napothera malacoptila,algorithm_mean_threshold,mean_threshold,RF,0.03256666666666665
Napothera malacoptila,ensemble_binary_threshold,ensemble_binary_threshold,GBM | GLM | RF,0.015013313760438893
Pellorneum albiventre,model_config,presence_cell_threshold,NA,10
Pellorneum albiventre,model_config,presence_cell_maximum,NA,10000
Pellorneum albiventre,model_config,pseudoabsence_multiplier,NA,3
Pellorneum albiventre,model_config,pseudoabsence_minimum,NA,1000
Pellorneum albiventre,model_config,pseudoabsence_maximum,NA,20000
Pellorneum albiventre,model_config,cv_folds,NA,5
Pellorneum albiventre,model_config,cv_presence_threshold_spatial,NA,20
Pellorneum albiventre,model_config,tss_selection_threshold,NA,0.6
Pellorneum albiventre,model_config,buffer_km,NA,500
Pellorneum albiventre,algorithm_mean_threshold,mean_threshold,GAM,0.004933041095274727
Pellorneum albiventre,algorithm_mean_threshold,mean_threshold,GBM,6.106959484934166e-4
Pellorneum albiventre,algorithm_mean_threshold,mean_threshold,GLM,0.013398220578266003
Pellorneum albiventre,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Pellorneum albiventre,algorithm_mean_threshold,mean_threshold,RF,0.030500000000000065
Pellorneum albiventre,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.012360489405508553
Zoothera monticola,model_config,presence_cell_threshold,NA,10
Zoothera monticola,model_config,presence_cell_maximum,NA,10000
Zoothera monticola,model_config,pseudoabsence_multiplier,NA,3
Zoothera monticola,model_config,pseudoabsence_minimum,NA,1000
Zoothera monticola,model_config,pseudoabsence_maximum,NA,20000
Zoothera monticola,model_config,cv_folds,NA,5
Zoothera monticola,model_config,cv_presence_threshold_spatial,NA,20
Zoothera monticola,model_config,tss_selection_threshold,NA,0.6
Zoothera monticola,model_config,buffer_km,NA,500
Zoothera monticola,algorithm_mean_threshold,mean_threshold,GAM,0.024798128289756697
Zoothera monticola,algorithm_mean_threshold,mean_threshold,GBM,0.0038182474210927816
Zoothera monticola,algorithm_mean_threshold,mean_threshold,GLM,0.027505139597188016
Zoothera monticola,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Zoothera monticola,algorithm_mean_threshold,mean_threshold,RF,0.032866666666666614
Zoothera monticola,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.022247045493676027
Circus macrourus,model_config,presence_cell_threshold,NA,10
Circus macrourus,model_config,presence_cell_maximum,NA,10000
Circus macrourus,model_config,pseudoabsence_multiplier,NA,3
Circus macrourus,model_config,pseudoabsence_minimum,NA,1000
Circus macrourus,model_config,pseudoabsence_maximum,NA,20000
Circus macrourus,model_config,cv_folds,NA,5
Circus macrourus,model_config,cv_presence_threshold_spatial,NA,20
Circus macrourus,model_config,tss_selection_threshold,NA,0.6
Circus macrourus,model_config,buffer_km,NA,500
Circus macrourus,algorithm_mean_threshold,mean_threshold,GAM,0.03829107768585553
Circus macrourus,algorithm_mean_threshold,mean_threshold,GBM,0.004910156352772968
Circus macrourus,algorithm_mean_threshold,mean_threshold,GLM,0.04158412424330406
Circus macrourus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Circus macrourus,algorithm_mean_threshold,mean_threshold,RF,0.03403333333333327
Circus macrourus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GLM,0.039937600964579795
Haliastur indus,model_config,presence_cell_threshold,NA,10
Haliastur indus,model_config,presence_cell_maximum,NA,10000
Haliastur indus,model_config,pseudoabsence_multiplier,NA,3
Haliastur indus,model_config,pseudoabsence_minimum,NA,1000
Haliastur indus,model_config,pseudoabsence_maximum,NA,20000
Haliastur indus,model_config,cv_folds,NA,5
Haliastur indus,model_config,cv_presence_threshold_spatial,NA,20
Haliastur indus,model_config,tss_selection_threshold,NA,0.6
Haliastur indus,model_config,buffer_km,NA,500
Haliastur indus,algorithm_mean_threshold,mean_threshold,GAM,0.025946622700868602
Haliastur indus,algorithm_mean_threshold,mean_threshold,GBM,0.0181939381144929
Haliastur indus,algorithm_mean_threshold,mean_threshold,GLM,0.03082924175285382
Haliastur indus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Haliastur indus,algorithm_mean_threshold,mean_threshold,RF,0.046799999999999876
Haliastur indus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM,0.024989934189405108
Branta hutchinsii,model_config,presence_cell_threshold,NA,10
Branta hutchinsii,model_config,presence_cell_maximum,NA,10000
Branta hutchinsii,model_config,pseudoabsence_multiplier,NA,3
Branta hutchinsii,model_config,pseudoabsence_minimum,NA,1000
Branta hutchinsii,model_config,pseudoabsence_maximum,NA,20000
Branta hutchinsii,model_config,cv_folds,NA,5
Branta hutchinsii,model_config,cv_presence_threshold_spatial,NA,20
Branta hutchinsii,model_config,tss_selection_threshold,NA,0.6
Branta hutchinsii,model_config,buffer_km,NA,500
Branta hutchinsii,algorithm_mean_threshold,mean_threshold,GAM,0.03843237905764434
Branta hutchinsii,algorithm_mean_threshold,mean_threshold,GBM,0.0048850578288278015
Branta hutchinsii,algorithm_mean_threshold,mean_threshold,GLM,0.02241521539571485
Branta hutchinsii,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Branta hutchinsii,algorithm_mean_threshold,mean_threshold,RF,0.06886666666666665
Branta hutchinsii,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.03364982973721341
Carpodacus roborowskii,model_config,presence_cell_threshold,NA,10
Carpodacus roborowskii,model_config,presence_cell_maximum,NA,10000
Carpodacus roborowskii,model_config,pseudoabsence_multiplier,NA,3
Carpodacus roborowskii,model_config,pseudoabsence_minimum,NA,1000
Carpodacus roborowskii,model_config,pseudoabsence_maximum,NA,20000
Carpodacus roborowskii,model_config,cv_folds,NA,5
Carpodacus roborowskii,model_config,cv_presence_threshold_spatial,NA,20
Carpodacus roborowskii,model_config,tss_selection_threshold,NA,0.6
Carpodacus roborowskii,model_config,buffer_km,NA,500
Carpodacus roborowskii,algorithm_mean_threshold,mean_threshold,GAM,0.02687712227834828
Carpodacus roborowskii,algorithm_mean_threshold,mean_threshold,GBM,0.007367789625997635
Carpodacus roborowskii,algorithm_mean_threshold,mean_threshold,GLM,0.015975209915096364
Carpodacus roborowskii,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Carpodacus roborowskii,algorithm_mean_threshold,mean_threshold,RF,0.03866666666666667
Carpodacus roborowskii,ensemble_binary_threshold,ensemble_binary_threshold,GBM | RF,0.023017228146332152
Haliaeetus pelagicus,model_config,presence_cell_threshold,NA,10
Haliaeetus pelagicus,model_config,presence_cell_maximum,NA,10000
Haliaeetus pelagicus,model_config,pseudoabsence_multiplier,NA,3
