"species","species_cn","order","order_cn","family","family_cn","genus","genus_cn","tree_label_direct","target_tree_label","bridge_type","bridge_note","tree_label_final","exact_match","bridged_match","unresolved","match_status"
"Curruca communis","灰白喉林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Curruca",NA,"Curruca_communis",NA,NA,NA,"Curruca_communis",TRUE,FALSE,FALSE,"Exact match"
"Curruca crassirostris","东歌林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Curruca",NA,"Curruca_crassirostris",NA,NA,NA,"Curruca_crassirostris",TRUE,FALSE,FALSE,"Exact match"
"Curruca curruca","白喉林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Curruca",NA,"Curruca_curruca",NA,NA,NA,"Curruca_curruca",TRUE,FALSE,FALSE,"Exact match"
"Curruca minula","漠白喉林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Curruca",NA,"Curruca_minula",NA,NA,NA,"Curruca_minula",FALSE,FALSE,TRUE,"Unresolved"
"Curruca nana","荒漠林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Curruca",NA,"Curruca_nana",NA,NA,NA,"Curruca_nana",TRUE,FALSE,FALSE,"Exact match"
"Curruca nisoria","横斑林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Curruca",NA,"Curruca_nisoria",NA,NA,NA,"Curruca_nisoria",TRUE,FALSE,FALSE,"Exact match"
"Sylvia atricapilla","黑顶林莺","Passeriformes","雀形目","Sylviidae","莺鹛科","Sylvia","莺属","Sylvia_atricapilla",NA,NA,NA,"Sylvia_atricapilla",TRUE,FALSE,FALSE,"Exact match"
"Cyanoderma ambiguum","黄喉穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Cyanoderma",NA,"Cyanoderma_ambiguum",NA,NA,NA,"Cyanoderma_ambiguum",TRUE,FALSE,FALSE,"Exact match"
"Cyanoderma chrysaeum","金头穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Cyanoderma",NA,"Cyanoderma_chrysaeum",NA,NA,NA,"Cyanoderma_chrysaeum",TRUE,FALSE,FALSE,"Exact match"
"Cyanoderma pyrrhops","黑颏穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Cyanoderma",NA,"Cyanoderma_pyrrhops",NA,NA,NA,"Cyanoderma_pyrrhops",TRUE,FALSE,FALSE,"Exact match"
"Cyanoderma ruficeps","红头穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Cyanoderma",NA,"Cyanoderma_ruficeps",NA,NA,NA,"Cyanoderma_ruficeps",TRUE,FALSE,FALSE,"Exact match"
"Erythrogenys erythrocnemis","台湾斑胸钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Erythrogenys",NA,"Erythrogenys_erythrocnemis",NA,NA,NA,"Erythrogenys_erythrocnemis",TRUE,FALSE,FALSE,"Exact match"
"Erythrogenys erythrogenys","锈脸钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Erythrogenys",NA,"Erythrogenys_erythrogenys",NA,NA,NA,"Erythrogenys_erythrogenys",TRUE,FALSE,FALSE,"Exact match"
"Erythrogenys gravivox","斑胸钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Erythrogenys",NA,"Erythrogenys_gravivox",NA,NA,NA,"Erythrogenys_gravivox",TRUE,FALSE,FALSE,"Exact match"
"Erythrogenys hypoleucos","长嘴钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Erythrogenys",NA,"Erythrogenys_hypoleucos",NA,NA,NA,"Erythrogenys_hypoleucos",TRUE,FALSE,FALSE,"Exact match"
"Erythrogenys swinhoei","华南斑胸钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Erythrogenys",NA,"Erythrogenys_swinhoei",NA,NA,NA,"Erythrogenys_swinhoei",TRUE,FALSE,FALSE,"Exact match"
"Mixornis gularis","纹胸鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Mixornis",NA,"Mixornis_gularis",NA,NA,NA,"Mixornis_gularis",TRUE,FALSE,FALSE,"Exact match"
"Pomatorhinus ferruginosus","红嘴钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Pomatorhinus","钩嘴鹛属","Pomatorhinus_ferruginosus",NA,NA,NA,"Pomatorhinus_ferruginosus",TRUE,FALSE,FALSE,"Exact match"
"Pomatorhinus musicus","台湾棕颈钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Pomatorhinus","钩嘴鹛属","Pomatorhinus_musicus",NA,NA,NA,"Pomatorhinus_musicus",TRUE,FALSE,FALSE,"Exact match"
"Pomatorhinus ochraceiceps","棕头钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Pomatorhinus","钩嘴鹛属","Pomatorhinus_ochraceiceps",NA,NA,NA,"Pomatorhinus_ochraceiceps",TRUE,FALSE,FALSE,"Exact match"
"Pomatorhinus ruficollis","棕颈钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Pomatorhinus","钩嘴鹛属","Pomatorhinus_ruficollis",NA,NA,NA,"Pomatorhinus_ruficollis",TRUE,FALSE,FALSE,"Exact match"
"Pomatorhinus schisticeps","灰头钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Pomatorhinus","钩嘴鹛属","Pomatorhinus_schisticeps",NA,NA,NA,"Pomatorhinus_schisticeps",TRUE,FALSE,FALSE,"Exact match"
"Pomatorhinus superciliaris","细嘴钩嘴鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Pomatorhinus","钩嘴鹛属","Pomatorhinus_superciliaris",NA,NA,NA,"Pomatorhinus_superciliaris",TRUE,FALSE,FALSE,"Exact match"
"Spelaeornis badeigularis","锈喉鹩鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Spelaeornis","鹩鹛属","Spelaeornis_badeigularis",NA,NA,NA,"Spelaeornis_badeigularis",TRUE,FALSE,FALSE,"Exact match"
"Spelaeornis caudatus","棕喉鹩鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Spelaeornis","鹩鹛属","Spelaeornis_caudatus",NA,NA,NA,"Spelaeornis_caudatus",TRUE,FALSE,FALSE,"Exact match"
"Spelaeornis chocolatinus","长尾鹩鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Spelaeornis","鹩鹛属","Spelaeornis_chocolatinus",NA,NA,NA,"Spelaeornis_chocolatinus",TRUE,FALSE,FALSE,"Exact match"
"Spelaeornis kinneari","淡喉鹩鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Spelaeornis","鹩鹛属","Spelaeornis_kinneari",NA,NA,NA,"Spelaeornis_kinneari",TRUE,FALSE,FALSE,"Exact match"
"Spelaeornis troglodytoides","斑翅鹩鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Spelaeornis","鹩鹛属","Spelaeornis_troglodytoides",NA,NA,NA,"Spelaeornis_troglodytoides",TRUE,FALSE,FALSE,"Exact match"
"Stachyris humei","黑胸楔嘴穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Stachyris","穗鹛属","Stachyris_humei",NA,NA,NA,"Stachyris_humei",TRUE,FALSE,FALSE,"Exact match"
"Stachyris nigriceps","黑头穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Stachyris","穗鹛属","Stachyris_nigriceps",NA,NA,NA,"Stachyris_nigriceps",TRUE,FALSE,FALSE,"Exact match"
"Stachyris nonggangensis","弄岗穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Stachyris","穗鹛属","Stachyris_nonggangensis",NA,NA,NA,"Stachyris_nonggangensis",TRUE,FALSE,FALSE,"Exact match"
"Stachyris roberti","楔嘴穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Stachyris","穗鹛属","Stachyris_roberti",NA,NA,NA,"Stachyris_roberti",TRUE,FALSE,FALSE,"Exact match"
"Stachyris strialata","斑颈穗鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Stachyris","穗鹛属","Stachyris_strialata",NA,NA,NA,"Stachyris_strialata",TRUE,FALSE,FALSE,"Exact match"
"Timalia pileata","红顶鹛","Passeriformes","雀形目","Timaliidae","林鹛科","Timalia","鹛属","Timalia_pileata",NA,NA,NA,"Timalia_pileata",TRUE,FALSE,FALSE,"Exact match"
"Troglodytes troglodytes","鹪鹩","Passeriformes","雀形目","Troglodytidae","鹪鹩科","Troglodytes","鹪鹩属","Troglodytes_troglodytes",NA,NA,NA,"Troglodytes_troglodytes",TRUE,FALSE,FALSE,"Exact match"
"Cochoa purpurea","紫宽嘴鸫","Passeriformes","雀形目","Turdidae","鸫科","Cochoa","宽嘴鸫属","Cochoa_purpurea",NA,NA,NA,"Cochoa_purpurea",TRUE,FALSE,FALSE,"Exact match"
"Cochoa viridis","绿宽嘴鸫","Passeriformes","雀形目","Turdidae","鸫科","Cochoa","宽嘴鸫属","Cochoa_viridis",NA,NA,NA,"Cochoa_viridis",TRUE,FALSE,FALSE,"Exact match"
"Geokichla citrina","橙头地鸫","Passeriformes","雀形目","Turdidae","鸫科","Geokichla",NA,"Geokichla_citrina",NA,NA,NA,"Geokichla_citrina",TRUE,FALSE,FALSE,"Exact match"
"Geokichla sibirica","白眉地鸫","Passeriformes","雀形目","Turdidae","鸫科","Geokichla",NA,"Geokichla_sibirica",NA,NA,NA,"Geokichla_sibirica",TRUE,FALSE,FALSE,"Exact match"
"Grandala coelicolor","蓝大翅鸲","Passeriformes","雀形目","Turdidae","鸫科","Grandala","大翅鸲属","Grandala_coelicolor",NA,NA,NA,"Grandala_coelicolor",TRUE,FALSE,FALSE,"Exact match"
"Turdus albocinctus","白颈鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_albocinctus",NA,NA,NA,"Turdus_albocinctus",TRUE,FALSE,FALSE,"Exact match"
"Turdus atrogularis","黑喉鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_atrogularis",NA,NA,NA,"Turdus_atrogularis",TRUE,FALSE,FALSE,"Exact match"
"Turdus boulboul","灰翅鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_boulboul",NA,NA,NA,"Turdus_boulboul",TRUE,FALSE,FALSE,"Exact match"
"Turdus cardis","乌灰鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_cardis",NA,NA,NA,"Turdus_cardis",TRUE,FALSE,FALSE,"Exact match"
"Turdus chrysolaus","赤胸鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_chrysolaus",NA,NA,NA,"Turdus_chrysolaus",TRUE,FALSE,FALSE,"Exact match"
"Turdus dissimilis","黑胸鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_dissimilis",NA,NA,NA,"Turdus_dissimilis",TRUE,FALSE,FALSE,"Exact match"
"Turdus eunomus","斑鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_eunomus",NA,NA,NA,"Turdus_eunomus",TRUE,FALSE,FALSE,"Exact match"
"Turdus feae","褐头鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_feae",NA,NA,NA,"Turdus_feae",TRUE,FALSE,FALSE,"Exact match"
"Turdus hortulorum","灰背鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_hortulorum",NA,NA,NA,"Turdus_hortulorum",TRUE,FALSE,FALSE,"Exact match"
"Turdus iliacus","白眉歌鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_iliacus",NA,NA,NA,"Turdus_iliacus",TRUE,FALSE,FALSE,"Exact match"
"Turdus kessleri","棕背黑头鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_kessleri",NA,NA,NA,"Turdus_kessleri",TRUE,FALSE,FALSE,"Exact match"
"Turdus mandarinus","乌鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_mandarinus",NA,NA,NA,"Turdus_mandarinus",TRUE,FALSE,FALSE,"Exact match"
"Turdus maximus","藏乌鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_maximus",NA,NA,NA,"Turdus_maximus",TRUE,FALSE,FALSE,"Exact match"
"Turdus merula","欧乌鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_merula",NA,NA,NA,"Turdus_merula",TRUE,FALSE,FALSE,"Exact match"
"Turdus mupinensis","宝兴歌鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_mupinensis",NA,NA,NA,"Turdus_mupinensis",TRUE,FALSE,FALSE,"Exact match"
"Turdus naumanni","红尾斑鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_naumanni",NA,NA,NA,"Turdus_naumanni",TRUE,FALSE,FALSE,"Exact match"
"Turdus niveiceps","白头鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_niveiceps",NA,NA,NA,"Turdus_niveiceps",TRUE,FALSE,FALSE,"Exact match"
"Turdus obscurus","白眉鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_obscurus",NA,NA,NA,"Turdus_obscurus",TRUE,FALSE,FALSE,"Exact match"
"Turdus pallidus","白腹鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_pallidus",NA,NA,NA,"Turdus_pallidus",TRUE,FALSE,FALSE,"Exact match"
"Turdus philomelos","欧歌鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_philomelos",NA,NA,NA,"Turdus_philomelos",TRUE,FALSE,FALSE,"Exact match"
"Turdus pilaris","田鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_pilaris",NA,NA,NA,"Turdus_pilaris",TRUE,FALSE,FALSE,"Exact match"
"Turdus rubrocanus","灰头鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_rubrocanus",NA,NA,NA,"Turdus_rubrocanus",TRUE,FALSE,FALSE,"Exact match"
"Turdus ruficollis","赤颈鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_ruficollis",NA,NA,NA,"Turdus_ruficollis",TRUE,FALSE,FALSE,"Exact match"
"Turdus unicolor","蒂氏鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_unicolor",NA,NA,NA,"Turdus_unicolor",TRUE,FALSE,FALSE,"Exact match"
"Turdus viscivorus","槲鸫","Passeriformes","雀形目","Turdidae","鸫科","Turdus","鸫属","Turdus_viscivorus",NA,NA,NA,"Turdus_viscivorus",TRUE,FALSE,FALSE,"Exact match"
"Zoothera aurea","虎斑地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_aurea",NA,NA,NA,"Zoothera_aurea",TRUE,FALSE,FALSE,"Exact match"
"Zoothera dauma","小虎斑地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_dauma",NA,NA,NA,"Zoothera_dauma",TRUE,FALSE,FALSE,"Exact match"
"Zoothera dixoni","长尾地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_dixoni",NA,NA,NA,"Zoothera_dixoni",TRUE,FALSE,FALSE,"Exact match"
"Zoothera griseiceps","四川淡背地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_griseiceps",NA,NA,NA,"Zoothera_griseiceps",TRUE,FALSE,FALSE,"Exact match"
"Zoothera marginata","长嘴地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_marginata",NA,NA,NA,"Zoothera_marginata",TRUE,FALSE,FALSE,"Exact match"
"Zoothera mollissima","淡背地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_mollissima",NA,NA,NA,"Zoothera_mollissima",TRUE,FALSE,FALSE,"Exact match"
"Zoothera monticola","大长嘴地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_monticola",NA,NA,NA,"Zoothera_monticola",TRUE,FALSE,FALSE,"Exact match"
"Zoothera salimalii","喜山淡背地鸫","Passeriformes","雀形目","Turdidae","鸫科","Zoothera","地鸫属","Zoothera_salimalii",NA,NA,NA,"Zoothera_salimalii",TRUE,FALSE,FALSE,"Exact match"
"Urocynchramus pylzowi","朱鹀","Passeriformes","雀形目","Urocynchramidae","朱鹀科","Urocynchramus","朱鹀属","Urocynchramus_pylzowi",NA,NA,NA,"Urocynchramus_pylzowi",TRUE,FALSE,FALSE,"Exact match"
"Hemipus picatus","褐背鹟鵙","Passeriformes","雀形目","Vangidae","钩嘴鵙科","Hemipus","鹊鵙属","Hemipus_picatus",NA,NA,NA,"Hemipus_picatus",TRUE,FALSE,FALSE,"Exact match"
"Tephrodornis virgatus","钩嘴林鵙","Passeriformes","雀形目","Vangidae","钩嘴鵙科","Tephrodornis","钩嘴林鵙属","Tephrodornis_virgatus",NA,NA,NA,"Tephrodornis_virgatus",TRUE,FALSE,FALSE,"Exact match"
"Erpornis zantholeuca","白腹凤鹛","Passeriformes","雀形目","Vireonidae","莺雀科","Erpornis",NA,"Erpornis_zantholeuca",NA,NA,NA,"Erpornis_zantholeuca",TRUE,FALSE,FALSE,"Exact match"
"Pteruthius aeralatus","红翅鵙鹛","Passeriformes","雀形目","Vireonidae","莺雀科","Pteruthius","鵙鹛属","Pteruthius_aeralatus",NA,NA,NA,"Pteruthius_aeralatus",TRUE,FALSE,FALSE,"Exact match"
"Pteruthius intermedius","栗额鵙鹛","Passeriformes","雀形目","Vireonidae","莺雀科","Pteruthius","鵙鹛属","Pteruthius_intermedius",NA,NA,NA,"Pteruthius_intermedius",TRUE,FALSE,FALSE,"Exact match"
"Pteruthius melanotis","栗喉鵙鹛","Passeriformes","雀形目","Vireonidae","莺雀科","Pteruthius","鵙鹛属","Pteruthius_melanotis",NA,NA,NA,"Pteruthius_melanotis",TRUE,FALSE,FALSE,"Exact match"
"Pteruthius rufiventer","棕腹鵙鹛","Passeriformes","雀形目","Vireonidae","莺雀科","Pteruthius","鵙鹛属","Pteruthius_rufiventer",NA,NA,NA,"Pteruthius_rufiventer",TRUE,FALSE,FALSE,"Exact match"
"Pteruthius xanthochlorus","淡绿鵙鹛","Passeriformes","雀形目","Vireonidae","莺雀科","Pteruthius","鵙鹛属","Pteruthius_xanthochlorus",NA,NA,NA,"Pteruthius_xanthochlorus",TRUE,FALSE,FALSE,"Exact match"
"Parayuhina bakeri","白颈凤鹛","Passeriformes","雀形目","Zosteropidae","绣眼鸟科","Parayuhina",NA,"Parayuhina_bakeri",NA,NA,NA,"Parayuhina_bakeri",FALSE,FALSE,TRUE,"Unresolved"
"Parayuhina diademata","白领凤鹛","Passeriformes","雀形目","Zosteropidae","绣眼鸟科","Parayuhina",NA,"Parayuhina_diademata",NA,NA,NA,"Parayuhina_diademata",TRUE,FALSE,FALSE,"Exact match"
"Staphida castaniceps","栗耳凤鹛","Passeriformes","雀形目","Zosteropidae","绣眼鸟科","Staphida",NA,"Staphida_castaniceps",NA,NA,NA,"Staphida_castaniceps",TRUE,FALSE,FALSE,"Exact match"
"Staphida torqueola","栗颈凤鹛","Passeriformes","雀形目","Zosteropidae","绣眼鸟科","Staphida",NA,"Staphida_torqueola",NA,NA,NA,"Staphida_torqueola",TRUE,FALSE,FALSE,"Exact match"
"Yuhina brunneiceps","褐头凤鹛","Passeriformes","雀形目","Zosteropidae","绣眼鸟科","Yuhina","凤鹛属","Yuhina_brunneiceps",NA,NA,NA,"Yuhina_brunneiceps",TRUE,FALSE,FALSE,"Exact match"
"Yuhina flavicollis","黄颈凤鹛","Passeriformes","雀形目","Zosteropidae","绣眼鸟科","Yuhina","凤鹛属","Yuhina_flavicollis",NA,NA,NA,"Yuhina_flavicollis",TRUE,FALSE,FALSE,"Exact match"
