"tree_label_final","order","family","genus","species_examples","pool_species_concepts","bridge_in_pool","new_record_species_concepts","new_record_species_list","new_record_species_cn","new_record_iucn","order_new","bridge_in_new_records","is_new_record","tip_index"
"Dicaeum_cruentatum","Passeriformes","Dicaeidae","Dicaeum","Dicaeum cruentatum",1,FALSE,1,"Dicaeum cruentatum","朱背啄花鸟","LC","Passeriformes",FALSE,TRUE,167
"Dicaeum_minullum","Passeriformes","Dicaeidae","Dicaeum","Dicaeum minullum",1,FALSE,1,"Dicaeum minullum","纯色啄花鸟","LC","Passeriformes",FALSE,TRUE,168
"Dicaeum_melanozanthum","Passeriformes","Dicaeidae","Dicaeum","Dicaeum melanozanthum",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,169
"Dicaeum_chrysorrheum","Passeriformes","Dicaeidae","Dicaeum","Dicaeum chrysorrheum",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,170
"Dicaeum_agile","Passeriformes","Dicaeidae","Dicaeum","Dicaeum agile",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,171
"Turdus_atrogularis","Passeriformes","Turdidae","Turdus","Turdus atrogularis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,172
"Turdus_ruficollis","Passeriformes","Turdidae","Turdus","Turdus ruficollis",1,FALSE,1,"Turdus ruficollis","赤颈鸫","LC","Passeriformes",FALSE,TRUE,173
"Turdus_eunomus","Passeriformes","Turdidae","Turdus","Turdus eunomus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,174
"Turdus_naumanni","Passeriformes","Turdidae","Turdus","Turdus naumanni",1,FALSE,1,"Turdus naumanni","红尾斑鸫","LC","Passeriformes",FALSE,TRUE,175
"Turdus_albocinctus","Passeriformes","Turdidae","Turdus","Turdus albocinctus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,176
"Turdus_rubrocanus","Passeriformes","Turdidae","Turdus","Turdus rubrocanus",1,FALSE,1,"Turdus rubrocanus","灰头鸫","LC","Passeriformes",FALSE,TRUE,177
"Turdus_pilaris","Passeriformes","Turdidae","Turdus","Turdus pilaris",1,FALSE,1,"Turdus pilaris","田鸫","LC","Passeriformes",FALSE,TRUE,178
"Turdus_maximus","Passeriformes","Turdidae","Turdus","Turdus maximus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,179
"Turdus_feae","Passeriformes","Turdidae","Turdus","Turdus feae",1,FALSE,1,"Turdus feae","褐头鸫","VU","Passeriformes",FALSE,TRUE,180
"Turdus_obscurus","Passeriformes","Turdidae","Turdus","Turdus obscurus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,181
"Turdus_pallidus","Passeriformes","Turdidae","Turdus","Turdus pallidus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,182
"Turdus_chrysolaus","Passeriformes","Turdidae","Turdus","Turdus chrysolaus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,183
"Turdus_kessleri","Passeriformes","Turdidae","Turdus","Turdus kessleri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,184
"Turdus_cardis","Passeriformes","Turdidae","Turdus","Turdus cardis",1,FALSE,1,"Turdus cardis","乌灰鸫","LC","Passeriformes",FALSE,TRUE,185
"Turdus_hortulorum","Passeriformes","Turdidae","Turdus","Turdus hortulorum",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,186
"Turdus_dissimilis","Passeriformes","Turdidae","Turdus","Turdus dissimilis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,187
"Turdus_unicolor","Passeriformes","Turdidae","Turdus","Turdus unicolor",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,188
"Turdus_boulboul","Passeriformes","Turdidae","Turdus","Turdus boulboul",1,FALSE,1,"Turdus boulboul","灰翅鸫","LC","Passeriformes",FALSE,TRUE,189
"Turdus_niveiceps","Passeriformes","Turdidae","Turdus","Turdus niveiceps",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,190
"Turdus_iliacus","Passeriformes","Turdidae","Turdus","Turdus iliacus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,191
"Turdus_merula","Passeriformes","Turdidae","Turdus","Turdus merula",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,192
"Turdus_mandarinus","Passeriformes","Turdidae","Turdus","Turdus mandarinus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,193
"Turdus_philomelos","Passeriformes","Turdidae","Turdus","Turdus philomelos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,194
"Turdus_viscivorus","Passeriformes","Turdidae","Turdus","Turdus viscivorus",1,FALSE,1,"Turdus viscivorus","槲鸫","LC","Passeriformes",FALSE,TRUE,195
"Turdus_mupinensis","Passeriformes","Turdidae","Turdus","Turdus mupinensis",1,FALSE,1,"Otocichla mupinensis","宝兴歌鸫","LC","Passeriformes",TRUE,TRUE,196
"Geokichla_citrina","Passeriformes","Turdidae","Geokichla","Geokichla citrina",1,FALSE,1,"Geokichla citrina","橙头地鸫","LC","Passeriformes",FALSE,TRUE,197
"Geokichla_sibirica","Passeriformes","Turdidae","Geokichla","Geokichla sibirica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,198
"Zoothera_aurea","Passeriformes","Turdidae","Zoothera","Zoothera aurea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,199
"Zoothera_dauma","Passeriformes","Turdidae","Zoothera","Zoothera dauma",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,200
"Zoothera_marginata","Passeriformes","Turdidae","Zoothera","Zoothera marginata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,201
"Zoothera_monticola","Passeriformes","Turdidae","Zoothera","Zoothera monticola",1,FALSE,1,"Zoothera monticola","大长嘴地鸫","LC","Passeriformes",FALSE,TRUE,202
"Zoothera_dixoni","Passeriformes","Turdidae","Zoothera","Zoothera dixoni",1,FALSE,1,"Zoothera dixoni","长尾地鸫","LC","Passeriformes",FALSE,TRUE,203
"Zoothera_griseiceps","Passeriformes","Turdidae","Zoothera","Zoothera griseiceps",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,204
"Zoothera_salimalii","Passeriformes","Turdidae","Zoothera","Zoothera salimalii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,205
"Zoothera_mollissima","Passeriformes","Turdidae","Zoothera","Zoothera mollissima",1,FALSE,1,"Zoothera mollissima","光背地鸫","LC","Passeriformes",FALSE,TRUE,206
"Cochoa_viridis","Passeriformes","Turdidae","Cochoa","Cochoa viridis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,207
"Cochoa_purpurea","Passeriformes","Turdidae","Cochoa","Cochoa purpurea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,208
"Grandala_coelicolor","Passeriformes","Turdidae","Grandala","Grandala coelicolor",1,FALSE,1,"Grandala coelicolor","蓝大翅鸲","LC","Passeriformes",FALSE,TRUE,209
"Oenanthe_picata","Passeriformes","Muscicapidae","Oenanthe","Oenanthe picata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,210
"Oenanthe_isabellina","Passeriformes","Muscicapidae","Oenanthe","Oenanthe isabellina",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,211
"Oenanthe_oenanthe","Passeriformes","Muscicapidae","Oenanthe","Oenanthe oenanthe",1,FALSE,1,"Oenanthe oenanthe","穗䳭","LC","Passeriformes",FALSE,TRUE,212
"Oenanthe_pleschanka","Passeriformes","Muscicapidae","Oenanthe","Oenanthe pleschanka",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,213
"Oenanthe_deserti","Passeriformes","Muscicapidae","Oenanthe","Oenanthe deserti",1,FALSE,1,"Oenanthe deserti","漠䳭","LC","Passeriformes",FALSE,TRUE,214
"Saxicola_maurus","Passeriformes","Muscicapidae","Saxicola","Saxicola maurus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,215
"Saxicola_stejnegeri","Passeriformes","Muscicapidae","Saxicola","Saxicola stejnegeri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,216
"Saxicola_insignis","Passeriformes","Muscicapidae","Saxicola","Saxicola insignis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,217
"Saxicola_caprata","Passeriformes","Muscicapidae","Saxicola","Saxicola caprata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,218
"Saxicola_ferreus","Passeriformes","Muscicapidae","Saxicola","Saxicola ferreus",1,FALSE,1,"Saxicola ferreus","灰林䳭","LC","Passeriformes",FALSE,TRUE,219
"Saxicola_jerdoni","Passeriformes","Muscicapidae","Saxicola","Saxicola jerdoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,220
"Monticola_saxatilis","Passeriformes","Muscicapidae","Monticola","Monticola saxatilis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,221
"Monticola_solitarius","Passeriformes","Muscicapidae","Monticola","Monticola solitarius",1,FALSE,1,"Monticola solitarius","蓝矶鸫","LC","Passeriformes",FALSE,TRUE,222
"Monticola_gularis","Passeriformes","Muscicapidae","Monticola","Monticola gularis",1,FALSE,1,"Monticola gularis","白喉矶鸫","LC","Passeriformes",FALSE,TRUE,223
"Monticola_rufiventris","Passeriformes","Muscicapidae","Monticola","Monticola rufiventris",1,FALSE,1,"Monticola rufiventris","栗腹矶鸫","LC","Passeriformes",FALSE,TRUE,224
"Monticola_cinclorhyncha","Passeriformes","Muscicapidae","Monticola","Monticola cinclorhyncha",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,225
"Phoenicurus_erythrogastrus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus erythrogastrus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,226
"Phoenicurus_hodgsoni","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus hodgsoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,227
"Phoenicurus_auroreus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus auroreus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,228
"Phoenicurus_phoenicurus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus phoenicurus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,229
"Phoenicurus_ochruros","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus ochruros",1,FALSE,1,"Phoenicurus ochruros","赭红尾鸲","LC","Passeriformes",FALSE,TRUE,230
"Phoenicurus_alaschanicus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus alaschanicus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,231
"Phoenicurus_leucocephalus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus leucocephalus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,232
"Phoenicurus_fuliginosus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus fuliginosus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,233
"Phoenicurus_coeruleocephala","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus coeruleocephala",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,234
"Phoenicurus_schisticeps","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus schisticeps",1,FALSE,1,"Phoenicurus schisticeps","白喉红尾鸲","LC","Passeriformes",FALSE,TRUE,235
"Phoenicurus_frontalis","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus frontalis",1,FALSE,1,"Phoenicurus frontalis","蓝额红尾鸲","LC","Passeriformes",FALSE,TRUE,236
"Phoenicurus_erythronotus","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus erythronotus",1,FALSE,1,"Phoenicurus erythronotus","红背红尾鸲","LC","Passeriformes",FALSE,TRUE,237
"Heteroxenicus_stellatus","Passeriformes","Muscicapidae","Heteroxenicus","Heteroxenicus stellatus",1,FALSE,1,"Heteroxenicus stellatus","栗背短翅鸫","LC","Passeriformes",FALSE,TRUE,238
"Tarsiger_chrysaeus","Passeriformes","Muscicapidae","Tarsiger","Tarsiger chrysaeus",1,FALSE,1,"Tarsiger chrysaeus","金色林鸲","LC","Passeriformes",FALSE,TRUE,239
"Tarsiger_johnstoniae","Passeriformes","Muscicapidae","Tarsiger","Tarsiger johnstoniae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,240
"Tarsiger_indicus","Passeriformes","Muscicapidae","Tarsiger","Tarsiger indicus",1,FALSE,1,"Tarsiger indicus","白眉林鸲","LC","Passeriformes",FALSE,TRUE,241
"Tarsiger_cyanurus","Passeriformes","Muscicapidae","Tarsiger","Tarsiger cyanurus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,242
"Tarsiger_rufilatus","Passeriformes","Muscicapidae","Tarsiger","Tarsiger rufilatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,243
"Tarsiger_hyperythrus","Passeriformes","Muscicapidae","Tarsiger","Tarsiger hyperythrus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,244
"Brachypteryx_leucophris","Passeriformes","Muscicapidae","Brachypteryx","Brachypteryx leucophris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,245
"Brachypteryx_hyperythra","Passeriformes","Muscicapidae","Brachypteryx","Brachypteryx hyperythra",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,246
"Brachypteryx_goodfellowi","Passeriformes","Muscicapidae","Brachypteryx","Brachypteryx goodfellowi",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,247
"Brachypteryx_sinensis","Passeriformes","Muscicapidae","Brachypteryx","Brachypteryx sinensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,248
"Brachypteryx_cruralis","Passeriformes","Muscicapidae","Brachypteryx","Brachypteryx cruralis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,249
"Larvivora_komadori","Passeriformes","Muscicapidae","Larvivora","Larvivora komadori",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,250
"Larvivora_akahige","Passeriformes","Muscicapidae","Larvivora","Larvivora akahige",1,FALSE,1,"Larvivora akahige","日本歌鸲","LC","Passeriformes",FALSE,TRUE,251
"Larvivora_ruficeps","Passeriformes","Muscicapidae","Larvivora","Larvivora ruficeps",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,252
"Larvivora_sibilans","Passeriformes","Muscicapidae","Larvivora","Larvivora sibilans",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,253
"Larvivora_brunnea","Passeriformes","Muscicapidae","Larvivora","Larvivora brunnea",1,FALSE,1,"Larvivora brunnea","栗腹歌鸲","LC","Passeriformes",FALSE,TRUE,254
"Larvivora_cyane","Passeriformes","Muscicapidae","Larvivora","Larvivora cyane",1,FALSE,1,"Larvivora cyane","蓝歌鸲","LC","Passeriformes",FALSE,TRUE,255
"Ficedula_albicilla","Passeriformes","Muscicapidae","Ficedula","Ficedula albicilla",1,FALSE,1,"Ficedula albicilla","红喉姬鹟","LC","Passeriformes",FALSE,TRUE,256
"Ficedula_parva","Passeriformes","Muscicapidae","Ficedula","Ficedula parva",1,FALSE,1,"Ficedula parva","红胸姬鹟","LC","Passeriformes",FALSE,TRUE,257
"Ficedula_erithacus","Passeriformes","Muscicapidae","Ficedula","Ficedula erithacus",1,FALSE,1,"Ficedula erithacus","锈胸蓝姬鹟","LC","Passeriformes",FALSE,TRUE,258
"Ficedula_hypoleuca","Passeriformes","Muscicapidae","Ficedula","Ficedula hypoleuca",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,259
"Ficedula_ruficauda","Passeriformes","Muscicapidae","Ficedula","Ficedula ruficauda",1,FALSE,1,"Ficedula ruficauda","栗尾姬鹟","LC","Passeriformes",FALSE,TRUE,260
"Ficedula_superciliaris","Passeriformes","Muscicapidae","Ficedula","Ficedula superciliaris",1,FALSE,1,"Ficedula superciliaris","白眉蓝姬鹟","LC","Passeriformes",FALSE,TRUE,261
"Ficedula_westermanni","Passeriformes","Muscicapidae","Ficedula","Ficedula westermanni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,262
"Ficedula_sapphira","Passeriformes","Muscicapidae","Ficedula","Ficedula sapphira",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,263
"Ficedula_strophiata","Passeriformes","Muscicapidae","Ficedula","Ficedula strophiata",1,FALSE,1,"Ficedula strophiata","橙胸姬鹟","LC","Passeriformes",FALSE,TRUE,264
"Ficedula_hodgsoni","Passeriformes","Muscicapidae","Ficedula","Ficedula hodgsoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,265
"Ficedula_mugimaki","Passeriformes","Muscicapidae","Ficedula","Ficedula mugimaki",1,FALSE,1,"Ficedula mugimaki","鸲姬鹟","LC","Passeriformes",FALSE,TRUE,266
"Ficedula_hyperythra","Passeriformes","Muscicapidae","Ficedula","Ficedula hyperythra",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,267
"Ficedula_tricolor","Passeriformes","Muscicapidae","Ficedula","Ficedula tricolor",1,FALSE,1,"Ficedula tricolor","灰蓝姬鹟","LC","Passeriformes",FALSE,TRUE,268
"Ficedula_narcissina","Passeriformes","Muscicapidae","Ficedula","Ficedula narcissina",1,FALSE,1,"Ficedula narcissina","黄眉姬鹟","LC","Passeriformes",FALSE,TRUE,269
"Ficedula_owstoni","Passeriformes","Muscicapidae","Ficedula","Ficedula owstoni",1,FALSE,1,"Ficedula owstoni","琉球姬鹟","LC","Passeriformes",FALSE,TRUE,270
"Ficedula_elisae","Passeriformes","Muscicapidae","Ficedula","Ficedula elisae",1,FALSE,1,"Ficedula elisae","绿背姬鹟","LC","Passeriformes",FALSE,TRUE,271
"Ficedula_zanthopygia","Passeriformes","Muscicapidae","Ficedula","Ficedula zanthopygia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,272
"Myophonus_caeruleus","Passeriformes","Muscicapidae","Myophonus","Myophonus caeruleus",1,FALSE,1,"Myophonus caeruleus","紫啸鸫","LC","Passeriformes",FALSE,TRUE,273
"Myophonus_insularis","Passeriformes","Muscicapidae","Myophonus","Myophonus insularis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,274
"Cinclidium_frontale","Passeriformes","Muscicapidae","Cinclidium","Cinclidium frontale",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,275
"Enicurus_leschenaulti","Passeriformes","Muscicapidae","Enicurus","Enicurus leschenaulti",1,FALSE,1,"Enicurus leschenaulti","白冠燕尾","LC","Passeriformes",FALSE,TRUE,276
"Enicurus_maculatus","Passeriformes","Muscicapidae","Enicurus","Enicurus maculatus",1,FALSE,1,"Enicurus maculatus","斑背燕尾","LC","Passeriformes",FALSE,TRUE,277
"Enicurus_immaculatus","Passeriformes","Muscicapidae","Enicurus","Enicurus immaculatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,278
"Enicurus_schistaceus","Passeriformes","Muscicapidae","Enicurus","Enicurus schistaceus",1,FALSE,1,"Enicurus schistaceus","灰背燕尾","LC","Passeriformes",FALSE,TRUE,279
"Enicurus_scouleri","Passeriformes","Muscicapidae","Enicurus","Enicurus scouleri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,280
"Calliope_pectoralis","Passeriformes","Muscicapidae","Calliope","Calliope pectoralis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,281
"Calliope_tschebaiewi","Passeriformes","Muscicapidae","Calliope","Calliope tschebaiewi",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,282
"Calliope_calliope","Passeriformes","Muscicapidae","Calliope","Calliope calliope",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,283
"Calliope_obscura","Passeriformes","Muscicapidae","Calliope","Calliope obscura",1,FALSE,1,"Calliope obscura","黑喉歌鸲","VU","Passeriformes",FALSE,TRUE,284
"Calliope_pectardens","Passeriformes","Muscicapidae","Calliope","Calliope pectardens",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,285
"Myiomela_leucura","Passeriformes","Muscicapidae","Myiomela","Myiomela leucura",1,FALSE,1,"Myiomela leucura","白尾蓝地鸲","LC","Passeriformes",FALSE,TRUE,286
"Luscinia_megarhynchos","Passeriformes","Muscicapidae","Luscinia","Luscinia megarhynchos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,287
"Luscinia_phaenicuroides","Passeriformes","Muscicapidae","Luscinia","Luscinia phaenicuroides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,288
"Luscinia_svecica","Passeriformes","Muscicapidae","Luscinia","Luscinia svecica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,289
"Erithacus_rubecula","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula",1,FALSE,1,"Erithacus rubecula","欧亚鸲","LC","Passeriformes",FALSE,TRUE,290
"Cyornis_whitei","Passeriformes","Muscicapidae","Cyornis","Cyornis whitei",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,291
"Cyornis_poliogenys","Passeriformes","Muscicapidae","Cyornis","Cyornis poliogenys",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,292
"Cyornis_brunneatus","Passeriformes","Muscicapidae","Cyornis","Cyornis brunneatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,293
"Cyornis_glaucicomans","Passeriformes","Muscicapidae","Cyornis","Cyornis glaucicomans",1,FALSE,1,"Cyornis glaucicomans","中华仙鹟","LC","Passeriformes",FALSE,TRUE,294
"Cyornis_hainanus","Passeriformes","Muscicapidae","Cyornis","Cyornis hainanus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,295
"Cyornis_rubeculoides","Passeriformes","Muscicapidae","Cyornis","Cyornis rubeculoides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,296
"Cyornis_unicolor","Passeriformes","Muscicapidae","Cyornis","Cyornis unicolor",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,297
"Anthipes_monileger","Passeriformes","Muscicapidae","Anthipes","Anthipes monileger",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,298
"Eumyias_thalassinus","Passeriformes","Muscicapidae","Eumyias","Eumyias thalassinus",1,FALSE,1,"Eumyias thalassinus","铜蓝鹟","LC","Passeriformes",FALSE,TRUE,299
"Cyanoptila_cumatilis","Passeriformes","Muscicapidae","Cyanoptila","Cyanoptila cumatilis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,300
"Cyanoptila_cyanomelana","Passeriformes","Muscicapidae","Cyanoptila","Cyanoptila cyanomelana",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,301
"Niltava_grandis","Passeriformes","Muscicapidae","Niltava","Niltava grandis",1,FALSE,1,"Niltava grandis","大仙鹟","LC","Passeriformes",FALSE,TRUE,302
"Niltava_macgrigoriae","Passeriformes","Muscicapidae","Niltava","Niltava macgrigoriae",1,FALSE,1,"Niltava macgrigoriae","小仙鹟","LC","Passeriformes",FALSE,TRUE,303
"Niltava_oatesi","Passeriformes","Muscicapidae","Niltava","Niltava oatesi",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,304
"Niltava_vivida","Passeriformes","Muscicapidae","Niltava","Niltava vivida",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,305
"Niltava_sundara","Passeriformes","Muscicapidae","Niltava","Niltava sundara",1,FALSE,1,"Niltava sundara","棕腹仙鹟","LC","Passeriformes",FALSE,TRUE,306
"Niltava_davidi","Passeriformes","Muscicapidae","Niltava","Niltava davidi",1,FALSE,1,"Niltava davidi","棕腹大仙鹟","LC","Passeriformes",FALSE,TRUE,307
"Copsychus_malabaricus","Passeriformes","Muscicapidae","Copsychus","Copsychus malabaricus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,308
"Copsychus_saularis","Passeriformes","Muscicapidae","Copsychus","Copsychus saularis",1,FALSE,1,"Copsychus saularis","鹊鸲","LC","Passeriformes",FALSE,TRUE,309
"Cercotrichas_galactotes","Passeriformes","Muscicapidae","Cercotrichas","Cercotrichas galactotes",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,310
"Muscicapa_dauurica","Passeriformes","Muscicapidae","Muscicapa","Muscicapa dauurica",1,FALSE,1,"Muscicapa dauurica","北灰鹟","LC","Passeriformes",FALSE,TRUE,311
"Muscicapa_muttui","Passeriformes","Muscicapidae","Muscicapa","Muscicapa muttui",1,FALSE,1,"Muscicapa muttui","褐胸鹟","LC","Passeriformes",FALSE,TRUE,312
"Muscicapa_ferruginea","Passeriformes","Muscicapidae","Muscicapa","Muscicapa ferruginea",1,FALSE,1,"Muscicapa ferruginea","棕尾褐鹟","LC","Passeriformes",FALSE,TRUE,313
"Muscicapa_sibirica","Passeriformes","Muscicapidae","Muscicapa","Muscicapa sibirica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,314
"Muscicapa_griseisticta","Passeriformes","Muscicapidae","Muscicapa","Muscicapa griseisticta",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,315
"Muscicapa_striata","Passeriformes","Muscicapidae","Muscicapa","Muscicapa striata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,316
"Cinclus_cinclus","Passeriformes","Cinclidae","Cinclus","Cinclus cinclus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,317
"Cinclus_pallasii","Passeriformes","Cinclidae","Cinclus","Cinclus pallasii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,318
"Acridotheres_javanicus","Passeriformes","Sturnidae","Acridotheres","Acridotheres javanicus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,319
"Acridotheres_cristatellus","Passeriformes","Sturnidae","Acridotheres","Acridotheres cristatellus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,320
"Acridotheres_grandis","Passeriformes","Sturnidae","Acridotheres","Acridotheres grandis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,321
