record_id,species,order_raw,order_cn,province_cn,province_en_raw,year,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,order,province,iucn,discover_reason,discovery_method,paper_id,species_cn,english_name,naming_time,identity_source,identity_change_flag,duplicate_group_size,keep_record
884,Sturnus vulgaris,PASSERIFORMES,雀形目,内蒙古自治区,Inner Mongolia,2014,LC,分布变化,拍摄,121.5,51.33,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,拍摄,内蒙古东部地区鸟类新纪录—紫翅椋鸟,紫翅椋鸟,Common Starling,NA,raw_table,FALSE,1,TRUE
456,Plectrophenax nivalis,PASSERIFORMES,雀形目,江苏省,Juangsu,2014,LC,分布变化,观察拍摄,120.6,21.9,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省发现雪鹀,雪鹀,Snow Bunting,NA,raw_table,FALSE,1,TRUE
190,Larus ichthyaetus,CHARADRIIFORMES,鸻形目,辽宁省,Liaoning,2014,LC,分布变化,观察拍摄,121.666666666667,39.1061111111111,Charadriiformes,Liaoning,LC,Range shift or distribution change,观察拍摄,辽宁鸟类新记录3种——暗灰鹃鵙、丝光椋鸟和渔鸥,渔鸥,Pallas's Gull,NA,raw_table,FALSE,1,TRUE
459,Lalage melaschistos,PASSERIFORMES,雀形目,辽宁省,Liaoning,2014,LC,分布变化,观察拍摄,124.208333333333,39.8833333333333,Passeriformes,Liaoning,LC,Range shift or distribution change,观察拍摄,辽宁鸟类新记录3种——暗灰鹃鵙、丝光椋鸟和渔鸥,暗灰鹃鵙,Black-winged Cuckooshrike,NA,raw_table,FALSE,1,TRUE
878,Spodiopsar sericeus,PASSERIFORMES,雀形目,辽宁省,Liaoning,2014,LC,分布变化,观察拍摄,124.15,39.9666666666667,Passeriformes,Liaoning,LC,Range shift or distribution change,观察拍摄,辽宁鸟类新记录3种——暗灰鹃鵙、丝光椋鸟和渔鸥,丝光椋鸟,Red-billed Starling,NA,raw_table,FALSE,1,TRUE
727,Pardaliparus venustulus,PASSERIFORMES,雀形目,青海省,Qinghai,2014,LC,分布变化,观察拍摄,102.666666666667,35.8,Passeriformes,Qinghai,LC,Range shift or distribution change,观察拍摄,青海省鸟类新纪录———黄腹山雀,黄腹山雀,Yellow-bellied Tit,NA,raw_table,FALSE,1,TRUE
468,Prinia flaviventris,PASSERIFORMES,雀形目,青海省,Qinghai,2014,LC,分布变化，调查不足,观察拍摄,101.05,32.7,Passeriformes,Qinghai,LC,Mixed: range change + survey/technology,观察拍摄,青海省鸟类新纪录———高山旋木雀,黄腹山鹪莺,Yellow-bellied Prinia,NA,format_mismatch,TRUE,1,TRUE
1011,Phoenicopterus roseus,PHOENICOPTERIFORMES,红鹳目,青海省,Qinghai,2014,LC,分布变化，调查不足,观察拍摄，捡到死尸,97.4166666666667,36.6666666666667,Phoenicopteriformes,Qinghai,LC,Mixed: range change + survey/technology,观察拍摄，捡到死尸,青海可鲁克湖-托素湖发现大红鹳,大红鹳,Greater Flamingo,NA,raw_table,FALSE,1,TRUE
546,Mycerobas affinis,PASSERIFORMES,雀形目,陕西省,Shaanxi,2014,LC,分布变化,观察拍摄,107.775833333333,33.9269444444444,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄,陕西省鸟类新纪录———黄颈拟蜡嘴雀,黄颈拟蜡嘴雀,Collared Grosbeak,NA,raw_table,FALSE,1,TRUE
106,Clangula hyemalis,ANSERIFORMES,雁形目,山东省,Shandong,2014,VU,分布变化,观察拍摄,117.644805555556,37.2333333333333,Anseriformes,Shandong,VU,Range shift or distribution change,观察拍摄,山东济南发现长尾鸭,长尾鸭,Long-tailed Duck,NA,raw_table,FALSE,1,TRUE
286,Tringa brevipes,CHARADRIIFORMES,鸻形目,四川省,Sichuan,2014,LC,分布变化,观察拍摄,102.756388888889,30.0530555555556,Charadriiformes,Sichuan,LC,Range shift or distribution change,观察拍摄,四川省鸟类新纪录———灰尾漂鹬,灰尾漂鹬,Grey-tailed Tattler,NA,raw_table,FALSE,1,TRUE
337,Halcyon smyrnensis,CORACIIFORMES,佛法僧目,西藏自治区,NA,2014,LC,分布变化,观察拍摄,95.3166666666667,29.3304444444444,Coraciiformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏墨脱发现猛隼和白胸翡翠,白胸翡翠,White-throated Kingfisher,NA,raw_table,FALSE,3,TRUE
365,Lophura nycthemera,FALCONIFORMES,隼形目,西藏自治区,Tibet,2014,LC,分布变化,观察拍摄,95.2833333333333,29.3231138888889,Falconiformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏墨脱发现猛隼和白胸翡翠,白鹇,Silver pheasant,NA,format_mismatch,TRUE,1,TRUE
527,Bucanetes mongolicus,PASSERIFORMES,雀形目,西藏自治区,Tibet,2014,LC,分布变化,观察拍摄,79.7086666666667,31.7093055555556,Passeriformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏自治区鸟类分布新纪录———蒙古沙雀,蒙古沙雀,Mongolian Finch,NA,raw_table,FALSE,1,TRUE
507,Emberiza pusilla,PASSERIFORMES,雀形目,西藏自治区,Tibet,2014,LC,分布变化,观察拍摄,97.8292055555555,29.68515,Passeriformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏昌都发现白领凤鹛、小鹀和黑颈,小鹀,Little Bunting,NA,raw_table,FALSE,1,TRUE
953,Parayuhina diademata,PASSERIFORMES,雀形目,西藏自治区,Tibet,2014,LC,分布变化,观察拍摄,98.4702638888889,28.8366944444444,Passeriformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏昌都发现白领凤鹛、小鹀和黑颈,白领凤鹛,White-collared Yuhina,NA,raw_table,FALSE,1,TRUE
987,Nycticorax nycticorax,PELECANIFORMES,鹈形目,西藏自治区,Tibet,2014,LC,分布变化,观察拍摄,91.0869722222222,29.2831666666667,Pelecaniformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏鸟类新纪录———夜鹭,夜鹭,Black-crowned Night Heron,NA,raw_table,FALSE,1,TRUE
1034,Podiceps nigricollis,PODICIPEDIFORMES,䴙䴘目,西藏自治区,Tibet,2014,LC,分布变化,观察拍摄,97.8,29.3,Podicipediformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏昌都发现白领凤鹛、小鹀和黑颈,黑颈䴙䴘,Black-necked Grebe,NA,raw_table,FALSE,1,TRUE
226,Arenaria interpres,CHARADRIIFORMES,鸻形目,云南省,Yunnan,2014,NT,分布变化,观察拍摄,103.383333333333,23.4166666666667,Charadriiformes,Yunnan,NT,Range shift or distribution change,观察拍摄,云南蒙自长桥海发现秃鹳和翻石鹬,翻石鹬,Ruddy Turnstone,NA,raw_table,FALSE,1,TRUE
310,Columba oenas,CICONIIFORMES,鹳形目,云南省,Yunnan,2014,NT,分布变化,观察拍摄,103.383333333333,23.4166666666667,Ciconiiformes,Yunnan,NT,Range shift or distribution change,观察拍摄,云南蒙自长桥海发现秃鹳和翻石鹬,欧鸽,Stock Dove,NA,true_mismatch,TRUE,1,TRUE
3,Accipiter soloensis,ACCIPITRIFORMES,鹰形目,甘肃省,Gansu,2015,LC,分布变化,标本采集，捡到受伤鸟,116.216666666667,33.7,Accipitriformes,Gansu,LC,Range shift or distribution change,标本采集，捡到受伤鸟,甘肃鸟类一新纪录种,赤腹鹰,Chinese Sparrowhawk,NA,raw_table,FALSE,1,TRUE
876,Spodiopsar sericeus,PASSERIFORMES,雀形目,甘肃省,Gansu,2015,LC,分布变化,观察拍摄,105.485,32.9983333333333,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类新纪录———丝光椋鸟,丝光椋鸟,Red-billed Starling,NA,raw_table,FALSE,1,TRUE
842,Remiz consobrinus,PASSERIFORMES,雀形目,广西壮族自治区,Guangxi,2015,LC,分布变化,观察拍摄,108.316666666667,22.5833333333333,Passeriformes,Guangxi,LC,Range shift or distribution change,观察拍摄,广西发现中华攀雀,中华攀雀,Chinese Penduline-tit,NA,raw_table,FALSE,1,TRUE
450,Artamus fuscus,PASSERIFORMES,雀形目,贵州省,Guizhou,2015,LC,分布变化,观察拍摄,108.022941666667,25.2279666666667,Passeriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省鸟类科的新纪录———燕鵙科( 灰燕鵙),灰燕鵙,Ashy Woodswallow,NA,raw_table,FALSE,1,TRUE
782,Phylloscopus proregulus,PASSERIFORMES,雀形目,黑龙江省,Heilongjiang,2015,LC,NA,环志,125.25,49.1,Passeriformes,Heilongjiang,LC,Unclear,环志,嫩江高峰林区莺科鸟类环志研究,黄腹柳莺,Pallas's Leaf-warbler,NA,raw_table,FALSE,1,TRUE
282,Phalaropus lobatus,CHARADRIIFORMES,鸻形目,河南省,Henan,2015,LC,分布变化,观察拍摄,112.505319444444,32.9527916666667,Charadriiformes,Henan,LC,Range shift or distribution change,观察拍摄,河南南阳发现红颈瓣蹼鹬,红颈瓣蹼鹬,Red-necked Phalarope,NA,raw_table,FALSE,1,TRUE
999,Phoenicopterus roseus,PELECANIFORMES,鹈形目,河南省,Henan,2015,LC,缺乏调查,观察拍摄,114.330555555556,31.95,Pelecaniformes,Henan,LC,Survey gap or under-sampling,观察拍摄,河南罗山发现彩鹮,大红鹳,Greater flamingo,NA,format_mismatch,TRUE,1,TRUE
599,Anthus gustavi,PASSERIFORMES,雀形目,湖北省,Hubei,2015,LC,分布变化,观察拍摄,112.720555555556,30.4397222222222,Passeriformes,Hubei,LC,Range shift or distribution change,观察拍摄,湖北省鸟类新纪录———北鹨,北鹨,Pechora Pipit,NA,raw_table,FALSE,1,TRUE
677,Niltava sundara,PASSERIFORMES,雀形目,湖南省,Hunan,2015,LC,分布变化,观察拍摄,110.375277777778,29.3002777777778,Passeriformes,Hunan,LC,Range shift or distribution change,观察拍摄,湖南省鸟类新纪录———棕腹仙鹟（Ｎｉｌｔａｖａ Ｓｕｎｄａｒａ）,棕腹仙鹟,Rufous-bellied Niltava,NA,raw_table,FALSE,1,TRUE
669,Oenanthe deserti,PASSERIFORMES,雀形目,湖南省,Hunan,2015,LC,分布变化,观察拍摄,111.066666666667,29.8833333333333,Passeriformes,Hunan,LC,Range shift or distribution change,观察拍摄,湖南石门发现褐胸鹟,漠鵖,Desert Wheatear,NA,true_mismatch,TRUE,1,TRUE
342,Megaceryle lugubris,CORACIIFORMES,佛法僧目,内蒙古自治区,Inner Mongolia,2015,LC,分布变化,观察拍摄,117.232986111111,42.9492944444444,Coraciiformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古鸟类新纪录———冠鱼狗,冠鱼狗,Crested Kingfisher,NA,raw_table,FALSE,1,TRUE
615,Enicurus leschenaulti,PASSERIFORMES,雀形目,内蒙古自治区,Inner Mongolia,2015,LC,分布变化,观察拍摄,108.85,38.2,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古发现白冠燕尾和黑胸麻雀,白冠燕尾,White-crowned Forktail,NA,raw_table,FALSE,1,TRUE
