record_id,workbook_seq,species_cn,english_name,scientific_name_raw,scientific_name_field,scientific_name_draft,naming_time,order_raw,order_latin,family_raw,genus_raw,title,title_en,newdistribution_province_text,province_cn,province_en_raw,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,recordingtime,year,quote,authors,journal,migratory_status,species_raw_binomial,order,province,iucn,discover_reason,discovery_method,paper_id,correction_sources,correction_source_primary,canonical_species,canonical_species_cn,canonical_english_name,species,identity_change_flag,identity_source,identity_notes,duplicate_rank,earliest_year_in_group,keep_record,duplicate_group_size,duplicate_rule
428,428,黑眉苇莺,Black-browed Reed-warbler,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,NA,PASSERIFORMES,雀形目,苇莺科,苇莺属,西藏墨脱县3种鸟类新分布记录,NA,墨脱县莲花广场人工湖边的人工灌丛枝条上,西藏自治区,Tibet,LC,分布变化，调查不足,观察拍摄,95.3317222222222,29.3262777777778,2023 年 5 月 19 日,2024,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUI1wRXuUPljDOu hW6q-TwVYg4nrylVyRAOzvOpHcEBstiVzZDtmtUVKILqfRWUuU G4lW1Dfw2NBSVeaIosP1gD YZRrAbLO0kTaohcLqY7EvfHBynnjtNsfCF27-F1bq5tmQ28I68bxSw5QgkWxQf0znZR4vYBLQf5S0qBKEpcQ==&uniplatform=NZKPT&language=CHS,"王广龙,索朗卓嘎,唐梓钧,李大江,王渊,扎西坚参,刘锋,舒服",西藏科技,Full Migrant,Acrocephalus bistrigiceps,Passeriformes,Xizang,LC,Mixed: range change + survey/technology,观察拍摄,西藏墨脱县3种鸟类新分布记录,NA,NA,NA,NA,NA,Acrocephalus bistrigiceps,FALSE,raw_table,No external row-level identity correction applied.,1,2024,TRUE,1,Unique species-province combination; retained.
429,429,钝翅苇莺,Blunt-winged Warbler,Acrocephalus concinens,Acrocephalus concinens,Acrocephalus concinens,NA,PASSERIFORMES,雀形目,苇莺科,苇莺属,上海地区鸟类新记录3种：史氏蝗莺、斑背大尾莺、钝翅苇莺,NA,上海市崇明东滩鸟类自然保护区,上海市,Shanghai,LC,分布变化，调查不足,网捕,121.3973,31.6229,2005 年 春夏季,2006,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIcbXwIE4m6zSXVN44qeHTH5mhdidi8mTrAxlkH4jLzQ37jjFR4CtIiA26KyDlynxtlKfmoZvHSNPedVuRR7hkoeZkb51B43pOZWm1GN1D6xuW5GijTouUHUg9410Mnb17zT30vd0gCNFSAi1OfTXchcwpB7 WycRCFKHv-P2eYmw==&uniplatform=NZKPT&language=CHS,"干晓静, 章克家, 唐仕敏, 李博, 马志军",复旦学报（自然科学版）,Full Migrant,Acrocephalus concinens,Passeriformes,Shanghai,LC,Mixed: range change + survey/technology,网捕,上海地区鸟类新记录3种：史氏蝗莺、斑背大尾莺、钝翅苇莺,NA,NA,NA,NA,NA,Acrocephalus concinens,FALSE,raw_table,No external row-level identity correction applied.,1,2006,TRUE,1,Unique species-province combination; retained.
430,430,布氏苇莺,Blyth's Reed-warbler,Acrocephalus dumetorum,Acrocephalus dumetorum,Acrocephalus dumetorum,NA,PASSERIFORMES,雀形目,苇莺科,苇莺属,四川成都发现布氏苇莺和中国鸟类新纪录,NA,成都市五丁桥边的城市绿地,四川省,Sichuan,LC,NA,观察拍摄,104.061111111111,30.6838888888889,2017 年2 月15 日,2017,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/17059?st=article issue,朱磊，帅军，李涛，林杰，陈宇星，张博,动物学杂志 Chinese Journal of Zoology,Full Migrant,Acrocephalus dumetorum,Passeriformes,Sichuan,LC,Unclear,观察拍摄,四川成都发现布氏苇莺和中国鸟类新纪录,NA,NA,NA,NA,NA,Acrocephalus dumetorum,FALSE,raw_table,No external row-level identity correction applied.,1,2017,TRUE,1,Unique species-province combination; retained.
433,433,远东苇莺,White-browed Reed-warbler,Acrocephalus tangorum,Acrocephalus tangorum,Acrocephalus tangorum,NA,PASSERIFORMES,雀形目,苇莺科,苇莺属,浙江省鸟类新记录——远东苇莺,NA,临安区青山湖国家森林公园堤岸下芦苇丛中,浙江省,Zhejiang,VU,分布变化,观察拍摄,119.748960277778,30.24194175,2023 年 5 月 11 日,2024,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJWTtdhtTgeEM7VutIBZSoR-4Pm4Gq8hhrT49yQYVZ61WYjPitNc6TuvLcIellGQWnF6 s5cyZ29bh34rIhRu4kFDTQNrA7mbgJSsZCUSX9uWXct64zPLAug-HaB Y3G96vUM8pcOWpswIdKlmQ0eMORafg5Bd wCRhkGObtetOw==&uniplatform=NZKPT&language=CHS,"厉亮,斯煌凯,徐卫南,钱程,王洪民,温超然,刘宝权",浙江林业科技,Full Migrant,Acrocephalus tangorum,Passeriformes,Zhejiang,VU,Range shift or distribution change,观察拍摄,浙江省鸟类新记录——远东苇莺,NA,NA,NA,NA,NA,Acrocephalus tangorum,FALSE,raw_table,No external row-level identity correction applied.,1,2024,TRUE,1,Unique species-province combination; retained.
435,435,黑眉长尾山雀,Black-browed Tit,Aegithalos bonvaloti,Aegithalos bonvaloti,Aegithalos bonvaloti,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,陕西鸟类新纪录——黑眉长尾山雀,NA,陕西太白山国家级自然保护区的蒿坪管理站，苇子滩,陕西省,Shaanxi,LC,分布变化,观察，雾网捕获，标本采集,107.75,34.16,2006 年 4 月下旬,2007,https://www.scdwzz.com/thesisDetails?columnId=29088857&Fpath=home&index=0&lang=zh,"高学斌, 赵洪峰, 侯玉宝, 李先敏",四川动物,Altitudinal Migrant,Aegithalos bonvaloti,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察，雾网捕获，标本采集,陕西鸟类新纪录——黑眉长尾山雀,NA,NA,NA,NA,NA,Aegithalos bonvaloti,FALSE,raw_table,No external row-level identity correction applied.,1,2007,TRUE,1,Unique species-province combination; retained.
436,436,北长尾山雀,Long-tailed Tit,Aegithalos caudatus,Aegithalos caudatus,Aegithalos caudatus,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,山东省鸟类新记录——北长尾山雀,NA,滨州贝壳堤岛与湿地国家级自然保护区大口河岛以东滨海湿地,山东省,Shandong,LC,分布变化,观察拍摄,117.865555555556,38.2638888888889,2023 年 10 月 21 日,2024,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJFo-0n0atOWe4pPm8DgWThHmuoc6 D1YlGiPzMCvgxLBhJOc9h4IIzaXE8xrJz9u9VuioPx5434GA7ujOltBdPN0sQXJb75JQPY 99cNA-d-zPtS-exWKzlqNLodEPLS8O5Q5WRGKlymuw8Wk4i1cJEMTs5uPLAdq3ZRidEutorw==&uniplatform=NZKPT&language=CHS,"时银川, 周志浩, 尚帅",山东林业科技,Not a Migrant,Aegithalos caudatus,Passeriformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东省鸟类新记录——北长尾山雀,NA,NA,NA,NA,NA,Aegithalos caudatus,FALSE,raw_table,No external row-level identity correction applied.,1,2024,TRUE,1,Unique species-province combination; retained.
437,437,北长尾山雀,Long-tailed Tit,Aegithalos caudatus,Aegithalos caudatus,Aegithalos caudatus,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,天津发现北长尾山雀,NA,天津古海岸与湿地国家级自然保护区七里海东海核心区,天津市,Tianjin,LC,NA,观察拍摄,117.586388888889,39.2988888888889,2016 年2 月10 日,2020,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19110?st=article issue,莫训强，于增会，于伯军,动物学杂志 Chinese Journal of Zoology,Not a Migrant,Aegithalos caudatus,Passeriformes,Tianjin,LC,Unclear,观察拍摄,天津发现北长尾山雀,NA,NA,NA,NA,NA,Aegithalos caudatus,FALSE,raw_table,No external row-level identity correction applied.,1,2020,TRUE,1,Unique species-province combination; retained.
438,438,红头长尾山雀,Black-throated Tit,Aegithalos concinnus,Aegithalos concinnus,NA,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,庆阳鸟类新纪录———燕雀、领雀嘴鹎、董鸡、日本鹌鹑、红头长尾山雀,NA,甘肃庆阳陇东学院生物楼前,甘肃省,Gansu,LC,分布变化,观察拍摄,107.67,35.73,43029,2020,0,柳鹏飞，张娟丽，杨永鹏，韩亚鹏，周天林,陇东学院学报,Not a Migrant,Aegithalos concinnus,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,庆阳鸟类新纪录———燕雀、领雀嘴鹎、董鸡、日本鹌鹑、红头长尾山雀,NA,NA,NA,NA,NA,Aegithalos concinnus,FALSE,raw_table,No external row-level identity correction applied.,1,2020,TRUE,1,Unique species-province combination; retained.
439,439,红头长尾山雀,Black-Throated Bushtit,Aegithalos concinnus,Aegithalos concinnus,Aegithalos concinnus,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,河北衡水发现红头长尾山雀,NA,河北省衡水市衡水学院校园内树林,河北省,Hebei,LC,分布变化,观察拍摄,115.656666666667,37.7438888888889,2022年4月19日至21日,2023,NA,李峰，彭猛威，武大勇，蒋亚辉，张小寒,动物学杂志,NA,Aegithalos concinnus,Passeriformes,Hebei,LC,Range shift or distribution change,观察拍摄,河北衡水发现红头长尾山雀,NA,NA,NA,NA,NA,Aegithalos concinnus,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
432,432,红头长尾山雀,Black-Throated Bushtit,Acrocephalus tangorum,Acrocephalus tangorum,Acrocephalus tangorum,NA,PASSERIFORMES,雀形目,苇莺科,苇莺属,湖北省鸟类新记录———远东苇莺,NA,武汉市东湖高新开发区,湖北省,Hubei,VU,分布变化,观察拍摄,114.41255,30.4422333333333,2020 年 5 月 2 日,2020,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULlZVdt5TlCOeOxPx8ZcEw2vVw45rAWVnnjEVoR2RE0d-BYjpHu-wMRMI2yEU3uNOC3sM-aWJuTaXvxnlAbbDFlVKpFYfdrg34WrCeO LgjbGiVaVothoGHCCOuQrHwY2X8S8EBvia-v63kcJnx2YztZNtq Y U2s6Cq8UqTor1iw==&uniplatform=NZKPT&language=CHS,"舒实, 王雪峰, 邱鸿, 颜军, 郭阳阳",四川动物,Full Migrant,Acrocephalus tangorum,Passeriformes,Hubei,VU,Range shift or distribution change,观察拍摄,湖北省鸟类新记录———远东苇莺,true_mismatch,true_mismatch,Aegithalos concinnus,红头长尾山雀,Black-Throated Bushtit,Aegithalos concinnus,TRUE,true_mismatch,Canonical species updated from audit tables.,1,2020,TRUE,1,Unique species-province combination; retained.
431,431,红头长尾山雀,Black-throated Tit,Acrocephalus orientalis,Acrocephalus orientalis,Acrocephalus orientalis,NA,PASSERIFORMES,雀形目,苇莺科,苇莺属,西藏墨脱县3种鸟类新分布记录,NA,墨脱县莲花广场人工湖边的莲叶柄上,西藏自治区,Tibet,LC,分布变化，调查不足,观察拍摄,95.3317222222222,29.3262777777778,2023 年 5 月 20 日,2024,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUI1wRXuUPljDOu hW6q-TwVYg4nrylVyRAOzvOpHcEBstiVzZDtmtUVKILqfRWUuU G4lW1Dfw2NBSVeaIosP1gD YZRrAbLO0kTaohcLqY7EvfHBynnjtNsfCF27-F1bq5tmQ28I68bxSw5QgkWxQf0znZR4vYBLQf5S0qBKEpcQ==&uniplatform=NZKPT&language=CHS,"王广龙,索朗卓嘎,唐梓钧,李大江,王渊,扎西坚参,刘锋,舒服",西藏科技,Full Migrant,Acrocephalus orientalis,Passeriformes,Xizang,LC,Mixed: range change + survey/technology,观察拍摄,西藏墨脱县3种鸟类新分布记录,true_mismatch,true_mismatch,Aegithalos concinnus,红头长尾山雀,Black-throated Tit,Aegithalos concinnus,TRUE,true_mismatch,Canonical species updated from audit tables.,1,2024,TRUE,1,Unique species-province combination; retained.
440,440,银脸长尾山雀,Sooty Tit,Aegithalos fuliginosus,Aegithalos fuliginosus,Aegithalos fuliginosus,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,湖南省雀形目鸟类新纪录4种,NA,壶瓶山自然保护区江坪分局童人岩堪,湖南省,Hunan,LC,分布变化,观察拍摄，标本采集,110.6,30.05,2011 年 5 月 26 日，12月2日，9月~2012年4月,2010,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20120617?st=article issue,"康祖杰, 杨道德, 邓学建",动物学杂志,Not a Migrant,Aegithalos fuliginosus,Passeriformes,Hunan,LC,Range shift or distribution change,观察拍摄，标本采集,湖南省雀形目鸟类新纪录4种,NA,NA,NA,NA,NA,Aegithalos fuliginosus,FALSE,raw_table,No external row-level identity correction applied.,1,2010,TRUE,1,Unique species-province combination; retained.
441,441,银脸长尾山雀,Sooty Tit,Aegithalos fuliginosus,Aegithalos fuliginosus,Aegithalos fuliginosus,NA,PASSERIFORMES,雀形目,长尾山雀科,长尾山雀属,山西省夏县和沁水县发现银脸长尾山雀,NA,山西省夏县太宽河省级自然保护区王家河管护站附近林区，山西省沁水县历山国家级自然保护区下川保护站附近林区,山西省,Shanxi,LC,NA,观察拍摄,111.75,35.2666666666667,2016 年4 月14 日、27 日、4 月15 日、25 日和26 日以及5 月25 日,2016,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/16104?st=article issue,宋刚 贾陈喜 张德志 尹祚华 雷富民,"动物学杂志 Chinese Journal of Zoology 2016, 51(5): 776",Not a Migrant,Aegithalos fuliginosus,Passeriformes,Shanxi,LC,Unclear,观察拍摄,山西省夏县和沁水县发现银脸长尾山雀,NA,NA,NA,NA,NA,Aegithalos fuliginosus,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
138,138,短嘴金丝燕,Himalayan Swiftlet,Aerodramus brevirostris,Aerodramus brevirostris,Aerodramus brevirostris subsp. rogersi,NA,CAPRIMULGIFORMES,夜鹰目,雨燕科,金丝燕属,贵州鸟类亚种一新纪录,NA,贵州威宁草海自然保护区康家海子附近,贵州省,Guizhou,LC,分布变化,标本采集,104.25,26.8,2010 年 3 月 29 日,2010,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKErqrDqMHm8EpOuUGv7Ux5jGqBrRU1zZjZ7TWInGHhvDj-nXSpmESpfThwFLlmC6boB8m7EhR8lOZ1rfMJ1rcev-u0XB7qQWRxn fI4MJYoeaybUQc0VF3fNXoSDJxZDTA6ooyX5pH13t4d2lb9HuyCFahJ2WHoMTjqHQF3K1aCA==&uniplatform=NZKPT&language=CHS,"李青, 李鹤翔",贵州科学,Full Migrant,Aerodramus brevirostris,Caprimulgiformes,Guizhou,LC,Range shift or distribution change,标本采集,贵州鸟类亚种一新纪录,NA,NA,NA,NA,NA,Aerodramus brevirostris,FALSE,raw_table,No external row-level identity correction applied.,1,2010,TRUE,1,Unique species-province combination; retained.
698,698,叉尾太阳鸟,Hainan Sunbird,Aethopyga christinae,Aethopyga christinae,Aethopyga christinae,NA,PASSERIFORMES,雀形目,花蜜鸟科,太阳鸟属,安徽省鸟类新纪录———叉尾太阳鸟,NA,牯牛降国家级自然保护区,安徽省,Anhui,LC,分布变化,观察拍摄,117.476317,30.000014,2017 年 8 月 22 日,2018,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJu5m3bXcW6UU9lgbeAmCxB5IUWl4o ZEpP2ysgJywArU6Kr1fzNwwdgZzJGs-AQDOqUy7FbEeU11vhPGMti NDRRLUq6zjaH0HPZ1ru5EZ1AnclHMbgksl9dQnkl7LH9bU4UB7h18cLCO0fJs3yWr4PixhA2-KXe6kJHt1nwxv7w==&uniplatform=NZKPT&language=CHS,"赵彬彬, 桂正文, 邹宏硕, 姚棋, 李春林",四川动物,Not a Migrant,Aethopyga christinae,Passeriformes,Anhui,LC,Range shift or distribution change,观察拍摄,安徽省鸟类新纪录———叉尾太阳鸟,NA,NA,NA,NA,NA,Aethopyga christinae,FALSE,raw_table,No external row-level identity correction applied.,1,2018,TRUE,1,Unique species-province combination; retained.
699,699,叉尾太阳鸟,Hainan Sunbird,Aethopyga christinae,Aethopyga christinae,Aethopyga christinae subsp. latouchii,NA,PASSERIFORMES,雀形目,花蜜鸟科,太阳鸟属,湖北省鸟类新记录———叉尾太阳鸟,NA,湖北后河国家级自然保护区干沟河南坡的公路边灌丛中,湖北省,Hubei,LC,分布变化,观察拍摄,110.537333333333,30.0736666666667,2003 年 7 月 16 日,2004,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIThaaFlHqDj4tKB81k96lS4Bi4E149 Whi1nDy6SteCcwVFc0Y5v0GlwNR-0RduPWSjho2YQtf 9UplQUrDy4S jyYozc SUPLqbkWnBhd29VU3BzAy6hAP7In9Q12cu1mH81pqfvNNxoDMmIJaMzIpejlm0hPLIx82f7kVRZn g==&uniplatform=NZKPT&language=CHS,"刘家武, 何定富, 戴宗兴, 吴法清, 黄大钱",湖北林业科技,Not a Migrant,Aethopyga christinae,Passeriformes,Hubei,LC,Range shift or distribution change,观察拍摄,湖北省鸟类新记录———叉尾太阳鸟,NA,NA,NA,NA,NA,Aethopyga christinae,FALSE,raw_table,No external row-level identity correction applied.,1,2004,TRUE,1,Unique species-province combination; retained.
700,700,蓝喉太阳鸟,Gould's Sunbird,Aethopyga gouldiae,Aethopyga gouldiae,Aethopyga gouldiae subsp. dabryii,NA,PASSERIFORMES,雀形目,花蜜鸟科,太阳鸟属,河南省雀形目鸟类新纪录———矛纹草鹛、蓝喉太阳鸟、棕胸岩鹨,NA,秦岭余脉的伏牛山北坡抱犊寨东南半山腰处,河南省,Henan,LC,分布变化,观察拍摄,111.315875,33.9608777777778,2016 年 4 月 13 日,2017,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJDQNB2HmdwpRKAH06XB94F0I6oZB9TZsHwDVzhsk4dgk2oZVe1FxuQ0l3VTDk 3XSDaRCNO2NGcjj6muer86TIp5zbco6dhrEOp52EESESzJJ6tw3Btuis5yPnPVwBJaqG Z8yPRZjgYWNSYkdVvWrWqdq9M8SFp-Xhn6Nb6J-uA==&uniplatform=NZKPT&language=CHS,"马朝红,赵海鹏,王建平,王大勇,李振奇,杜卿",四川动物,Not a Migrant,Aethopyga gouldiae,Passeriformes,Henan,LC,Range shift or distribution change,观察拍摄,河南省雀形目鸟类新纪录———矛纹草鹛、蓝喉太阳鸟、棕胸岩鹨,NA,NA,NA,NA,NA,Aethopyga gouldiae,FALSE,raw_table,No external row-level identity correction applied.,1,2017,TRUE,1,Unique species-province combination; retained.
869,869,紫背椋鸟,Chestnut-cheeked Starling,Agropsar philippensis,Agropsar philippensis,Agropsar philippensis,NA,PASSERIFORMES,雀形目,椋鸟科,NA,山东威海发现紫背椋鸟,NA,威海荣成市爱莲湾小区公园,山东省,Shandong,LC,NA,观察拍摄,122.591944444444,37.1930555555556,44320,2025,10.13859/j.cjz.202321117,高晓冬，李晓，刘广帅，杨秀峰，张洪海,动物学杂志,Full Migrant,Agropsar philippensis,Passeriformes,Shandong,LC,Unclear,观察拍摄,山东威海发现紫背椋鸟,NA,NA,NA,NA,NA,Agropsar philippensis,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
870,870,北椋鸟,Purple-backed Starling,Agropsar sturninus,Agropsar sturninus,Agropsar sturninus,NA,PASSERIFORMES,雀形目,椋鸟科,NA,西藏林芝市发现北椋鸟,NA,西藏自治区林芝市色季拉国家森林公园东久附近山上,西藏自治区,Tibet,LC,NA,观察拍摄,94.8138888888889,29.9577777777778,2020 年 5 月 3 日,2023,http://dx.doi.org/10.13859/j.cjz.202303018,范丽卿，赵璐璐，伊剑锋，刘威,动物学杂志,Full Migrant,Agropsar sturninus,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏林芝市发现北椋鸟,NA,NA,NA,NA,NA,Agropsar sturninus,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
71,71,鸳鸯,Mandarin Duck,Aix galericulata,Aix galericulata,Aix galericulata,NA,ANSERIFORMES,雁形目,鸭科,鸳鸯属,新疆鸟类新纪录——鸳鸯（Aix galericulata）,NA,民丰县萨勒吾则克乡渔湖进水口,新疆维吾尔自治区,Xinjiang,LC,分布变化,观察拍摄,82.9405555555556,37.2622222222222,2015年4月23～5月14日,2015,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUK3h6RXsmL CDjvqOiBrGVb SxsdkCjC-cuZny59Dx9Atu5xFOnuGFcsGck-9NTex-U4tOsw4Lb4kM9DDvtFiqFeAAHAhyy1Mc1gneiB8kfj0IeHod6NjyG06a6QMkMnUcI2AUOiYn7V-9-C49LaYwdJAW AHiyGEAzyc7JvHdtxg==&uniplatform=NZKPT&language=CHS,"陈文杰,张亮,马鸣",干旱区地理,Full Migrant,Aix galericulata,Anseriformes,Xinjiang,LC,Range shift or distribution change,观察拍摄,新疆鸟类新纪录——鸳鸯（Aix galericulata）,NA,NA,NA,NA,NA,Aix galericulata,FALSE,raw_table,No external row-level identity correction applied.,1,2015,TRUE,1,Unique species-province combination; retained.
70,70,鸳鸯,Mandarin Duck,Aix galericulata,Aix galericulata,Aix galericulata,NA,ANSERIFORMES,雁形目,鸭科,鸳鸯属,拉萨发现西藏鸟类新纪录——鸳鸯,NA,拉萨市宗角禄康公园水域内,西藏自治区,Tibet,LC,分布变化,观察拍摄,91.1824277777778,29.6496666666667,2021 年 11 月 17 日,2021,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUInN6dF3671BhtlpZ5TJ7VV6fOu6X31QD2ZGdjdehrDqTMo7 kzVRVk3ixrstitSfgctAbMWDz7cATncrW7TVJiOOd9I77HQlFMyPiNn63KEW95Ldcx0hxbCy8SL9B uX-JWAefqzi3jBnLCwy1M0Oy5MICDhGGnFyTSxMZDMZ1ZA==&uniplatform=NZKPT&language=CHS,"李扎西姐, 罗松拉姆, 李建川",西藏科技,Full Migrant,Aix galericulata,Anseriformes,Xizang,LC,Range shift or distribution change,观察拍摄,拉萨发现西藏鸟类新纪录——鸳鸯,NA,NA,NA,NA,NA,Aix galericulata,FALSE,raw_table,No external row-level identity correction applied.,1,2021,TRUE,1,Unique species-province combination; retained.
331,331,斑头大翠鸟,Blyth's Kingfisher,Alcedo hercules,Alcedo hercules,Alcedo hercules,NA,CORACIIFORMES,佛法僧目,翠鸟科,翠鸟属,福建省5种鸟类新纪录种和亚种,NA,将乐县福建龙栖山国家级自然保护区内,福建省,Fujian,NT,分布变化,观察,117.29652,26.508325,2006 年 5 月 3 日,2006,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKd6cnDZU2FerrGxNoL8a6lbhPrTJv oleM1HHJHqCeBIMtwy imFvp5FsI7C60ieRnVlDxogSnHQdsnIUGG-qzFgKmkNRQMPtBbrT7Fy8o83A2PX1Y0 dTBV8QsAiJXpbXaXgAOmEH9zdRYY1qH1KPnhSF2psp1eDRBoeOAHk nQ==&uniplatform=NZKPT&language=CHS,"刘伯锋,余希,杨金,郑丁团,王晓燕,黄丽",野生动物杂志,Not a Migrant,Alcedo hercules,Coraciiformes,Fujian,NT,Range shift or distribution change,观察,福建省5种鸟类新纪录种和亚种,NA,NA,NA,NA,NA,Alcedo hercules,FALSE,raw_table,No external row-level identity correction applied.,1,2006,TRUE,1,Unique species-province combination; retained.
449,449,灰眶雀鹛,Grey-cheeked Fulvetta,Alcippe morrisonia,Alcippe morrisonia,Alcippe morrisonia subsp. davidi,NA,PASSERIFORMES,雀形目,雀鹛科,雀鹛属,河南省鸟类新纪录———灰眶雀鹛,NA,河南省南阳市内乡县赤眉镇母猪凹村附近;河南省南阳市内乡县赤眉镇鱼贯口村附近,河南省,Henan,NR,分布变化,观察拍摄，记录鸣声,111.816666666667,33.25,2015 年 1 月 10 日,2016,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULnfy7DzPqEIjRllw-AJIm WS-sX5wwOdHgXKiSULT1bM19GxRQ7ja0wYMv9IBN0SLSN8d5rgsXQu KepX aRIU8jb UCKk5gU4j5U1LjHZDOmA7G7zT0s9Xw8-L9cJjtxM3LywOX8ILgPUkN ulgbUnurBfLsg9 pbu4ht8Gt QQ==&uniplatform=NZKPT&language=CHS,"王庆合,赵海鹏,张政,孙向伟,李彬,邓天鹏",四川动物,Not a Migrant,Alcippe morrisonia,Passeriformes,Henan,NR,Range shift or distribution change,观察拍摄，记录鸣声,河南省鸟类新纪录———灰眶雀鹛,NA,NA,NA,NA,NA,Alcippe morrisonia,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
