new_record_species,new_record_order,record_count_new_record,first_year,provinces_recorded,matched_species,match_status,match_type,taxonomy_source,review_flag,avibase_ioc_review,birdlife_review,candidate_species,note,model_ready
Spilornis cheela,Accipitriformes,2,2011,Heilongjiang | Shanghai,Spilornis cheela,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Spinus spinus,Passeriformes,1,2010,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Spizixos semitorques,Passeriformes,3,2017,Beijing | Hebei | Shandong,Spizixos semitorques,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Spodiopsar cineraceus,Passeriformes,1,2018,Tibet,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Garrulax cineraceus strenuus | Garrulax cineraceus,same epithet Garrulax cineraceus strenuus | Garrulax cineraceus,FALSE
Spodiopsar sericeus,Passeriformes,5,2001,Gansu | Jilin | Liaoning | Ningxia | Tianjin,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Stachyris humei,Passeriformes,1,2015,Tibet,Spelaeornis humei,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Stachyris nonggangensis,Passeriformes,1,2008,Guangxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Stachyris ruficeps bhamoensis | Stachyris ruficeps,same genus Stachyris ruficeps bhamoensis | Stachyris ruficeps,FALSE
Staphida castaniceps,Passeriformes,1,2025,Henan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Yuhina castaniceps plumbeiceps | Seicercus castaniceps castaniceps,same epithet Yuhina castaniceps plumbeiceps | Seicercus castaniceps castaniceps,FALSE
Staphida torqueola,Passeriformes,1,2022,Gansu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Arborophila torqueola | Arborophila torqueola batemani,same epithet Arborophila torqueola | Arborophila torqueola batemani,FALSE
Stercorarius longicaudus,Charadriiformes,1,2019,Jiangsu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Stercorarius parasiticus,Charadriiformes,5,2017,Hunan | Inner Mongolia | Sichuan | Tibet | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Stercorarius pomarinus,Charadriiformes,1,2007,Inner Mongolia,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Streptopelia decaocto,Columbiformes,1,2006,Heilongjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Streptopelia chinensis tigrina | Streptopelia orientalis orientalis,same genus Streptopelia chinensis tigrina | Streptopelia orientalis orientalis,FALSE
Sturnia pagodarum,Passeriformes,1,2023,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Sturnia sinensis,Passeriformes,1,2019,Jiangsu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Sturnus vulgaris,Passeriformes,4,2002,Heilongjiang | Inner Mongolia | Shaanxi | Tianjin,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Sula dactylatra,Suliformes,2,2021,Guangdong | Zhejiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Sula leucogaster,same genus Sula leucogaster,FALSE
Sula granti,NA,1,2025,Taiwan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Sula leucogaster,same genus Sula leucogaster,FALSE
Sula sula,Suliformes,4,2001,Fujian | Hebei | Jiangsu | Zhejiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Sula leucogaster,same genus Sula leucogaster,FALSE
Suthora alphonsiana,NA,1,2006,Guangxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Suthora conspicillata,NA,1,2011,Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Suthora fulvifrons,Passeriformes,1,2017,Hubei,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Suthora przewalskii,NA,1,2007,Sichuan,Paradoxornis przewalskii,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Suthora webbiana,NA,1,2024,Qinghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Sylvia atricapilla,Passeriformes,1,2013,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Sylviparus modestus,Passeriformes,1,2025,Gansu,Sylviparus modestus modestus,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Synthliboramphus antiquus,Charadriiformes,1,2006,Hainan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Syrmaticus humiae,Galliformes,1,2022,Yunnan,Syrmaticus humiae,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Syrmaticus reevesii,Galliformes,1,2021,Guangxi,Syrmaticus reevesii,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Syrrhaptes paradoxus,Pterocliformes,1,2006,Guangxi,Paradoxornis paradoxus,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Tarsiger chrysaeus,Passeriformes,3,2020,Guizhou | Henan | Hunan,Tarsiger chrysaeus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Tarsiger indicus,Passeriformes,1,2018,Shaanxi,Tarsiger indicus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Temnurus temnurus,Passeriformes,1,2022,Guangdong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Tephrodornis virgatus,Passeriformes,1,2020,Zhejiang,Accipiter virgatus affinis,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Tetrax tetrax,Otidiformes,1,2025,Shaanxi,Otis tetrax,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Thalasseus bengalensis,Charadriiformes,2,2018,Guangxi | Hebei,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Graminicola bengalensis | Gyps bengalensis | Centropus bengalensis,same epithet Graminicola bengalensis | Gyps bengalensis | Centropus bengalensis,FALSE
Thalasseus bergii,Charadriiformes,1,2013,Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Thalasseus bernsteini,same genus Thalasseus bernsteini,FALSE
Timalia pileata,Passeriformes,1,2011,Jiangxi,Timalia pileata smithi,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Todiramphus chloris,Coraciiformes,1,2006,Fujian,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Tragopan caboti,Galliformes,1,2022,Anhui,Tragopan caboti,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Tragopan temminckii,Galliformes,1,2021,Henan,Tragopan temminckii,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Treron curvirostra,Columbiformes,1,2023,Guangdong,Loxia curvirostra himalayensis,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Treron seimundi,Columbiformes,1,2022,Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Treron formosae | Treron sphenura | Treron sphenura sphenura | Treron apicauda | Treron sieboldii,same genus Treron formosae | Treron sphenura | Treron sphenura sphenura | Treron apicauda | Treron sieboldii,FALSE
Treron sieboldii,Columbiformes,3,2011,Henan | Jiangxi | Zhejiang,Treron sieboldii,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Treron sphenurus,Columbiformes,1,2023,Guangdong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Treron formosae | Treron sphenura | Treron sphenura sphenura | Treron apicauda | Treron sieboldii,same genus Treron formosae | Treron sphenura | Treron sphenura sphenura | Treron apicauda | Treron sieboldii,FALSE
Tringa brevipes,Charadriiformes,1,2014,Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Tringa guttifer | Tringa nebularia | Tringa ochropus | Tringa hypoleucos,same genus Tringa guttifer | Tringa nebularia | Tringa ochropus | Tringa hypoleucos,FALSE
Tringa guttifer,Charadriiformes,1,2006,Liaoning,Tringa guttifer,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Tringa stagnatilis,Charadriiformes,1,2025,Guizhou,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Tringa guttifer | Tringa nebularia | Tringa ochropus | Tringa hypoleucos,same genus Tringa guttifer | Tringa nebularia | Tringa ochropus | Tringa hypoleucos,FALSE
Turdus boulboul,Passeriformes,10,2007,Anhui | Fujian | Henan | Hunan | Jiangxi | Ningxia | Qinghai | Shaanxi | Tibet | Zhejiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,same genus Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,FALSE
Turdus cardis,Passeriformes,2,2014,Beijing | Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,same genus Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,FALSE
Turdus feae,Passeriformes,3,2012,Anhui | Guizhou | Sichuan,Turdus feae,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Turdus mandarinus,Passeriformes,2,2011,Beijing | Ningxia,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,same genus Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,FALSE
Turdus migratorius,NA,1,2024,Heilongjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,same genus Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,FALSE
Turdus naumanni,Passeriformes,1,2025,Heilongjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus naumanni eunomus | Turdus naumanni naumanni | Falco naumanni,same epithet Turdus naumanni eunomus | Turdus naumanni naumanni | Falco naumanni,FALSE
Turdus pilaris,Passeriformes,2,2012,Heilongjiang | Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,same genus Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,FALSE
Turdus rubrocanus,Passeriformes,4,2018,Henan | Inner Mongolia | Jiangxi | Shanxi,Turdus rubrocanus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Turdus ruficollis,Passeriformes,1,2021,Jiangsu,Turdus ruficollis,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Turdus viscivorus,Passeriformes,2,2019,Gansu | Inner Mongolia,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,same genus Turdus mupinensis | Turdus naumanni eunomus | Turdus naumanni naumanni | Turdus rubrocanus gouldii | Turdus ruficollis ruficollis,FALSE
Turnix suscitator,Charadriiformes,3,2023,Anhui | Zhejiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Tyto alba,NA,3,2004,Guangxi | Hainan | Tibet,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Motacilla alba alboides | Motacilla alba baicalensis,same epithet Motacilla alba alboides | Motacilla alba baicalensis,FALSE
Tyto longimembris,Strigiformes,1,2005,Hebei,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Urile pelagicus,NA,1,2024,Jiangsu,Haliaeetus pelagicus,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Urosphena squameiceps,Passeriformes,1,2017,Anhui,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Vanellus cinereus,Charadriiformes,1,2006,Hainan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Vanellus vanellus,same genus Vanellus vanellus,FALSE
Vanellus indicus,Charadriiformes,1,2019,Chongqing,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Caprimulgus indicus jotaka | Tarsiger indicus yunnanensis | Butastur indicus | Tarsiger indicus,same epithet Caprimulgus indicus jotaka | Tarsiger indicus yunnanensis | Butastur indicus | Tarsiger indicus,FALSE
Vanellus leucurus,Charadriiformes,1,2012,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Vanellus vanellus,same genus Vanellus vanellus,FALSE
Vanellus vanellus,Charadriiformes,1,2006,Hainan,Vanellus vanellus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Yuhina nigrimenta,Passeriformes,2,2007,Gansu | Shaanxi,Yuhina nigrimenta intermedia,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Zapornia bicolor,Gruiformes,1,2025,Hunan,Porzana bicolor,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Zoothera dixoni,Passeriformes,2,2016,Hubei | Hunan,Zoothera dixoni,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Zoothera mollissima,Passeriformes,2,2007,Hunan | Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Zoothera mollissima griseiceps | Zoothera mollissima mollissima,same epithet Zoothera mollissima griseiceps | Zoothera mollissima mollissima,FALSE
Zoothera monticola,Passeriformes,2,2007,Tibet | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Zoothera dauma aurea | Zoothera mollissima griseiceps | Zoothera mollissima mollissima | Zoothera dixoni | Zoothera dauma,same genus Zoothera dauma aurea | Zoothera mollissima griseiceps | Zoothera mollissima mollissima | Zoothera dixoni | Zoothera dauma,FALSE
Zosterops erythropleurus,Passeriformes,1,2019,Qinghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Zosterops palpebrosa | Zosterops japonica simplex,same genus Zosterops palpebrosa | Zosterops japonica simplex,FALSE
Zosterops meyeni,Passeriformes,1,2024,Hubei,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Zosterops palpebrosa | Zosterops japonica simplex,same genus Zosterops palpebrosa | Zosterops japonica simplex,FALSE
