"record_id","species","order_raw","order_cn","family","genus","province_cn","province_en_raw","year","iucn_raw","longitude","latitude","order","province","iucn"
457,"Plectrophenax nivalis","PASSERIFORMES","雀形目","Calcariidae","Plectrophenax","辽宁省","Liaoning",2022,"LC",123.683333333333,39.8166666666667,"Passeriformes","Liaoning","LC"
808,"Pnoepyga immaculata","PASSERIFORMES","雀形目","Pnoepygidae","Pnoepyga","西藏自治区","Tibet",2010,"LC",85.9666666666667,27.9833333333333,"Passeriformes","Tibet","LC"
482,"Podoces biddulphi","PASSERIFORMES","雀形目","Corvidae","Podoces","甘肃省","Gansu",2009,"NT",93.4666666666667,40.2833333333333,"Passeriformes","Gansu","NT"
897,"Pomatorhinus schisticeps","PASSERIFORMES","雀形目","Timaliidae","Pomatorhinus","西藏自治区","Tibet",2016,"LC",95.35,29.3333333333333,"Passeriformes","Tibet","LC"
898,"Pomatorhinus superciliaris","PASSERIFORMES","雀形目","Timaliidae","Pomatorhinus","西藏自治区","Tibet",2020,"LC",88.95,27.46,"Passeriformes","Tibet","LC"
472,"Prinia atrogularis","PASSERIFORMES","雀形目","Cisticolidae","Prinia","贵州省","Guizhou",2016,"LC",108.341944444444,26.3475,"Passeriformes","Guizhou","LC"
473,"Prinia atrogularis","PASSERIFORMES","雀形目","Cisticolidae","Prinia","湖南省","Hunan",2016,"LC",113.6275,25.9005555555556,"Passeriformes","Hunan","LC"
474,"Prinia atrogularis","PASSERIFORMES","雀形目","Cisticolidae","Prinia","湖南省","Hunan",2017,"LC",111.816666666667,24.9833333333333,"Passeriformes","Hunan","LC"
475,"Prinia flaviventris","PASSERIFORMES","雀形目","Cisticolidae","Prinia","湖北省","Hubei",2022,"LC",114.04,29.5747222222222,"Passeriformes","Hubei","LC"
476,"Prinia flaviventris","PASSERIFORMES","雀形目","Cisticolidae","Prinia","江苏省","Jiangsu",2023,"LC",121.435555555556,32.3413888888889,"Passeriformes","Jiangsu","LC"
477,"Prinia inornata","PASSERIFORMES","雀形目","Cisticolidae","Prinia","甘肃省","Gansu",2016,"LC",105.27,33.07,"Passeriformes","Gansu","LC"
478,"Prinia inornata","PASSERIFORMES","雀形目","Cisticolidae","Prinia","陕西省","Shaanxi",2023,"LC",108.699182,32.754791,"Passeriformes","Shaanxi","LC"
479,"Prinia rufescens","PASSERIFORMES","雀形目","Cisticolidae","Prinia","湖南省","Hunan",2025,"LC",111.949141666667,24.9829583333333,"Passeriformes","Hunan","LC"
480,"Prinia striata","PASSERIFORMES","雀形目","Cisticolidae","Prinia","山西省","Shanxi",2025,"LC",110.255402777778,34.8674611111111,"Passeriformes","Shanxi","LC"
809,"Prunella collaris","PASSERIFORMES","雀形目","Prunellidae","Prunella","湖南省","Hunan",2022,"LC",110.783333333333,30.1,"Passeriformes","Hunan","LC"
810,"Prunella himalayana","PASSERIFORMES","雀形目","Prunellidae","Prunella","山东省","Shandong",2010,"LC",117.116196997078,36.245332721799,"Passeriformes","Shandong","LC"
811,"Prunella immaculata","PASSERIFORMES","雀形目","Prunellidae","Prunella","陕西省","Shaanxi",2007,"LC",107.766666666667,33.9166666666667,"Passeriformes","Shaanxi","LC"
812,"Prunella immaculata","PASSERIFORMES","雀形目","Prunellidae","Prunella","陕西省","Shaanxi",2008,"LC",107.98,33.53,"Passeriformes","Shaanxi","LC"
814,"Prunella montanella","PASSERIFORMES","雀形目","Prunellidae","Prunella","新疆维吾尔自治区","Xinjiang",2008,"LC",87.5418333333333,44.1755277777778,"Passeriformes","Xinjiang","LC"
813,"Prunella montanella","PASSERIFORMES","雀形目","Prunellidae","Prunella","江苏省","Jiangsu",2025,"LC",121.042083333333,32.5606111111111,"Passeriformes","Jiangsu","LC"
815,"Prunella strophiata","PASSERIFORMES","雀形目","Prunellidae","Prunella","贵州省","Guizhou",2010,"LC",107.133333333333,28.1833333333333,"Passeriformes","Guizhou","LC"
816,"Prunella strophiata","PASSERIFORMES","雀形目","Prunellidae","Prunella","河南省","Henan",2017,"LC",111.319927777778,33.9599277777778,"Passeriformes","Henan","LC"
522,"Psarisomus dalhousiae","PASSERIFORMES","雀形目","Eurylaimidae","Psarisomus","西藏自治区","Tibet",2016,"LC",95.3203333333333,29.3361027777778,"Passeriformes","Tibet","LC"
731,"Pseudopodoces humilis","PASSERIFORMES","雀形目","Paridae","Pseudopodoces","内蒙古自治区","Inner Mongolia",2023,"LC",105.17885,23.614417,"Passeriformes","Inner Mongolia","LC"
582,"Pterorhinus berthemyi","PASSERIFORMES","雀形目","Leiothrichidae","Pterorhinus","江苏省","Juangsu",2009,"LC",118.86,32.06,"Passeriformes","Jiangsu","LC"
583,"Pterorhinus gularis","PASSERIFORMES","雀形目","Leiothrichidae","Pterorhinus","云南省","Yunnan",2007,"LC",101.51,22.48,"Passeriformes","Yunnan","LC"
584,"Pterorhinus lanceolatus","PASSERIFORMES","雀形目","Leiothrichidae","Pterorhinus","河南省","Henan",2017,"LC",111.319411111111,33.9622916666667,"Passeriformes","Henan","LC"
585,"Pterorhinus pectoralis","PASSERIFORMES","雀形目","Leiothrichidae","Pterorhinus","江苏省","Juangsu",2009,"LC",118.8533,32.070475,"Passeriformes","Jiangsu","LC"
586,"Pterorhinus sannio","PASSERIFORMES","雀形目","Leiothrichidae","Pterorhinus","河南省","Henan",2017,"LC",115.266666666667,31.7166666666667,"Passeriformes","Henan","LC"
949,"Pteruthius rufiventer","PASSERIFORMES","雀形目","Vireonidae","Pteruthius","西藏自治区","Tibet",2019,"LC",95.2613888888889,29.2855555555556,"Passeriformes","Tibet","LC"
952,"Pteruthius xanthochlorus","PASSERIFORMES","雀形目","Vireonidae","Pteruthius","湖南省","Hunan",2014,"LC",110.683333333333,29.9833333333333,"Passeriformes","Hunan","LC"
950,"Pteruthius xanthochlorus","PASSERIFORMES","雀形目","Vireonidae","Pteruthius","安徽省","Anhui",2016,"LC",118.533333333333,29.5666666666667,"Passeriformes","Anhui","LC"
951,"Pteruthius xanthochlorus","PASSERIFORMES","雀形目","Vireonidae","Pteruthius","贵州省","Guizhou",2018,"LC",106.187086111111,28.3380861111111,"Passeriformes","Guizhou","LC"
561,"Ptyonoprogne rupestris","PASSERIFORMES","雀形目","Hirundinidae","Ptyonoprogne","江苏省","Juangsu",2024,"LC",120.476388888889,31.2994444444444,"Passeriformes","Jiangsu","LC"
560,"Ptyonoprogne rupestris","PASSERIFORMES","雀形目","Hirundinidae","Ptyonoprogne","湖北省","Hubei",2025,"LC",113.687222222222,29.395,"Passeriformes","Hubei","LC"
822,"Pycnonotus aurigaster","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","海南省","Hainan",2006,"LC",110.333333333333,20,"Passeriformes","Hainan","LC"
823,"Pycnonotus blanfordi","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","云南省","Yunnan",2023,"LC",101.583333333333,21.3166666666667,"Passeriformes","Yunnan","LC"
824,"Pycnonotus goiavier","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","云南省","Yunnan",2020,"LC",101.266388888889,21.9322222222222,"Passeriformes","Yunnan","LC"
825,"Pycnonotus jocosus","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","海南省","Hainan",2011,"LC",110.333333333333,20,"Passeriformes","Hainan","LC"
826,"Pycnonotus jocosus","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","河南省","Henan",2013,"LC",113.7,34.71,"Passeriformes","Henan","LC"
827,"Pycnonotus jocosus","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","四川省","Sichuan",2018,"LC",104.67,30.63,"Passeriformes","Sichuan","LC"
828,"Pycnonotus sinensis","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","北京市","Beijing",2003,"LC",116.62,40.36,"Passeriformes","Beijing","LC"
830,"Pycnonotus sinensis","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","辽宁省","Liaoning",2006,"LC",121.59,38.92,"Passeriformes","Liaoning","LC"
833,"Pycnonotus sinensis","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","青海省","Qinghai",2006,"LC",101.75,36.63,"Passeriformes","Qinghai","LC"
832,"Pycnonotus sinensis","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","宁夏回族自治区","Ningxia",2011,"LC",106.733333333333,38.75,"Passeriformes","Ningxia","LC"
829,"Pycnonotus sinensis","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","吉林省","Jilin",2020,"LC",107.766666666667,33.9166666666667,"Passeriformes","Jilin","LC"
831,"Pycnonotus sinensis","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","内蒙古自治区","Inner Mongolia",2024,"LC",121.950555555556,45.1502777777778,"Passeriformes","Inner Mongolia","LC"
835,"Pycnonotus xanthorrhous","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","上海市","Shanghai",2018,"LC",121.961080555556,30.8794777777778,"Passeriformes","Shanghai","LC"
834,"Pycnonotus xanthorrhous","PASSERIFORMES","雀形目","Pycnonotidae","Pycnonotus","宁夏回族自治区","Ningxia",2019,"LC",106.386966666667,35.4053833333333,"Passeriformes","Ningxia","LC"
548,"Pyrrhula erythaca","PASSERIFORMES","雀形目","Fringillidae","Pyrrhula","湖南省","Hunan",2011,"LC",110.65,30.0333333333333,"Passeriformes","Hunan","LC"
551,"Pyrrhula nipalensis","PASSERIFORMES","雀形目","Fringillidae","Pyrrhula","陕西省","Shaanxi",2010,"LC",109.506433333333,31.9517,"Passeriformes","Shaanxi","LC"
550,"Pyrrhula nipalensis","PASSERIFORMES","雀形目","Fringillidae","Pyrrhula","湖南省","Hunan",2011,"LC",110.666666666667,30.05,"Passeriformes","Hunan","LC"
549,"Pyrrhula nipalensis","PASSERIFORMES","雀形目","Fringillidae","Pyrrhula","河南省","Henan",2024,"LC",111.925722222222,33.4998916666667,"Passeriformes","Henan","LC"
552,"Pyrrhula pyrrhula","PASSERIFORMES","雀形目","Fringillidae","Pyrrhula","青海省","Qinghai",2025,"LC",90.8602777777778,38.2602777777778,"Passeriformes","Qinghai","LC"
840,"Regulus regulus","PASSERIFORMES","雀形目","Regulidae","Regulus","安徽省","Anhui",2011,"LC",117.193611111111,31.8780555555556,"Passeriformes","Anhui","LC"
841,"Regulus regulus","PASSERIFORMES","雀形目","Regulidae","Regulus","湖南省","Hunan",2023,"LC",102.94,28.1833333333333,"Passeriformes","Hunan","LC"
842,"Remiz consobrinus","PASSERIFORMES","雀形目","Remizidae","Remiz","广西壮族自治区","Guangxi",2015,"LC",108.316666666667,22.5833333333333,"Passeriformes","Guangxi","LC"
844,"Remiz consobrinus","PASSERIFORMES","雀形目","Remizidae","Remiz","陕西省","Shaanxi",2015,"LC",109.437777777778,34.7969444444444,"Passeriformes","Shaanxi","LC"
845,"Remiz consobrinus","PASSERIFORMES","雀形目","Remizidae","Remiz","四川省","Sichuan",2021,"LC",102.69053,24.810808,"Passeriformes","Sichuan","LC"
843,"Remiz consobrinus","PASSERIFORMES","雀形目","Remizidae","Remiz","贵州省","Guizhou",2024,"LC",106.663375,26.7271472222222,"Passeriformes","Guizhou","LC"
846,"Remiz coronatus","PASSERIFORMES","雀形目","Remizidae","Remiz","甘肃省","Gansu",2022,"LC",103.450111111111,38.9652222222222,"Passeriformes","Gansu","LC"
847,"Remiz coronatus","PASSERIFORMES","雀形目","Remizidae","Remiz","内蒙古自治区","Inner Mongolia",2022,"LC",101.649666666667,39.2131388888889,"Passeriformes","Inner Mongolia","LC"
848,"Remiz coronatus","PASSERIFORMES","雀形目","Remizidae","Remiz","内蒙古自治区","Inner Mongolia",2023,"LC",105.66899,38.833507,"Passeriformes","Inner Mongolia","LC"
849,"Remiz pendulinus","PASSERIFORMES","雀形目","Remizidae","Remiz","新疆维吾尔自治区","Xinjiang",2024,"LC",82.88,44.79,"Passeriformes","Xinjiang","LC"
553,"Rhodospiza obsoleta","PASSERIFORMES","雀形目","Fringillidae","Rhodospiza","陕西省","Shaanxi",2010,"LC",109.744166666667,38.2519166666667,"Passeriformes","Shaanxi","LC"
562,"Riparia riparia","PASSERIFORMES","雀形目","Hirundinidae","Riparia","海南省","Hainan",2006,"LC",110.01,19.97,"Passeriformes","Hainan","LC"
836,"Rubigula flaviventris","PASSERIFORMES","雀形目","Pycnonotidae","Rubigula","广西壮族自治区","Guangxi",2013,"LC",106.633333333333,23.4333333333333,"Passeriformes","Guangxi","LC"
692,"Saxicola ferreus","PASSERIFORMES","雀形目","Muscicapidae","Saxicola","天津市","Tianjin",2019,"LC",117.630555555556,39.0683333333333,"Passeriformes","Tianjin","LC"
693,"Saxicola rubetra","PASSERIFORMES","雀形目","Muscicapidae","Saxicola","新疆维吾尔自治区","Xinjiang",2023,"LC",87.4216666666667,47.7597222222222,"Passeriformes","Xinjiang","LC"
860,"Sitta cinnamoventris","PASSERIFORMES","雀形目","Sittidae","Sitta","西藏自治区","Tibet",2017,"LC",95.395,29.4111111111111,"Passeriformes","Tibet","LC"
861,"Sitta formosa","PASSERIFORMES","雀形目","Sittidae","Sitta","西藏自治区","Tibet",2019,"VU",95.36,29.33,"Passeriformes","Tibet","VU"
862,"Sitta villosa","PASSERIFORMES","雀形目","Sittidae","Sitta","黑龙江省","Heilongjiang",2006,"LC",126.66285,45.74208,"Passeriformes","Heilongjiang","LC"
863,"Sitta villosa","PASSERIFORMES","雀形目","Sittidae","Sitta","山东省","Shandong",2024,"LC",117.865833333333,38.2575,"Passeriformes","Shandong","LC"
732,"Sittiparus varius","PASSERIFORMES","雀形目","Paridae","Sittiparus","上海市","Shanghai",2013,"LC",121.968208333333,30.8842166666667,"Passeriformes","Shanghai","LC"
554,"Spinus spinus","PASSERIFORMES","雀形目","Fringillidae","Spinus","新疆维吾尔自治区","Xinjiang",2010,"LC",97.336333,41.686202,"Passeriformes","Xinjiang","LC"
839,"Spizixos semitorques","PASSERIFORMES","雀形目","Pycnonotidae","Spizixos","山东省","Shandong",2017,"LC",119.55375,35.49675,"Passeriformes","Shandong","LC"
838,"Spizixos semitorques","PASSERIFORMES","雀形目","Pycnonotidae","Spizixos","河北省","Hebei",2020,"LC",114.008055555556,37.1405555555556,"Passeriformes","Hebei","LC"
837,"Spizixos semitorques","PASSERIFORMES","雀形目","Pycnonotidae","Spizixos","北京市","Beijing",2022,"LC",116.334380555556,39.9395111111111,"Passeriformes","Beijing","LC"
875,"Spodiopsar cineraceus","PASSERIFORMES","雀形目","Sturnidae","Spodiopsar","西藏自治区","Tibet",2018,"LC",91.5588166666667,29.8368555555556,"Passeriformes","Tibet","LC"
880,"Spodiopsar sericeus","PASSERIFORMES","雀形目","Sturnidae","Spodiopsar","天津市","Tianjin",2001,"LC",117.31,39.08,"Passeriformes","Tianjin","LC"
878,"Spodiopsar sericeus","PASSERIFORMES","雀形目","Sturnidae","Spodiopsar","辽宁省","Liaoning",2014,"LC",124.15,39.9666666666667,"Passeriformes","Liaoning","LC"
876,"Spodiopsar sericeus","PASSERIFORMES","雀形目","Sturnidae","Spodiopsar","甘肃省","Gansu",2015,"LC",105.485,32.9983333333333,"Passeriformes","Gansu","LC"
879,"Spodiopsar sericeus","PASSERIFORMES","雀形目","Sturnidae","Spodiopsar","宁夏回族自治区","Ningxia",2024,"LC",105.045833333333,37.4672222222222,"Passeriformes","Ningxia","LC"
877,"Spodiopsar sericeus","PASSERIFORMES","雀形目","Sturnidae","Spodiopsar","吉林省","Jilin",2025,"LC",123.790833333333,44.2280555555556,"Passeriformes","Jilin","LC"
899,"Stachyris humei","PASSERIFORMES","雀形目","Timaliidae","Stachyris","西藏自治区","Tibet",2015,"NT",95.4736111111111,29.5958333333333,"Passeriformes","Tibet","NT"
900,"Stachyris nonggangensis","PASSERIFORMES","雀形目","Timaliidae","Stachyris","广西壮族自治区","Guangxi",2008,"VU",117.19937,39.085099,"Passeriformes","Guangxi","VU"
954,"Staphida castaniceps","PASSERIFORMES","雀形目","Zosteropidae","Staphida","河南省","Henan",2025,"LC",108.04197,33.30024,"Passeriformes","Henan","LC"
955,"Staphida torqueola","PASSERIFORMES","雀形目","Zosteropidae","Staphida","甘肃省","Gansu",2022,"LC",105.466666666667,32.8833333333333,"Passeriformes","Gansu","LC"
881,"Sturnia pagodarum","PASSERIFORMES","雀形目","Sturnidae","Sturnia","新疆维吾尔自治区","Xinjiang",2023,"LC",75.45,37.15,"Passeriformes","Xinjiang","LC"
882,"Sturnia sinensis","PASSERIFORMES","雀形目","Sturnidae","Sturnia","江苏省","Juangsu",2019,"LC",119.776855555556,33.8610333333333,"Passeriformes","Jiangsu","LC"
886,"Sturnus vulgaris","PASSERIFORMES","雀形目","Sturnidae","Sturnus","天津市","Tianjin",2002,"LC",117.19937,39.085099,"Passeriformes","Tianjin","LC"
883,"Sturnus vulgaris","PASSERIFORMES","雀形目","Sturnidae","Sturnus","黑龙江省","Heilongjiang",2008,"LC",124.216666666667,47.2,"Passeriformes","Heilongjiang","LC"
885,"Sturnus vulgaris","PASSERIFORMES","雀形目","Sturnidae","Sturnus","陕西省","Shaanxi",2013,"LC",109.536241666667,34.8118416666667,"Passeriformes","Shaanxi","LC"
884,"Sturnus vulgaris","PASSERIFORMES","雀形目","Sturnidae","Sturnus","内蒙古自治区","Inner Mongolia",2014,"LC",121.5,51.33,"Passeriformes","Inner Mongolia","LC"
713,"Suthora alphonsiana","PASSERIFORMES","雀形目","Paradoxornithidae","Sinosuthora","广西壮族自治区","Guangxi",2006,"LC",105.09383,24.48957,"Passeriformes","Guangxi","LC"
714,"Suthora conspicillata","PASSERIFORMES","雀形目","Paradoxornithidae","Sinosuthora","湖南省","Hunan",2011,"LC",110.55,30.05,"Passeriformes","Hunan","LC"
717,"Suthora fulvifrons","PASSERIFORMES","雀形目","Paradoxornithidae","Suthora","湖北省","Hubei",2017,"LC",110.1925,31.4538888888889,"Passeriformes","Hubei","LC"
715,"Suthora przewalskii","PASSERIFORMES","雀形目","Paradoxornithidae","Sinosuthora","四川省","Sichuan",2007,"LC",104.76222,32.579169,"Passeriformes","Sichuan","LC"
716,"Suthora webbiana","PASSERIFORMES","雀形目","Paradoxornithidae","Sinosuthora","青海省","Qinghai",2024,"LC",102.17,37.0933333333333,"Passeriformes","Qinghai","LC"
891,"Sylvia atricapilla","PASSERIFORMES","雀形目","Sylviidae","Sylvia","新疆维吾尔自治区","Xinjiang",2013,"LC",76,39.4666666666667,"Passeriformes","Xinjiang","LC"
733,"Sylviparus modestus","PASSERIFORMES","雀形目","Paridae","Sylviparus","甘肃省","Gansu",2025,"LC",104.63075,32.94551,"Passeriformes","Gansu","LC"
694,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","Muscicapidae","Tarsiger","贵州省","Guizhou",2020,"LC",106.5673,26.2910944444444,"Passeriformes","Guizhou","LC"
695,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","Muscicapidae","Tarsiger","河南省","Henan",2023,"LC",113.9,35.3166666666667,"Passeriformes","Henan","LC"
696,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","Muscicapidae","Tarsiger","湖南省","Hunan",2023,"LC",110.558888888889,29.3377777777778,"Passeriformes","Hunan","LC"
697,"Tarsiger indicus","PASSERIFORMES","雀形目","Muscicapidae","Tarsiger","陕西省","Shaanxi",2018,"LC",107.833333333333,33.6666666666667,"Passeriformes","Shaanxi","LC"
483,"Temnurus temnurus","PASSERIFORMES","雀形目","Corvidae","Temnurus","广东省","Guangdong",2022,"LC",111.433333333333,21.7900083333333,"Passeriformes","Guangdong","LC"
947,"Tephrodornis virgatus","PASSERIFORMES","雀形目","Vangidae","Tephrodornis","浙江省","Zhejiang",2020,"LC",119.870804,27.753049,"Passeriformes","Zhejiang","LC"
901,"Timalia pileata","PASSERIFORMES","雀形目","Timaliidae","Timalia","江西省","Jiangxi",2011,"LC",114.380555555556,24.4883333333333,"Passeriformes","Jiangxi","LC"
919,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","陕西省","Shaanxi",2007,"LC",107.98,33.53,"Passeriformes","Shaanxi","LC"
915,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","湖南省","Hunan",2010,"LC",110.65,28.8,"Passeriformes","Hunan","LC"
916,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","江西省","Jiangxi",2018,"LC",114.042777777778,26.3013888888889,"Passeriformes","Jiangxi","LC"
917,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","宁夏回族自治区","Ningxia",2019,"LC",106.349122222222,35.2734305555556,"Passeriformes","Ningxia","LC"
913,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","福建省","Fujian",2020,"LC",117.783823079207,27.8627283514116,"Passeriformes","Fujian","LC"
914,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","河南省","Henan",2020,"LC",111.923612725831,33.4952944929414,"Passeriformes","Henan","LC"
920,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","西藏自治区","Tibet",2020,"LC",90.435,27.74,"Passeriformes","Tibet","LC"
921,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","浙江省","Zhejiang",2022,"LC",119.716666666667,30.25,"Passeriformes","Zhejiang","LC"
912,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","安徽省","Anhui",2023,"LC",115.683333333333,31.2666666666667,"Passeriformes","Anhui","LC"
918,"Turdus boulboul","PASSERIFORMES","雀形目","Turdidae","Turdus","青海省","Qinghai Province",2025,"LC",102.6755,35.807,"Passeriformes","Qinghai","LC"
922,"Turdus cardis","PASSERIFORMES","雀形目","Turdidae","Turdus","北京市","Beijing",2014,"LC",116.32644,39.999667,"Passeriformes","Beijing","LC"
923,"Turdus cardis","PASSERIFORMES","雀形目","Turdidae","Turdus","陕西省","Shaanxi",2019,"LC",109.049166666667,34.3230555555556,"Passeriformes","Shaanxi","LC"
926,"Turdus feae","PASSERIFORMES","雀形目","Turdidae","Turdus","四川省","Sichuan",2012,"VU",104.066388888889,30.64,"Passeriformes","Sichuan","VU"
925,"Turdus feae","PASSERIFORMES","雀形目","Turdidae","Turdus","贵州省","Guizhou",2016,"VU",107.15,28.2,"Passeriformes","Guizhou","VU"
924,"Turdus feae","PASSERIFORMES","雀形目","Turdidae","Turdus","安徽省","Anhui",2024,"VU",117.266666666667,31.8333333333333,"Passeriformes","Anhui","VU"
927,"Turdus mandarinus","PASSERIFORMES","雀形目","Turdidae","Turdus","北京市","Beijing",2011,"LC",115.25,40,"Passeriformes","Beijing","LC"
928,"Turdus mandarinus","PASSERIFORMES","雀形目","Turdidae","Turdus","宁夏回族自治区","Ningxia",2021,"LC",106.216666666667,37.35,"Passeriformes","Ningxia","LC"
946,"Turdus migratorius","PASSERIFORMES","雀形目","Turdidae",NA,"黑龙江省","Heilongjiang",2024,"LC",126.55891,45.75142,"Passeriformes","Heilongjiang","LC"
929,"Turdus naumanni","PASSERIFORMES","雀形目","Turdidae","Turdus","黑龙江省","Heilongjiang",2025,"LC",129.158611111111,46.0769444444445,"Passeriformes","Heilongjiang","LC"
930,"Turdus pilaris","PASSERIFORMES","雀形目","Turdidae","Turdus","黑龙江省","Heilongjiang",2012,"LC",125.1435,51.1388611111111,"Passeriformes","Heilongjiang","LC"
931,"Turdus pilaris","PASSERIFORMES","雀形目","Turdidae","Turdus","陕西省","Shaanxi",2023,"LC",108.751666666667,34.1397222222222,"Passeriformes","Shaanxi","LC"
933,"Turdus rubrocanus","PASSERIFORMES","雀形目","Turdidae","Turdus","江西省","Jiangxi",2018,"LC",115.277191666667,29.0066416666667,"Passeriformes","Jiangxi","LC"
935,"Turdus rubrocanus","PASSERIFORMES","雀形目","Turdidae","Turdus","山西省","Shanxi",2018,"LC",111.916666666667,37.65,"Passeriformes","Shanxi","LC"
932,"Turdus rubrocanus","PASSERIFORMES","雀形目","Turdidae","Turdus","河南省","Henan",2020,"LC",114.248333333333,31.9361111111111,"Passeriformes","Henan","LC"
934,"Turdus rubrocanus","PASSERIFORMES","雀形目","Turdidae","Turdus","内蒙古自治区","Inner Mongolia",2023,"LC",103.7,38.3,"Passeriformes","Inner Mongolia","LC"
936,"Turdus ruficollis","PASSERIFORMES","雀形目","Turdidae","Turdus","江苏省","Juangsu",2021,"LC",119.489166666667,31.5541666666667,"Passeriformes","Jiangsu","LC"
937,"Turdus viscivorus","PASSERIFORMES","雀形目","Turdidae","Turdus","甘肃省","Gansu",2019,"LC",101.333333333333,39.2666666666667,"Passeriformes","Gansu","LC"
938,"Turdus viscivorus","PASSERIFORMES","雀形目","Turdidae","Turdus","内蒙古自治区","Inner Mongolia",2023,"LC",101.07473,42.129931,"Passeriformes","Inner Mongolia","LC"
859,"Urosphena squameiceps","PASSERIFORMES","雀形目","Scotocercidae","Urosphena","安徽省","Anhui",2017,"LC",118.500280555556,31.691575,"Passeriformes","Anhui","LC"
957,"Yuhina nigrimenta","PASSERIFORMES","雀形目","Zosteropidae","Yuhina","陕西省","Shaanxi",2007,"LC",107.25,32.55,"Passeriformes","Shaanxi","LC"
956,"Yuhina nigrimenta","PASSERIFORMES","雀形目","Zosteropidae","Yuhina","甘肃省","Gansu",2017,"LC",105.381944444444,32.875725,"Passeriformes","Gansu","LC"
940,"Zoothera dixoni","PASSERIFORMES","雀形目","Turdidae","Zoothera","湖南省","Hunan",2016,"LC",110.095730555556,29.779475,"Passeriformes","Hunan","LC"
939,"Zoothera dixoni","PASSERIFORMES","雀形目","Turdidae","Zoothera","湖北省","Hubei",2020,"LC",109.711111111111,29.9852777777778,"Passeriformes","Hubei","LC"
943,"Zoothera mollissima","PASSERIFORMES","雀形目","Turdidae","Zoothera","陕西省","Shaanxi",2007,"LC",107.891657287872,34.1039140027229,"Passeriformes","Shaanxi","LC"
941,"Zoothera mollissima","PASSERIFORMES","雀形目","Turdidae","Zoothera","湖南省","Hunan",2014,"LC",110.744805555556,29.8678333333333,"Passeriformes","Hunan","LC"
945,"Zoothera monticola","PASSERIFORMES","雀形目","Turdidae","Zoothera","云南省","Yunnan",2007,"LC",97.8333333333333,24.0166666666667,"Passeriformes","Yunnan","LC"
944,"Zoothera monticola","PASSERIFORMES","雀形目","Turdidae","Zoothera","西藏自治区","Tibet",2020,"LC",91.96,27.99,"Passeriformes","Tibet","LC"
958,"Zosterops erythropleurus","PASSERIFORMES","雀形目","Zosteropidae","Zosterops","青海省","Qinghai",2019,"LC",102.666666666667,35.8,"Passeriformes","Qinghai","LC"
959,"Zosterops meyeni","PASSERIFORMES","雀形目","Zosteropidae","Zosterops","湖北省","Hubei",2024,"LC",113.333333333333,33.5666666666667,"Passeriformes","Hubei","LC"
961,"Ardea intermedia","PELECANIFORMES","鹈形目","Ardeidae","Ardea","辽宁省","Liaoning",2006,"LC",124.19,39.97,"Pelecaniformes","Liaoning","LC"
960,"Ardea intermedia","PELECANIFORMES","鹈形目","Ardeidae","Ardea","吉林省","Jilin",2023,"LC",125.368252777778,43.9628027777778,"Pelecaniformes","Jilin","LC"
962,"Ardea purpurea","PELECANIFORMES","鹈形目","Ardeidae","Ardea","新疆维吾尔自治区","Xinjiang",2019,"LC",74.5727777777778,38.9425,"Pelecaniformes","Xinjiang","LC"
963,"Ardeola bacchus","PELECANIFORMES","鹈形目","Ardeidae","Ardeola","新疆维吾尔自治区","Xinjiang",2001,"LC",83.6666666666667,39.1666666666667,"Pelecaniformes","Xinjiang","LC"
965,"Ardeola grayii","PELECANIFORMES","鹈形目","Ardeidae","Ardeola","云南省","Yunnan",2016,"LC",102.646519444444,25.013625,"Pelecaniformes","Yunnan","LC"
