"order","province","n_records","x_order","y_order","x_province","y_province","edge_color"
"Phoenicopteriformes","Qinghai",1,-0.398401089846242,-0.917211301505453,0.989821441880933,0.142314838273285,"#DCB9FA"
"Phoenicopteriformes","Shaanxi",1,-0.398401089846242,-0.917211301505453,0.28173255684143,-0.959492973614497,"#DCB9FA"
"Phoenicopteriformes","Shandong",1,-0.398401089846242,-0.917211301505453,0.971811568323542,0.235758935509427,"#DCB9FA"
"Phoenicopteriformes","Shanghai",1,-0.398401089846242,-0.917211301505453,0.866025403784439,0.5,"#DCB9FA"
"Phoenicopteriformes","Sichuan",1,-0.398401089846242,-0.917211301505453,0.971811568323542,-0.235758935509427,"#DCB9FA"
"Phoenicopteriformes","Tianjin",1,-0.398401089846242,-0.917211301505453,0.909631995354518,0.415415013001886,"#DCB9FA"
"Phoenicopteriformes","Xinjiang",1,-0.398401089846242,-0.917211301505453,0.989821441880933,-0.142314838273285,"#DCB9FA"
"Phoenicopteriformes","Yunnan",1,-0.398401089846242,-0.917211301505453,0.0950560433041828,-0.995471922573085,"#DCB9FA"
"Piciformes","Gansu",1,-0.979084087682323,0.203456013052634,0.371662455660328,-0.928367933016073,"#FFB3B5"
"Piciformes","Guangdong",1,-0.979084087682323,0.203456013052634,0.540640817455598,0.841253532831181,"#FFB3B5"
"Piciformes","Guangxi",2,-0.979084087682323,0.203456013052634,0.618158986220605,-0.786053094742788,"#FFB3B5"
"Piciformes","Hunan",1,-0.979084087682323,0.203456013052634,0.18925124436041,-0.981928697262707,"#FFB3B5"
"Piciformes","Qinghai",1,-0.979084087682323,0.203456013052634,0.989821441880933,0.142314838273285,"#FFB3B5"
"Piciformes","Shandong",1,-0.979084087682323,0.203456013052634,0.971811568323542,0.235758935509427,"#FFB3B5"
"Piciformes","Sichuan",1,-0.979084087682323,0.203456013052634,0.971811568323542,-0.235758935509427,"#FFB3B5"
"Piciformes","Tibet",1,-0.979084087682323,0.203456013052634,6.12323399573677e-17,-1,"#FFB3B5"
"Piciformes","Yunnan",1,-0.979084087682323,0.203456013052634,0.0950560433041828,-0.995471922573085,"#FFB3B5"
"Piciformes","Zhejiang",1,-0.979084087682323,0.203456013052634,0.755749574354258,-0.654860733945285,"#FFB3B5"
"Podicipediformes","Gansu",2,-0.730835964278124,-0.682553143218654,0.371662455660328,-0.928367933016073,"#69D6E2"
"Podicipediformes","Shaanxi",2,-0.730835964278124,-0.682553143218654,0.28173255684143,-0.959492973614497,"#69D6E2"
"Podicipediformes","Tibet",1,-0.730835964278124,-0.682553143218654,6.12323399573677e-17,-1,"#69D6E2"
"Procellariiformes","Anhui",1,-0.979084087682323,-0.203456013052633,0.540640817455598,-0.841253532831181,"#C3CD83"
"Procellariiformes","Fujian",2,-0.979084087682323,-0.203456013052633,0.618158986220605,0.786053094742787,"#C3CD83"
"Procellariiformes","Hebei",1,-0.979084087682323,-0.203456013052633,0.45822652172741,0.888835448654923,"#C3CD83"
"Procellariiformes","Shanghai",1,-0.979084087682323,-0.203456013052633,0.866025403784439,0.5,"#C3CD83"
"Procellariiformes","Tianjin",1,-0.979084087682323,-0.203456013052633,0.909631995354518,0.415415013001886,"#C3CD83"
"Procellariiformes","Yunnan",1,-0.979084087682323,-0.203456013052633,0.0950560433041828,-0.995471922573085,"#C3CD83"
"Procellariiformes","Zhejiang",2,-0.979084087682323,-0.203456013052633,0.755749574354258,-0.654860733945285,"#C3CD83"
"Pterocliformes","Guangxi",1,-0.269796771157024,-0.962917287347799,0.618158986220605,-0.786053094742788,"#F4B1EB"
"Strigiformes","Anhui",1,-0.887885218402375,0.460065037731152,0.540640817455598,-0.841253532831181,"#C9A0DC"
"Strigiformes","Beijing",1,-0.887885218402375,0.460065037731152,0.690079011482112,0.72373403810507,"#C9A0DC"
"Strigiformes","Chongqing",1,-0.887885218402375,0.460065037731152,0.371662455660328,0.928367933016073,"#C9A0DC"
"Strigiformes","Gansu",1,-0.887885218402375,0.460065037731152,0.371662455660328,-0.928367933016073,"#C9A0DC"
"Strigiformes","Guangxi",3,-0.887885218402375,0.460065037731152,0.618158986220605,-0.786053094742788,"#C9A0DC"
"Strigiformes","Hainan",1,-0.887885218402375,0.460065037731152,0.998867339183008,-0.0475819158237423,"#C9A0DC"
"Strigiformes","Hebei",1,-0.887885218402375,0.460065037731152,0.45822652172741,0.888835448654923,"#C9A0DC"
"Strigiformes","Henan",1,-0.887885218402375,0.460065037731152,0.690079011482112,-0.72373403810507,"#C9A0DC"
"Strigiformes","Hunan",1,-0.887885218402375,0.460065037731152,0.18925124436041,-0.981928697262707,"#C9A0DC"
"Strigiformes","Inner Mongolia",1,-0.887885218402375,0.460065037731152,0.814575952050336,-0.580056909571198,"#C9A0DC"
"Strigiformes","Jiangxi",1,-0.887885218402375,0.460065037731152,0.998867339183008,0.0475819158237423,"#C9A0DC"
"Strigiformes","Shanxi",1,-0.887885218402375,0.460065037731152,0.28173255684143,0.959492973614497,"#C9A0DC"
"Strigiformes","Tibet",1,-0.887885218402375,0.460065037731152,6.12323399573677e-17,-1,"#C9A0DC"
"Strigiformes","Yunnan",1,-0.887885218402375,0.460065037731152,0.0950560433041828,-0.995471922573085,"#C9A0DC"
"Strigiformes","Zhejiang",2,-0.887885218402375,0.460065037731152,0.755749574354258,-0.654860733945285,"#C9A0DC"
"Suliformes","Beijing",1,-0.997668769190539,0.0682424133646713,0.690079011482112,0.72373403810507,"#F3BA99"
"Suliformes","Fujian",2,-0.997668769190539,0.0682424133646713,0.618158986220605,0.786053094742787,"#F3BA99"
"Suliformes","Guangdong",1,-0.997668769190539,0.0682424133646713,0.540640817455598,0.841253532831181,"#F3BA99"
"Suliformes","Hebei",1,-0.997668769190539,0.0682424133646713,0.45822652172741,0.888835448654923,"#F3BA99"
"Suliformes","Jiangsu",2,-0.997668769190539,0.0682424133646713,0.45822652172741,-0.888835448654923,"#F3BA99"
"Suliformes","Jiangxi",1,-0.997668769190539,0.0682424133646713,0.998867339183008,0.0475819158237423,"#F3BA99"
"Suliformes","Liaoning",2,-0.997668769190539,0.0682424133646713,0.945000818714668,-0.327067963317422,"#F3BA99"
"Suliformes","Shaanxi",1,-0.997668769190539,0.0682424133646713,0.28173255684143,-0.959492973614497,"#F3BA99"
"Suliformes","Taiwan",1,-0.997668769190539,0.0682424133646713,0.0950560433041828,0.995471922573085,"#F3BA99"
"Suliformes","Yunnan",1,-0.997668769190539,0.0682424133646713,0.0950560433041828,-0.995471922573085,"#F3BA99"
"Suliformes","Zhejiang",2,-0.997668769190539,0.0682424133646713,0.755749574354258,-0.654860733945285,"#F3BA99"
"Trogoniformes","Tibet",1,-0.136166649096247,-0.990685946036331,6.12323399573677e-17,-1,"#FFAFD2"
