term,Estimate,Std. Error,z value,Pr(>|z|),model,scale_id,climate_id,climate_label,climate_var,effort_id,effort_label,effort_var,hr,hr_lower,hr_upper
effort_pc1_z,0.00626936439188308,2.08426774095604,0.00300794579731266,0.997600010107673,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00628905799076,0.0169261518244003,59.8256283375747
climate_velocity_z:effort_pc1_z,0.00190926311248365,2.11192176670916,0.000904040643256734,0.999278680026662,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,1.00191108691582,0.0159633884653265,62.8830043361543
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33617680964118,1.29541650988722,2.57536999426665,0.0100132908485818,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,28.1114455861253,2.21923035816192,356.093440248452
year_c,0.00338123450396234,0.20242805516031,0.0167033887732835,0.986673243688859,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.0033869573256,0.674773801196205,1.49203389987332
climate_velocity_z,-0.000793759721970787,1.32286318681315,-0.000600031605598611,0.999521244074628,M1,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.999206555221942,0.0747500344474694,13.3566993965753
(Intercept),3.33574438228679,1.28719796225779,2.59147736408452,0.00955648282173401,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,28.0992920560311,2.25429295032702,350.251822388743
year_c,0.0026265665272322,0.299942420177233,0.00875690249375259,0.993013091996468,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00263001897513,0.556960711739006,1.8049153804966
log_effort_days_z,0.00687092889159263,1.98863525053571,0.00345509760512477,0.997243236449708,M2,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00689458787888,0.0204278898533042,49.6300263208921
(Intercept),3.33577560823391,1.29650695997928,2.5728944858786,0.0100851949101648,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,28.1001694967385,2.21360402252204,356.712184162817
year_c,0.00263217168557591,0.300871699993615,0.00874848543625661,0.993019807579447,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00263563889089,0.555950309403478,1.80821596349643
climate_velocity_z,-0.000268978737949775,1.30613461273359,-0.000205934928396724,0.999835687701264,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.999731057433588,0.0772821074065813,12.9326466466437
log_effort_days_z,0.00681354456104646,2.0041368720147,0.00339974013561111,0.997287405060522,M3,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00683680956482,0.0198154226139122,51.1581499343316
(Intercept),3.33576123159101,1.29784388734671,2.57023303350496,0.0101630124984989,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,28.09976551354,2.20777939644145,357.642988782587
year_c,0.00262531604597215,0.303283717055038,0.008656303976569,0.993093354957912,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00262876520586,0.553324434099389,1.81677218439564
climate_velocity_z,-0.000353721107619845,1.39180223303849,-0.000254146098650542,0.999797220753881,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.999646341444316,0.0653311649923518,15.2958057319197
log_effort_days_z,0.00691706604769509,2.08326250293772,0.00332030458856767,0.997350785099297,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.00694104420333,0.0169705220056656,59.7465573635735
climate_velocity_z:log_effort_days_z,-0.000213980109038822,1.21505473497792,-0.00017610738255566,0.999859486639142,M4,grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.999786042783072,0.0923914108646225,10.8188858898201
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33639608821544,1.30516174130497,2.55630852684935,0.0105789274257993,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,28.1176104997258,2.17772134435409,363.040029094624
year_c,0.0032874097043269,0.21198132175259,0.01550801588153,0.987626889513965,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00329281916169,0.662194485842662,1.52009191031013
mahalanobis_dist_z,0.00207970724238995,1.28103248702308,0.00162346174937598,0.998704665504122,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00208187133346,0.081370378936963,12.3407078838
(Intercept),3.33667778696917,1.30392728777809,2.55894467294638,0.0104990449375829,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,28.1255323112913,2.18361181767222,362.264740184801
year_c,0.00248067408133216,0.281427716026683,0.00881460474595528,0.992967054037175,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.0024837534991,0.577459107087777,1.7403373913313
log_effort_record_z,0.00859367317241576,1.82339590347645,0.00471300454061087,0.99623958036339,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00863070478489,0.0282895642249669,35.9615259727834
(Intercept),3.33690768630585,1.31909573330517,2.52969333616506,0.0114162258383613,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,28.1319990958398,2.12013560026533,373.282432043162
year_c,0.00242806763535972,0.284476007942584,0.0085352281653565,0.993189955909454,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00243101777881,0.57398907959917,1.75067432660355
mahalanobis_dist_z,0.00164077361167301,1.26189741208745,0.00130024326538464,0.998962556265584,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.0016421204172,0.0844430316127373,11.8812283054333
log_effort_record_z,0.00842525575493252,1.8291180360956,0.00460618483261852,0.996324809233903,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00846084811021,0.0279693476570275,36.3609939939247
(Intercept),3.33691885050027,1.33567229313186,2.49830655892092,0.0124788227554598,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,28.1323131687002,2.0523821767816,385.613875025402
year_c,0.002430356629448,0.28623440489809,0.00849079142080527,0.993225410017134,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00243331234011,0.572015564692998,1.75672238259546
mahalanobis_dist_z,0.00163616731589012,1.26435962069326,0.00129406799229557,0.998967483416496,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00163750656795,0.0840361101946175,11.9386498523097
log_effort_record_z,0.00843011934261988,1.83579203893926,0.00459208840860367,0.996336056434036,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.0084657528599,0.0276059961793966,36.8399375295981
mahalanobis_dist_z:log_effort_record_z,-7.51893019090673e-05,1.17798412408646,-6.38287905343184e-05,0.999949071993533,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.999924813524736,0.0993681069427679,10.0620778986798
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33639608821544,1.30516174130497,2.55630852684935,0.0105789274257993,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,28.1176104997258,2.17772134435409,363.040029094624
year_c,0.0032874097043269,0.21198132175259,0.01550801588153,0.987626889513965,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00329281916169,0.662194485842662,1.52009191031013
mahalanobis_dist_z,0.00207970724238995,1.28103248702308,0.00162346174937598,0.998704665504122,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00208187133346,0.081370378936963,12.3407078838
(Intercept),3.33595778753187,1.2865948377317,2.59285805422105,0.00951820459899707,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,28.1052892322307,2.25744107836811,349.91269114247
year_c,0.00270232653424718,0.317600638721749,0.00850856769408042,0.993211227115468,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00270598110981,0.538054767668912,1.8686188562352
log_effort_visits_z,0.00590294774899932,2.11532827508785,0.00279055871304617,0.997773459176607,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00592040447688,0.015920614955989,63.5575863708882
(Intercept),3.33624233502548,1.3052963310145,2.55592715290365,0.0105905287570415,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,28.1132876597511,2.17681222875289,363.079981176289
year_c,0.00263890314916057,0.320916474491038,0.00822302174840286,0.99343905184368,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.0026423881189,0.534535364579159,1.88068334682447
mahalanobis_dist_z,0.00187372453612837,1.27941190695025,0.00146452016426422,0.998831482389659,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00187548105485,0.081612437108047,12.2990381749049
log_effort_visits_z,0.00571380013744465,2.11947502247087,0.00269585632143168,0.997849020468412,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00573015502814,0.0157887559045298,64.0641448160411
(Intercept),3.33555750159001,1.30564760020769,2.55471499435179,0.0106274775901892,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,28.0940413313976,2.17382481849452,363.081307939472
year_c,0.00251134371905246,0.320330452223566,0.00783985319416255,0.993744766255365,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00251449978413,0.535081427550192,1.87828481896457
mahalanobis_dist_z,0.0014709167619561,1.24551616198657,0.00118096963078345,0.999057722783851,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00147199909062,0.0871834499064126,11.503859574715
log_effort_visits_z,0.00590594351394895,2.13300441594476,0.00276883792166603,0.997790789793742,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00592341798248,0.0153785328666874,65.7983392575422
mahalanobis_dist_z:log_effort_visits_z,0.00478244782665371,1.23583325907443,0.00386981641053705,0.996912340939422,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.00479390198262,0.0891485909698668,11.3250335701067
(Intercept),3.33608595181997,1.28647419321541,2.59320083481953,0.00950872256914067,M0,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,28.1088915574568,2.2582643536406,349.874798012516
year_c,0.00338199929312409,0.202435415711734,0.0167065593796098,0.986670714263973,M0,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00338772470536,0.67476458257263,1.49205656623365
(Intercept),3.33639608821544,1.30516174130497,2.55630852684935,0.0105789274257993,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,28.1176104997258,2.17772134435409,363.040029094624
year_c,0.0032874097043269,0.21198132175259,0.01550801588153,0.987626889513965,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00329281916169,0.662194485842662,1.52009191031013
mahalanobis_dist_z,0.00207970724238995,1.28103248702308,0.00162346174937598,0.998704665504122,M1,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00208187133346,0.081370378936963,12.3407078838
(Intercept),3.33650151040183,1.30117724701156,2.56421753305696,0.0103408711378922,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,28.1205748759536,2.19502647127143,360.25384736981
year_c,0.00284521779848245,0.269228087266247,0.0105680570975076,0.991568067356264,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00284926927217,0.591648936159947,1.69983683805331
effort_pc1_z,0.00608112952854815,2.08457251004826,0.00291720700490643,0.997672408871457,M2,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00609965713394,0.0169128601609207,59.8501087606649
(Intercept),3.33672119466222,1.31634754849216,2.53483299185261,0.0112500946765097,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,28.1267532022626,2.13118891406703,371.207939605539
year_c,0.00279655552802902,0.272577364779982,0.0102596762951551,0.991814106294681,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00280046953717,0.587749125499899,1.71094900540884
mahalanobis_dist_z,0.00163874713832644,1.28539613363035,0.00127489658281305,0.998982779975511,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00164009061819,0.0806418386034384,12.4412201967186
effort_pc1_z,0.00579709540893259,2.09748876518095,0.00276382667939223,0.997794788171284,M3,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.00581393108347,0.0164853877006469,61.3671745143055
(Intercept),3.33603851685567,1.33777653299506,2.49371881967973,0.0126412639738071,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,28.1075582448124,2.04213639472339,386.866828546256
year_c,0.00287017223514903,0.274430860490773,0.0104586351185731,0.991655368638967,M4,grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.002874295123,0.585660906743199,1.71730235062362
