record_type,species,shp_species,order_occurrence,family_occurrence,longitude,latitude,cell_id,points_used_csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.42092,28.38917,891521,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.30292,28.37552,891518,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.2377,28.54412,885604,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,NA,NA,85.27994,28.6508,882649,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,NA,NA,85.3997,28.402908,891520,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,NA,NA,85.33125,28.369802,892996,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,NA,NA,85.20118,28.348125,892993,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,雁形目,鸭科,121.94869,30.97263,800761,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,雁形目,鸭科,121.92544,30.90923,803717,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,雁形目,鸭科,114.01408,22.53545,1100605,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,雁形目,鸭科,110.52255,24.77864,1020709,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,94.304074,29.794411,841482,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,112.446705,34.894197,661601,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,112.418177,34.941951,660123,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,112.595955,34.913332,661605,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,112.547045,34.9103,661604,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,121.68169,29.996225,836227,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,116.25262,32.37547,750373,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,119.58833,39.93167,482935,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Melanitta fusca,Melanitta fusca,NA,NA,119.30611,26.06139,975102,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/melanitta_fusca_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,120.83133,21.96041,1119982,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,121.57197,22.03722,1118522,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,121.55709,22.04245,1117044,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,102.96108,33.5753,708670,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,114.5163,22.59424,1097661,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,109.12597,22.74409,1093098,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,122.8202,30.72255,809650,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,121.8874,28.48312,889440,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,鸻形目,贼鸥科,122.26129,28.88586,874669,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,121.07907,27.458199,926370,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,102.954475,33.569122,708669,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,121.20574,27.623291,920461,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,122.68729,30.193808,828861,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,121.942055,30.898304,803717,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,121.48417,31.020464,799272,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,104.372246,30.955236,801817,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,104.401085,31.113203,795906,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius parasiticus,Stercorarius parasiticus,NA,NA,102.61214,32.91243,732309,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_parasiticus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,鸻形目,鸥科,121.46733,31.15323,794838,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,鸻形目,鸥科,114.68458,22.78015,1091753,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,鸻形目,鸥科,121.35022,30.30595,824395,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,鸻形目,鸥科,112.3461,16.84219,1301573,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,鸻形目,鸥科,120.0409,26.87124,947037,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,120.763214,30.220825,827337,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,120.97761,30.239552,827342,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,121.62607,30.018167,834748,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,121.47927,31.05489,797794,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,120.81192,31.800589,771174,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,119.30611,26.06139,975102,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Anous stolidus,Anous stolidus,NA,NA,119.3773,26.03125,976582,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/anous_stolidus_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,雀形目,蝗莺科,113.45244,22.16489,1113893,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,雀形目,蝗莺科,114.00574,22.529419999999998,1100605,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,雀形目,蝗莺科,113.99942,22.52795,1100604,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,雀形目,蝗莺科,109.28768,19.74679,1199517,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,119.61818,26.241997,969197,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,113.54686,22.219233,1110940,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,113.437844,22.333479,1106503,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,113.51564,22.142103,1113895,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,108.72033,18.529615,1242366,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,114.0293,22.4981,1102083,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Helopsaltes pleskei,Helopsaltes pleskei,NA,NA,119.94358,28.466856,889393,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/helopsaltes_pleskei_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,鹳形目,鹳科,104.05846,30.58521,813634,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,102.63378,24.681845,1023476,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,102.606674,24.770367,1020519,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,102.758343,24.767523,1020523,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,102.74141,24.767847,1020522,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,100.130905,26.864487,946560,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,99.871547,26.016866,976113,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,99.94694,26.109964,973159,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,99.96116,26.108961,973160,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Leptoptilos javanicus,Leptoptilos javanicus,NA,NA,103.399666,23.43129,1067834,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/leptoptilos_javanicus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,鸻形目,贼鸥科,115.84576,40.44003,465109,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,鸻形目,贼鸥科,120.26362,23.82612,1054937,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,鸻形目,贼鸥科,121.55667,22.05065,1117044,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,鸻形目,贼鸥科,117.86216,39.27405,506541,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,鸻形目,贼鸥科,122.26129,28.88586,874669,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,鸻形目,贼鸥科,112.3461,16.84219,1301573,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,114.89095,22.5746,1099148,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,121.20574,27.623291,920461,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,120.19642,35.936474,624837,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,121.46605,31.414747,785970,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,111.154366,34.79285,664526,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,116.64302,39.939495,482864,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,118.213104,39.068047,513940,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,115.84682,40.409576,466587,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Stercorarius pomarinus,Stercorarius pomarinus,NA,NA,115.88705,40.44832,465110,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/stercorarius_pomarinus_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,咬鹃目,咬鹃科,95.3424,29.31641,859243,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,98.799385,25.304773,1001214,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,98.67067,25.224627,1004167,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,95.30133,29.317545,859242,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,98.80341,25.278633,1002692,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,98.781334,25.303055,1001213,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,98.77048,24.828066,1018949,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,97.56423,24.44394,1032222,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,97.588295,24.76016,1020399,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,97.987,24.108574,1044056,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Harpactes wardi,Harpactes wardi,NA,NA,99.164825,25.120913,1008612,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/harpactes_wardi_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,鹱形目,鹱科,121.61144,23.9859,1049057,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,鹱形目,鹱科,120.83133,21.96041,1119982,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,鹱形目,鹱科,121.57197,22.03722,1118522,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,鹱形目,鹱科,121.55667,22.05065,1117044,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,鹱形目,鹱科,120.20563,35.94093,624837,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,NA,NA,121.942055,30.898304,803717,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,NA,NA,122.30125,29.933018,837720,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,NA,NA,121.57503,29.800102,842136,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,NA,NA,119.117325,28.069777,904153,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
occurrence_point_used_for_modeling,Ardenna pacifica,Ardenna pacifica,NA,NA,119.30611,26.06139,975102,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ardenna_pacifica_points_used.csv
