record_type,species,match_status,model_status,skip_reason,scenario,gcm,province,cell_threshold,suitable_cell_count,suitable_area_km2,province_total_area_km2,suitable_area_prop_of_species,suitable_area_prop_of_province,presence_flag
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,云南省,50,5453,105058.62105349079,383270.9646060982,3.856958028721518e-4,0.27411056603639006,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,50,48830,731161.8224049801,1145885.244530134,3.856958028721518e-4,0.6380759555943059,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,北京市,50,64,1047.8590499147983,16421.41772974949,3.856958028721518e-4,0.06381051058803944,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,台湾省,50,868,17032.517984243375,36351.44194848129,3.856958028721518e-4,0.4685513715902257,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,吉林省,50,10438,161959.49018888074,191041.36917796062,3.856958028721518e-4,0.8477718249496565,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,四川省,50,3230,59572.02526291988,485830.5974072148,3.856958028721518e-4,0.12261892433462283,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,天津市,50,505,8402.952439932913,11942.558436137431,3.856958028721518e-4,0.7036140944896788,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,宁夏回族自治区,50,80,1353.8906692442138,51983.14077447038,3.856958028721518e-4,0.026044803162588583,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,山东省,50,4823,82845.49196168219,155733.4041517852,3.856958028721518e-4,0.5319699547628011,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,山西省,50,73,1250.4011487390785,156665.6384184655,3.856958028721518e-4,0.007981336311917771,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,广东省,50,890,17622.971290654492,178715.97296891178,3.856958028721518e-4,0.0986088204534469,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,50,473,9349.438594069428,236490.79679029615,3.856958028721518e-4,0.03953404834759752,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,50,17381,263553.30451119295,1630319.3783117495,3.856958028721518e-4,0.16165746909302597,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,江苏省,50,594,10652.604349809377,102736.86676680206,3.856958028721518e-4,0.10368823466253121,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,河北省,50,3120,51770.65431158342,187988.30824291415,3.856958028721518e-4,0.27539294754802823,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,河南省,50,52,914.2076301563357,165591.59008387194,3.856958028721518e-4,0.005520857850892612,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,浙江省,50,468,8722.408472229261,104159.37596561894,3.856958028721518e-4,0.08374098242589668,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,海南省,50,378,7665.26952886888,40083.43316462411,3.856958028721518e-4,0.19123285915623398,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,湖北省,50,119,2191.7752913623417,185936.23455607134,3.856958028721518e-4,0.011787779270647674,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,湖南省,50,364,6838.60047003442,212031.06107909585,3.856958028721518e-4,0.032252823879815214,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,甘肃省,50,392,6700.268141684424,425531.4817733489,3.856958028721518e-4,0.01574564615939084,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,福建省,50,83,1602.4153672087275,122484.33467498337,3.856958028721518e-4,0.013082614780582308,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,西藏自治区,50,13449,249631.17407567307,1202248.13359162,3.856958028721518e-4,0.20763698200131112,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,辽宁省,50,7980,128877.83199758794,147221.61155437917,3.856958028721518e-4,0.875400225801661,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,陕西省,50,73,1248.155717111703,205650.2106262032,3.856958028721518e-4,0.006069314071262457,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,青海省,50,657,11432.878389499507,696799.7448540932,3.856958028721518e-4,0.016407696004385738,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,黑龙江省,50,29096,419177.58909455145,452869.2342680101,3.856958028721518e-4,0.9256040317512056,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,上海市,100,144,2644.890923852176,7206.952766383157,3.8690648529273553e-4,0.36699157183175585,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,云南省,100,5453,105058.62105349079,383270.9646060982,3.8690648529273553e-4,0.27411056603639006,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,100,48830,731161.8224049801,1145885.244530134,3.8690648529273553e-4,0.6380759555943059,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,台湾省,100,868,17032.517984243375,36351.44194848129,3.8690648529273553e-4,0.4685513715902257,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,吉林省,100,10438,161959.49018888074,191041.36917796062,3.8690648529273553e-4,0.8477718249496565,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,四川省,100,3230,59572.02526291988,485830.5974072148,3.8690648529273553e-4,0.12261892433462283,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,天津市,100,505,8402.952439932913,11942.558436137431,3.8690648529273553e-4,0.7036140944896788,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,山东省,100,4823,82845.49196168219,155733.4041517852,3.8690648529273553e-4,0.5319699547628011,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,广东省,100,890,17622.971290654492,178715.97296891178,3.8690648529273553e-4,0.0986088204534469,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,100,473,9349.438594069428,236490.79679029615,3.8690648529273553e-4,0.03953404834759752,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,100,17381,263553.30451119295,1630319.3783117495,3.8690648529273553e-4,0.16165746909302597,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,江苏省,100,594,10652.604349809377,102736.86676680206,3.8690648529273553e-4,0.10368823466253121,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,河北省,100,3120,51770.65431158342,187988.30824291415,3.8690648529273553e-4,0.27539294754802823,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,浙江省,100,468,8722.408472229261,104159.37596561894,3.8690648529273553e-4,0.08374098242589668,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,海南省,100,378,7665.26952886888,40083.43316462411,3.8690648529273553e-4,0.19123285915623398,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,湖北省,100,119,2191.7752913623417,185936.23455607134,3.8690648529273553e-4,0.011787779270647674,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,湖南省,100,364,6838.60047003442,212031.06107909585,3.8690648529273553e-4,0.032252823879815214,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,甘肃省,100,392,6700.268141684424,425531.4817733489,3.8690648529273553e-4,0.01574564615939084,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,西藏自治区,100,13449,249631.17407567307,1202248.13359162,3.8690648529273553e-4,0.20763698200131112,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,辽宁省,100,7980,128877.83199758794,147221.61155437917,3.8690648529273553e-4,0.875400225801661,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,青海省,100,657,11432.878389499507,696799.7448540932,3.8690648529273553e-4,0.016407696004385738,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,黑龙江省,100,29096,419177.58909455145,452869.2342680101,3.8690648529273553e-4,0.9256040317512056,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,云南省,200,5453,105058.62105349079,383270.9646060982,3.877000880801906e-4,0.27411056603639006,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,200,48830,731161.8224049801,1145885.244530134,3.877000880801906e-4,0.6380759555943059,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,台湾省,200,868,17032.517984243375,36351.44194848129,3.877000880801906e-4,0.4685513715902257,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,吉林省,200,10438,161959.49018888074,191041.36917796062,3.877000880801906e-4,0.8477718249496565,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,四川省,200,3230,59572.02526291988,485830.5974072148,3.877000880801906e-4,0.12261892433462283,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,天津市,200,505,8402.952439932913,11942.558436137431,3.877000880801906e-4,0.7036140944896788,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,山东省,200,4823,82845.49196168219,155733.4041517852,3.877000880801906e-4,0.5319699547628011,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,广东省,200,890,17622.971290654492,178715.97296891178,3.877000880801906e-4,0.0986088204534469,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,200,473,9349.438594069428,236490.79679029615,3.877000880801906e-4,0.03953404834759752,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,200,17381,263553.30451119295,1630319.3783117495,3.877000880801906e-4,0.16165746909302597,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,江苏省,200,594,10652.604349809377,102736.86676680206,3.877000880801906e-4,0.10368823466253121,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,河北省,200,3120,51770.65431158342,187988.30824291415,3.877000880801906e-4,0.27539294754802823,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,浙江省,200,468,8722.408472229261,104159.37596561894,3.877000880801906e-4,0.08374098242589668,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,海南省,200,378,7665.26952886888,40083.43316462411,3.877000880801906e-4,0.19123285915623398,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,湖南省,200,364,6838.60047003442,212031.06107909585,3.877000880801906e-4,0.032252823879815214,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,甘肃省,200,392,6700.268141684424,425531.4817733489,3.877000880801906e-4,0.01574564615939084,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,西藏自治区,200,13449,249631.17407567307,1202248.13359162,3.877000880801906e-4,0.20763698200131112,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,辽宁省,200,7980,128877.83199758794,147221.61155437917,3.877000880801906e-4,0.875400225801661,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,青海省,200,657,11432.878389499507,696799.7448540932,3.877000880801906e-4,0.016407696004385738,TRUE
potential_province,Stercorarius parasiticus,matched,modeled,NA,current,ensemble_mean,黑龙江省,200,29096,419177.58909455145,452869.2342680101,3.877000880801906e-4,0.9256040317512056,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,上海市,3,201,3686.894833241013,7206.952766383157,0.0013063772951901942,0.5115747185743384,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,云南省,3,11518,223518.8812907937,383270.9646060982,0.0013063772951901942,0.5831876190269523,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,3,12094,181973.45586482596,1145885.244530134,0.0013063772951901942,0.15880600324812064,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,北京市,3,370,6092.482797720381,16421.41772974949,0.0013063772951901942,0.3710083318009183,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,台湾省,3,483,9444.94311184838,36351.44194848129,0.0013063772951901942,0.2598230663101103,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,吉林省,3,3669,55926.48043429045,191041.36917796062,0.0013063772951901942,0.29274539161302443,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,四川省,3,8077,150394.77895594016,485830.5974072148,0.0013063772951901942,0.3095621802302457,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,天津市,3,586,9745.095999708341,11942.558436137431,0.0013063772951901942,0.8159973469520813,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,安徽省,3,102,1878.3135517387839,140281.72378677767,0.0013063772951901942,0.013389581344136757,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,山东省,3,1191,20359.92850619073,155733.4041517852,0.0013063772951901942,0.130735782840443,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,山西省,3,74,1298.7020137400375,156665.6384184655,0.0013063772951901942,0.008289641729037662,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,广东省,3,1272,25276.196417522315,178715.97296891178,0.0013063772951901942,0.1414322178237487,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,3,701,13878.619234005393,236490.79679029615,0.0013063772951901942,0.05868566313095051,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,3,61338,995420.6360204216,1630319.3783117495,0.0013063772951901942,0.6105678735483185,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,江苏省,3,742,13499.901024563715,102736.86676680206,0.0013063772951901942,0.13140269359398074,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,江西省,3,157,2942.39474272565,167050.58408785737,0.0013063772951901942,0.017613794999831598,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,河北省,3,2292,38348.60155635851,187988.30824291415,0.0013063772951901942,0.2039946096371341,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,河南省,3,180,3157.002086898823,165591.59008387194,0.0013063772951901942,0.019064990470227416,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,浙江省,3,267,4976.141057362153,104159.37596561894,0.0013063772951901942,0.04777429790866532,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,海南省,3,785,15874.466408285896,40083.43316462411,0.0013063772951901942,0.3960355976268023,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,湖北省,3,112,2080.2450993937905,185936.23455607134,0.0013063772951901942,0.011187948945833186,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,湖南省,3,348,6531.432009338567,212031.06107909585,0.0013063772951901942,0.030804128301287367,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,甘肃省,3,992,16342.174295613804,425531.4817733489,0.0013063772951901942,0.038404148683688105,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,福建省,3,467,9064.715876929411,122484.33467498337,0.0013063772951901942,0.07400714467677,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,西藏自治区,3,13831,250213.86579500808,1202248.13359162,0.0013063772951901942,0.2081216504346022,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,贵州省,3,152,2879.8406790273393,175983.61368899362,0.0013063772951901942,0.016364254709059032,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,辽宁省,3,1331,21824.00272528369,147221.61155437917,0.0013063772951901942,0.1482391239632815,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,重庆市,3,1241,23138.388719486084,82424.43806740544,0.0013063772951901942,0.2807224321088348,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,陕西省,3,105,1855.5161523073323,205650.2106262032,0.0013063772951901942,0.009022680534375827,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,青海省,3,2415,42414.19547439697,696799.7448540932,0.0013063772951901942,0.06086999283169703,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,香港特别行政区,3,38,752.5218880185284,1081.5917495829606,0.0013063772951901942,0.6957540941937522,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,黑龙江省,3,17881,261817.38771047466,452869.2342680101,0.0013063772951901942,0.5781302148591748,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,上海市,10,201,3686.894833241013,7206.952766383157,0.0013063772951901942,0.5115747185743384,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,云南省,10,11518,223518.8812907937,383270.9646060982,0.0013063772951901942,0.5831876190269523,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,10,12094,181973.45586482596,1145885.244530134,0.0013063772951901942,0.15880600324812064,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,北京市,10,370,6092.482797720381,16421.41772974949,0.0013063772951901942,0.3710083318009183,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,台湾省,10,483,9444.94311184838,36351.44194848129,0.0013063772951901942,0.2598230663101103,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,吉林省,10,3669,55926.48043429045,191041.36917796062,0.0013063772951901942,0.29274539161302443,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,四川省,10,8077,150394.77895594016,485830.5974072148,0.0013063772951901942,0.3095621802302457,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,天津市,10,586,9745.095999708341,11942.558436137431,0.0013063772951901942,0.8159973469520813,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,安徽省,10,102,1878.3135517387839,140281.72378677767,0.0013063772951901942,0.013389581344136757,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,山东省,10,1191,20359.92850619073,155733.4041517852,0.0013063772951901942,0.130735782840443,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,山西省,10,74,1298.7020137400375,156665.6384184655,0.0013063772951901942,0.008289641729037662,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,广东省,10,1272,25276.196417522315,178715.97296891178,0.0013063772951901942,0.1414322178237487,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,10,701,13878.619234005393,236490.79679029615,0.0013063772951901942,0.05868566313095051,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,10,61338,995420.6360204216,1630319.3783117495,0.0013063772951901942,0.6105678735483185,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,江苏省,10,742,13499.901024563715,102736.86676680206,0.0013063772951901942,0.13140269359398074,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,江西省,10,157,2942.39474272565,167050.58408785737,0.0013063772951901942,0.017613794999831598,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,河北省,10,2292,38348.60155635851,187988.30824291415,0.0013063772951901942,0.2039946096371341,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,河南省,10,180,3157.002086898823,165591.59008387194,0.0013063772951901942,0.019064990470227416,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,浙江省,10,267,4976.141057362153,104159.37596561894,0.0013063772951901942,0.04777429790866532,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,海南省,10,785,15874.466408285896,40083.43316462411,0.0013063772951901942,0.3960355976268023,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,湖北省,10,112,2080.2450993937905,185936.23455607134,0.0013063772951901942,0.011187948945833186,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,湖南省,10,348,6531.432009338567,212031.06107909585,0.0013063772951901942,0.030804128301287367,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,甘肃省,10,992,16342.174295613804,425531.4817733489,0.0013063772951901942,0.038404148683688105,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,福建省,10,467,9064.715876929411,122484.33467498337,0.0013063772951901942,0.07400714467677,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,西藏自治区,10,13831,250213.86579500808,1202248.13359162,0.0013063772951901942,0.2081216504346022,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,贵州省,10,152,2879.8406790273393,175983.61368899362,0.0013063772951901942,0.016364254709059032,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,辽宁省,10,1331,21824.00272528369,147221.61155437917,0.0013063772951901942,0.1482391239632815,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,重庆市,10,1241,23138.388719486084,82424.43806740544,0.0013063772951901942,0.2807224321088348,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,陕西省,10,105,1855.5161523073323,205650.2106262032,0.0013063772951901942,0.009022680534375827,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,青海省,10,2415,42414.19547439697,696799.7448540932,0.0013063772951901942,0.06086999283169703,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,香港特别行政区,10,38,752.5218880185284,1081.5917495829606,0.0013063772951901942,0.6957540941937522,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,黑龙江省,10,17881,261817.38771047466,452869.2342680101,0.0013063772951901942,0.5781302148591748,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,上海市,20,201,3686.894833241013,7206.952766383157,0.0013063772951901942,0.5115747185743384,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,云南省,20,11518,223518.8812907937,383270.9646060982,0.0013063772951901942,0.5831876190269523,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,20,12094,181973.45586482596,1145885.244530134,0.0013063772951901942,0.15880600324812064,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,北京市,20,370,6092.482797720381,16421.41772974949,0.0013063772951901942,0.3710083318009183,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,台湾省,20,483,9444.94311184838,36351.44194848129,0.0013063772951901942,0.2598230663101103,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,吉林省,20,3669,55926.48043429045,191041.36917796062,0.0013063772951901942,0.29274539161302443,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,四川省,20,8077,150394.77895594016,485830.5974072148,0.0013063772951901942,0.3095621802302457,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,天津市,20,586,9745.095999708341,11942.558436137431,0.0013063772951901942,0.8159973469520813,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,安徽省,20,102,1878.3135517387839,140281.72378677767,0.0013063772951901942,0.013389581344136757,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,山东省,20,1191,20359.92850619073,155733.4041517852,0.0013063772951901942,0.130735782840443,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,山西省,20,74,1298.7020137400375,156665.6384184655,0.0013063772951901942,0.008289641729037662,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,广东省,20,1272,25276.196417522315,178715.97296891178,0.0013063772951901942,0.1414322178237487,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,20,701,13878.619234005393,236490.79679029615,0.0013063772951901942,0.05868566313095051,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,20,61338,995420.6360204216,1630319.3783117495,0.0013063772951901942,0.6105678735483185,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,江苏省,20,742,13499.901024563715,102736.86676680206,0.0013063772951901942,0.13140269359398074,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,江西省,20,157,2942.39474272565,167050.58408785737,0.0013063772951901942,0.017613794999831598,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,河北省,20,2292,38348.60155635851,187988.30824291415,0.0013063772951901942,0.2039946096371341,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,河南省,20,180,3157.002086898823,165591.59008387194,0.0013063772951901942,0.019064990470227416,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,浙江省,20,267,4976.141057362153,104159.37596561894,0.0013063772951901942,0.04777429790866532,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,海南省,20,785,15874.466408285896,40083.43316462411,0.0013063772951901942,0.3960355976268023,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,湖北省,20,112,2080.2450993937905,185936.23455607134,0.0013063772951901942,0.011187948945833186,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,湖南省,20,348,6531.432009338567,212031.06107909585,0.0013063772951901942,0.030804128301287367,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,甘肃省,20,992,16342.174295613804,425531.4817733489,0.0013063772951901942,0.038404148683688105,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,福建省,20,467,9064.715876929411,122484.33467498337,0.0013063772951901942,0.07400714467677,TRUE
potential_province,Stercorarius pomarinus,matched,modeled,NA,current,ensemble_mean,西藏自治区,20,13831,250213.86579500808,1202248.13359162,0.0013063772951901942,0.2081216504346022,TRUE
