"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","discover_reason"
668,"Muscicapa muttui","PASSERIFORMES","雀形目","河南省","Henan",2020,NA,"观察拍摄",111.842711111111,34.2597583333333,"Passeriformes","Henan","Unclear"
914,"Turdus boulboul","PASSERIFORMES","雀形目","河南省","Henan",2020,NA,"红外相机",111.923612725831,33.4952944929414,"Passeriformes","Henan","Unclear"
932,"Turdus rubrocanus","PASSERIFORMES","雀形目","河南省","Henan",2020,NA,"红外该相机拍摄",114.248333333333,31.9361111111111,"Passeriformes","Henan","Unclear"
432,"Acrocephalus tangorum","PASSERIFORMES","雀形目","湖北省","Hubei",2020,"分布变化","观察拍摄",114.41255,30.4422333333333,"Passeriformes","Hubei","Range shift or distribution change"
651,"Ficedula superciliaris","PASSERIFORMES","雀形目","湖北省","Hubei",2020,NA,"观察拍摄",110.453888888889,31.7172222222222,"Passeriformes","Hubei","Unclear"
939,"Zoothera dixoni","PASSERIFORMES","雀形目","湖北省","Hubei",2020,NA,"红外相机拍摄",109.711111111111,29.9852777777778,"Passeriformes","Hubei","Unclear"
596,"Hypothymis azurea","PASSERIFORMES","雀形目","江苏省","Juangsu",2020,NA,"观察拍摄",120.848611111111,33.0666666666667,"Passeriformes","Jiangsu","Unclear"
658,"Larvivora brunnea","PASSERIFORMES","雀形目","江苏省","Juangsu",2020,NA,"观察拍摄",120.848611111111,33.0666666666667,"Passeriformes","Jiangsu","Unclear"
806,"Pitta nympha","PASSERIFORMES","雀形目","吉林省","Jilin",2020,NA,"观察拍摄",126.067022222222,44.0724111111111,"Passeriformes","Jilin","Unclear"
829,"Pycnonotus sinensis","PASSERIFORMES","雀形目","吉林省","Jilin",2020,NA,"观察拍摄",107.766666666667,33.9166666666667,"Passeriformes","Jilin","Unclear"
577,"Garrulax monileger","PASSERIFORMES","雀形目","陕西省","Shaanxi",2020,"分布变化","观察拍摄",108.711583333333,32.6683055555556,"Passeriformes","Shaanxi","Range shift or distribution change"
705,"Panurus biarmicus","PASSERIFORMES","雀形目","陕西省","Shaanxi",2020,"分布变化","观察拍摄",109.8925,39.0738888888889,"Passeriformes","Shaanxi","Range shift or distribution change"
611,"Cyornis glaucicomans","PASSERIFORMES","雀形目","山西省","Shanxi",2020,NA,"观察和拍摄，记录鸣声",111.9025,35.3763888888889,"Passeriformes","Shanxi","Unclear"
437,"Aegithalos caudatus","PASSERIFORMES","雀形目","天津市","Tianjin",2020,NA,"观察拍摄",117.586388888889,39.2988888888889,"Passeriformes","Tianjin","Unclear"
898,"Pomatorhinus superciliaris","PASSERIFORMES","雀形目","西藏自治区","Tibet",2020,"分布变化","红外相机拍摄",88.95,27.46,"Passeriformes","Tibet","Range shift or distribution change"
920,"Turdus boulboul","PASSERIFORMES","雀形目","西藏自治区","Tibet",2020,"分布变化","红外相机拍摄",90.435,27.74,"Passeriformes","Tibet","Range shift or distribution change"
944,"Zoothera monticola","PASSERIFORMES","雀形目","西藏自治区","Tibet",2020,"分布变化","红外相机拍摄",91.96,27.99,"Passeriformes","Tibet","Range shift or distribution change"
824,"Pycnonotus goiavier","PASSERIFORMES","雀形目","云南省","Yunnan",2020,NA,"观察拍摄",101.266388888889,21.9322222222222,"Passeriformes","Yunnan","Unclear"
690,"Phoenicurus ochruros","PASSERIFORMES","雀形目","浙江省","Zhejiang",2020,NA,"观察拍摄",122.19341,29.42679,"Passeriformes","Zhejiang","Unclear"
947,"Tephrodornis virgatus","PASSERIFORMES","雀形目","浙江省","Zhejiang",2020,"分布变化","观察拍摄",119.870804,27.753049,"Passeriformes","Zhejiang","Range shift or distribution change"
986,"Ixobrychus minutus","PELECANIFORMES","鹈形目","甘肃省","Gansu",2020,NA,"观察拍摄",98.5466666666667,39.7340555555556,"Pelecaniformes","Gansu","Unclear"
1078,"Harpactes wardi","TROGONIFORMES","咬鹃目","西藏自治区","Tibet",2020,NA,"观察拍摄",89.0075,27.3102777777778,"Trogoniformes","Tibet","Unclear"
26,"Circaetus gallicus","ACCIPITRIFORMES","鹰形目","广西壮族自治区","Guangxi",2021,NA,"观察和拍摄",109.05,21.4530555555556,"Accipitriformes","Guangxi","Unclear"
55,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2021,NA,"观察拍摄",110.873980555556,29.9746777777778,"Accipitriformes","Hunan","Unclear"
11,"Accipiter trivirgatus","ACCIPITRIFORMES","鹰形目","辽宁省","Liaoning",2021,"分布变化","观察拍摄",121.144419444444,38.7265055555556,"Accipitriformes","Liaoning","Range shift or distribution change"
14,"Aquila fasciata","ACCIPITRIFORMES","鹰形目","辽宁省","Liaoning",2021,"分布变化","观察拍摄",121.144419444444,38.7265055555556,"Accipitriformes","Liaoning","Range shift or distribution change"
37,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","辽宁省","Liaoning",2021,"分布变化","观察拍摄",121.144419444444,38.7265055555556,"Accipitriformes","Liaoning","Range shift or distribution change"
17,"Aquila heliaca","ACCIPITRIFORMES","鹰形目","宁夏回族自治区","Ningxia",2021,NA,"观察拍摄",106.514444444444,38.5488888888889,"Accipitriformes","Ningxia","Unclear"
57,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","陕西省","Shaanxi",2021,"分布变化","观察拍摄",109.062777777778,34.3138888888889,"Accipitriformes","Shaanxi","Range shift or distribution change"
47,"Gyps tenuirostris","ACCIPITRIFORMES","鹰形目","云南省","Yunnan",2021,NA,"观察和拍摄",100.630277777778,23.7944444444444,"Accipitriformes","Yunnan","Unclear"
113,"Dendrocygna javanica","ANSERIFORMES","雁形目","贵州省","Guizhou",2021,NA,"观察拍摄",106.650036111111,26.5079055555556,"Anseriformes","Guizhou","Unclear"
97,"Branta ruficollis","ANSERIFORMES","雁形目","河北省","Hebei",2021,"分布变化","观察拍摄",115.607816666667,37.6676666666667,"Anseriformes","Hebei","Range shift or distribution change"
122,"Melanitta fusca","ANSERIFORMES","雁形目","上海市","Shanghai",2021,NA,"观察和拍摄",121.941666666667,30.9069444444444,"Anseriformes","Shanghai","Unclear"
70,"Aix galericulata","ANSERIFORMES","雁形目","西藏自治区","Tibet",2021,"分布变化","观察拍摄",91.1824277777778,29.6496666666667,"Anseriformes","Tibet","Range shift or distribution change"
264,"Limnodromus scolopaceus","CHARADRIIFORMES","鸻形目","广西壮族自治区","Guangxi",2021,"分布变化，调查不足","观察拍摄",108.830116666667,21.6231138888889,"Charadriiformes","Guangxi","Mixed: range change + survey/technology"
220,"Thalasseus bengalensis","CHARADRIIFORMES","鸻形目","广西壮族自治区","Guangxi",2021,"分布变化，调查不足","观察拍摄",108.515461111111,21.5888888888889,"Charadriiformes","Guangxi","Mixed: range change + survey/technology"
253,"Calidris pugnax","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2021,NA,"网捕",106.803055555556,26.5416666666667,"Charadriiformes","Guizhou","Unclear"
178,"Chlidonias niger","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2021,"分布变化","观察拍摄",114.410555555556,30.445,"Charadriiformes","Hubei","Range shift or distribution change"
182,"Gelochelidon nilotica","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2021,"分布变化","观察拍摄",114.359286111111,30.6464416666667,"Charadriiformes","Hubei","Range shift or distribution change"
186,"Hydroprogne caspia","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2021,"分布变化","观察拍摄",114.465833333333,30.7141666666667,"Charadriiformes","Hubei","Range shift or distribution change"
237,"Calidris falcinellus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2021,NA,"观察和拍摄",109.4,34.8,"Charadriiformes","Shaanxi","Unclear"
154,"Charadrius mongolus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2021,NA,"观察和拍摄",109.25,34.6166666666667,"Charadriiformes","Shaanxi","Unclear"
162,"Pluvialis apricaria","CHARADRIIFORMES","鸻形目","山东省","Shandong",2021,"分布变化","观察拍摄",117.941666666667,38.2280555555556,"Charadriiformes","Shandong","Range shift or distribution change"
250,"Calidris minuta","CHARADRIIFORMES","鸻形目","四川省","Sichuan",2021,NA,"观察拍摄",104.545855555556,28.8051777777778,"Charadriiformes","Sichuan","Unclear"
262,"Calidris tenuirostris","CHARADRIIFORMES","鸻形目","四川省","Sichuan",2021,"分布变化","观察拍摄",104.54,28.81,"Charadriiformes","Sichuan","Range shift or distribution change"
152,"Charadrius hiaticula","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2021,NA,"观察和拍摄",103.303055555556,23.5669444444444,"Charadriiformes","Yunnan","Unclear"
207,"Onychoprion aleuticus","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2021,"分布变化","观察拍摄",120.695446,27.1447888333333,"Charadriiformes","Zhejiang","Range shift or distribution change"
302,"Anastomus oscitans","CICONIIFORMES","鹳形目","陕西省","Shaanxi",2021,"分布变化","观察拍摄",107.5325,33.2330555555556,"Ciconiiformes","Shaanxi","Range shift or distribution change"
308,"Ciconia nigra","CICONIIFORMES","鹳形目","西藏自治区","Tibet",2021,"缺乏调查","观察拍摄",98.8682388888889,29.5520888888889,"Ciconiiformes","Tibet","Survey gap or under-sampling"
317,"Geopelia striata","COLUMBIFORMES","鸽形目","云南省","Yunnan",2021,NA,"观察和拍摄",101.263888888889,21.9169444444444,"Columbiformes","Yunnan","Unclear"
329,"Treron sieboldii","COLUMBIFORMES","鸽形目","浙江省","Zhejiang",2021,NA,"观察拍摄",119.673055555556,27.7102777777778,"Columbiformes","Zhejiang","Unclear"
357,"Clamator jacobinus","CUCULIFORMES","鹃形目","云南省","Yunnan",2021,NA,"观察拍摄",98.9,25.0333333333333,"Cuculiformes","Yunnan","Unclear"
376,"Syrmaticus reevesii","GALLIFORMES","鸡形目","广西壮族自治区","Guangxi",2021,NA,"观察拍摄",106.281666666667,24.7966666666667,"Galliformes","Guangxi","Unclear"
378,"Tragopan temminckii","GALLIFORMES","鸡形目","河南省","Henan",2021,NA,"红外相机拍摄",110.383333333333,34.3833333333333,"Galliformes","Henan","Unclear"
374,"Phasianus colchicus","GALLIFORMES","鸡形目","山东省","Shandong",2021,"分布变化","观察拍摄",116.81,35.47,"Galliformes","Shandong","Range shift or distribution change"
386,"Gavia stellata","GAVIIFORMES","潜鸟目","安徽省","Anhui",2021,"分布变化","救助发现，现场检查，放生观察",116.196372222222,30.922775,"Gaviiformes","Anhui","Range shift or distribution change"
400,"Grus virgo","GRUIFORMES","鹤形目","安徽省","Anhui",2021,"分布变化","观察拍摄",117.267338888889,31.6669861111111,"Gruiformes","Anhui","Range shift or distribution change"
398,"Grus monacha","GRUIFORMES","鹤形目","宁夏回族自治区","Ningxia",2021,"分布变化","观察拍摄",105.913333333333,37.7594444444444,"Gruiformes","Ningxia","Range shift or distribution change"
496,"Emberiza chrysophrys","PASSERIFORMES","雀形目","甘肃省","Gansu",2021,NA,"观察拍摄",105.761180555556,33,"Passeriformes","Gansu","Unclear"
819,"Hypsipetes leucocephalus","PASSERIFORMES","雀形目","甘肃省","Gansu",2021,NA,"观察拍摄",105.753294444444,32.9887972222222,"Passeriformes","Gansu","Unclear"
609,"Cyornis glaucicomans","PASSERIFORMES","雀形目","河南省","Henan",2021,NA,"鸟类环志",114.240277777778,31.0444444444444,"Passeriformes","Henan","Unclear"
547,"Mycerobas carnipes","PASSERIFORMES","雀形目","河南省","Henan",2021,NA,"红外相机拍摄",110.383333333333,34.3833333333333,"Passeriformes","Henan","Unclear"
607,"Calliope obscura","PASSERIFORMES","雀形目","湖北省","Hubei",2021,"分布变化，调查不足","观察拍摄",110.360833333333,31.4619444444444,"Passeriformes","Hubei","Mixed: range change + survey/technology"
856,"Cettia castaneocoronata","PASSERIFORMES","雀形目","湖北省","Hubei",2021,"分布变化，调查不足","观察拍摄",110.292086111111,31.4605222222222,"Passeriformes","Hubei","Mixed: range change + survey/technology"
630,"Ficedula elisae","PASSERIFORMES","雀形目","湖南省","Hunan",2021,NA,"观察拍摄",112.998816666667,28.2133555555556,"Passeriformes","Hunan","Unclear"
687,"Phoenicurus ochruros","PASSERIFORMES","雀形目","湖南省","Hunan",2021,"分布变化","观察拍摄",110.43804,29.10025,"Passeriformes","Hunan","Range shift or distribution change"
908,"Otocichla mupinensis","PASSERIFORMES","雀形目","江苏省","Juangsu",2021,NA,"观察拍摄",119.316666666667,30.9,"Passeriformes","Jiangsu","Unclear"
791,"Phylloscopus soror","PASSERIFORMES","雀形目","江苏省","Juangsu",2021,NA,"观察拍摄",120.8625,33.0705555555556,"Passeriformes","Jiangsu","Unclear"
936,"Turdus ruficollis","PASSERIFORMES","雀形目","江苏省","Juangsu",2021,NA,"观察拍摄",119.489166666667,31.5541666666667,"Passeriformes","Jiangsu","Unclear"
452,"Artamus fuscus","PASSERIFORMES","雀形目","江西省","Jiangxi",2021,"分布变化","观察拍摄",114.77969,24.941645,"Passeriformes","Jiangxi","Range shift or distribution change"
928,"Turdus mandarinus","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2021,NA,"观察拍摄",106.216666666667,37.35,"Passeriformes","Ningxia","Unclear"
734,"Passerculus sandwichensis","PASSERIFORMES","雀形目","青海省","Qinghai",2021,NA,"观察拍摄",100.250833333333,34.4547222222222,"Passeriformes","Qinghai","Unclear"
845,"Remiz consobrinus","PASSERIFORMES","雀形目","四川省","Sichuan",2021,"分布变化","观察拍摄",102.69053,24.810808,"Passeriformes","Sichuan","Range shift or distribution change"
604,"Anthus roseatus","PASSERIFORMES","雀形目","浙江省","Zhejiang",2021,"分布变化","观察拍摄",119.9,30.25,"Passeriformes","Zhejiang","Range shift or distribution change"
1001,"Plegadis falcinellus","PELECANIFORMES","鹈形目","江苏省","Juangsu",2021,NA,"观察拍摄",120.783333333333,32.9833333333333,"Pelecaniformes","Jiangsu","Unclear"
994,"Pelecanus onocrotalus","PELECANIFORMES","鹈形目","山东省","Shandong",2021,"分布变化","观察拍摄",119.05,35.4333333333333,"Pelecaniformes","Shandong","Range shift or distribution change"
1018,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","云南省","Yunnan",2021,"分布变化","观察拍摄",103.268611111111,26.7027777777778,"Phoenicopteriformes","Yunnan","Range shift or distribution change"
1030,"Podiceps auritus","PODICIPEDIFORMES","䴙䴘目","甘肃省","Gansu",2021,"分布变化","观察拍摄",100.437777777778,38.9716666666667,"Podicipediformes","Gansu","Range shift or distribution change"
1061,"Tyto alba","STRIGIFORMES","鸮形目","西藏自治区","Tibet",2021,"分布变化","救助",95.4634416666667,29.4942277777778,"Strigiformes","Tibet","Range shift or distribution change"
1065,"Fregata andrewsi","SULIFORMES","鲣鸟目","辽宁省","Liaoning",2021,NA,"观察拍摄",121.677744444444,38.8703916666667,"Suliformes","Liaoning","Unclear"
1068,"Fregata ariel","SULIFORMES","鲣鸟目","辽宁省","Liaoning",2021,NA,"观察拍摄",119.761972222222,41.1034722222222,"Suliformes","Liaoning","Unclear"
1072,"Sula dactylatra","SULIFORMES","鲣鸟目","浙江省","Zhejiang",2021,"分布变化","救助",122.285047194444,30.2507635277778,"Suliformes","Zhejiang","Range shift or distribution change"
9,"Accipiter trivirgatus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2022,"分布变化","观察拍摄",105.4,32.6,"Accipitriformes","Gansu","Range shift or distribution change"
53,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","海南省","Hainan",2022,"分布变化","观察拍摄",110.35,18.6666666666667,"Accipitriformes","Hainan","Range shift or distribution change"
127,"Mergus serrator","ANSERIFORMES","雁形目","湖南省","Hunan",2022,NA,"观察拍摄",114.133333333333,28.1674583333333,"Anseriformes","Hunan","Unclear"
115,"Histrionicus histrionicus","ANSERIFORMES","雁形目","江苏省","Juangsu",2022,"分布变化","观察拍摄",120.854577777778,33.1220111111111,"Anseriformes","Jiangsu","Range shift or distribution change"
91,"Branta canadensis","ANSERIFORMES","雁形目","辽宁省","Liaoning",2022,NA,"观察和拍摄",123.8,39.8333333333333,"Anseriformes","Liaoning","Unclear"
132,"Netta rufina","ANSERIFORMES","雁形目","辽宁省","Liaoning",2022,NA,"观察和拍摄",123.0175,39.6616666666667,"Anseriformes","Liaoning","Unclear"
105,"Clangula hyemalis","ANSERIFORMES","雁形目","宁夏回族自治区","Ningxia",2022,NA,"观察拍摄",106.783333333333,37.75,"Anseriformes","Ningxia","Unclear"
135,"Oxyura leucocephala","ANSERIFORMES","雁形目","四川省","Sichuan",2022,"分布变化","观察拍摄",104.8107601,31.3727799,"Anseriformes","Sichuan","Range shift or distribution change"
177,"Chlidonias niger","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2022,"分布变化","观察拍摄",100.466058333333,39.9908916666667,"Charadriiformes","Gansu","Range shift or distribution change"
245,"Calidris minuta","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2022,NA,"观察和拍摄",114.1025,30.4452777777778,"Charadriiformes","Hubei","Unclear"
196,"Larus fuscus","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2022,"分布变化","观察拍摄",114.118288888889,30.3340111111111,"Charadriiformes","Hubei","Range shift or distribution change"
216,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","湖南省","Hunan",2022,"分布变化","观察拍摄",113.005127777778,28.2203916666667,"Charadriiformes","Hunan","Range shift or distribution change"
181,"Larus genei","CHARADRIIFORMES","鸻形目","江西省","Jiangxi",2022,"分布变化","观察拍摄",116.3,29.3,"Charadriiformes","Jiangxi","Range shift or distribution change"
243,"Calidris melanotos","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2022,"分布变化","观察拍摄",121.281208333333,28.1539361111111,"Charadriiformes","Zhejiang","Range shift or distribution change"
